candle_size,percentage,weekday,volume,target
0.019536574284416096,0.0396216956408101,4,0.0777070863505085,0
0.07360290776919579,0.1463497025312239,4,0.1031141434012808,0
0.10881417537482957,0.2182874502704604,1,0.1543468251642878,0
0.05770104497955469,0.1150502300113598,2,0.1310326064208279,1
0.07201272149023169,0.1425928329985449,0,0.1373948348750575,0
0.017037710131758196,0.0346034496543244,3,0.0511071114645682,0
0.024761472058155293,0.0501334195259447,3,0.0785232932903603,0
0.006133575647432899,0.0128668024608493,3,0.060210958101377,0
0.3305315765561108,0.6580007292744756,4,0.302498848938931,0
0.019309404815992696,0.0406500704390361,4,0.0554183583776317,0
0.004997728305315699,0.0112581119939307,4,0.0371897367209409,0
0.014993184915947196,0.0320173378152683,0,0.0464819388054078,0
0.007723761926396998,0.0169477926026771,1,0.0345946172198735,0
0.018627896410722395,0.0394666462423324,2,0.0359549621196266,1
0.09745570195365737,0.1997318772036721,2,0.1881252354443095,0
0.0054520672421625995,0.0120020342055938,3,0.0349085429659704,0
0.03225806451612899,0.0667419454477264,3,0.0647105604620986,0
0.06201726487960008,0.1277796018749412,3,0.122598468042359,0
0.013630168105406596,0.0288146275735443,4,0.0204470302624419,1
0.021126760563380198,0.0439381737017814,4,0.0699845129965258,0
0.016129032258064495,0.0338741339520994,4,0.0580762630279184,0
0.03589277601090409,0.0736521698054025,0,0.1291699803273199,0
0.0,0.0008455139607067,1,0.0203214599640031,1
0.006587914584279798,0.0141497089124752,2,0.0447658113934117,1
0.015901862789640998,0.0329508211502234,3,0.0319157841865137,0
0.015901862789640998,0.0329485580375132,3,0.0816416223682558,0
0.028396183552930394,0.0581716456633364,3,0.0486166338788665,0
0.006360745115856398,0.0134865141171161,4,0.0171822025030346,1
0.04429804634257149,0.0889896502257671,2,0.0599179607383533,0
0.004316219900045399,0.0091226630601458,3,0.0275417521242308,1
0.03498409813721029,0.0685968761908711,1,0.0770373780921686,0
0.04270786006360739,0.0835180779385507,1,0.0686450964798459,1
0.07610177192185369,0.1488339341552426,2,0.094366079276715,0
0.017264879600181696,0.0341262870336073,3,0.0276254656565233,1
0.07496592457973639,0.1457914048670635,3,0.1428362144740697,1
0.024988641526578793,0.0486656077093207,3,0.0459168724624335,1
0.016583371194911396,0.0326612894239383,1,0.0604620986982545,0
0.03793730122671509,0.0738345454288283,3,0.0494119124356452,0
0.07542026351658329,0.1444935643196852,4,0.1171570884433468,0
0.04861426624261689,0.0931981921565141,1,0.0831275375664476,1
0.050431621990004484,0.0961208107351707,2,0.0895944079360428,0
0.039073148568832296,0.0749515132056708,2,0.1057301912854212,1
0.03316674238982279,0.0637091262591311,4,0.0550625758653886,0
0.024761472058155293,0.0475160986765553,1,0.0479050688543803,1
0.04747841890049968,0.0908064237198456,1,0.0646896320790255,1
0.029077691958200792,0.0554597109642638,2,0.0424009041061487,1
0.022716946842344297,0.0429714336452087,2,0.0748608262525637,1
0.016810540663334796,0.0314519564158784,2,0.0288183834916914,0
0.05497501135847339,0.1034172703169254,3,0.0950776443012012,1
0.08496138119036799,0.1608911567205968,4,0.127328282616885,0
0.052021808268968586,0.0994571603106738,2,0.0875852831610229,1
0.03225806451612899,0.0614493984328815,2,0.0733121259051525,0
0.17401181281235797,0.3319275890794537,2,0.1731195847808798,0
0.017946388005451997,0.0341447846146418,3,0.1239169561759658,0
0.08291685597455699,0.1579049982840169,3,0.103490854296597,1
0.12539754656974098,0.2406000696784466,4,0.1603951278724205,0
0.04566106315311219,0.0877985324594488,0,0.1055627642208363,0
0.027033166742389793,0.0520300691781506,0,0.0756770331924155,1
0.055202180826896784,0.1059665540178752,0,0.2101209660541626,0
0.034302589731939996,0.066835139564124,3,0.0700682265288183,0
0.03566560654248059,0.0694543342674274,3,0.1387342513917374,0
0.02862335302135389,0.0555969414216249,0,0.0306600812021263,1
0.03362108132666959,0.0645457095678789,2,0.0798627098070403,1
0.13902771467514757,0.2627291263552532,2,0.1554769578502365,0
0.016810540663334796,0.0323805166810782,3,0.0191494705119082,0
0.014766015447523796,0.0285293631755202,4,0.0388849357498639,0
0.05860972285324849,0.1120944728517746,0,0.077790799882801,0
0.016356201726487895,0.03145964200002,1,0.0359758905026997,0
0.011585642889595599,0.0227034779805795,2,0.0275208237411577,0
0.019536574284416096,0.0382123585435124,3,0.0244234230463354,0
0.04225352112676049,0.0823022497467552,4,0.067807961156921,1
0.06928668786915029,0.1341419843080129,4,0.1184755765769536,0
0.030213539300317994,0.0587151205379192,1,0.0708216483194508,1
0.06065424806905949,0.1167507117752174,1,0.1207776987149972,1
0.015901862789640998,0.0307686045468419,3,0.0643757063329287,0
0.04293502953203089,0.0840635135519387,4,0.1166129504834456,0
0.022716946842344297,0.0445711757309977,1,0.0425055460215143,0
0.043162199000454295,0.0838471477948549,2,0.0861202963459043,0
0.11176737846433427,0.2139345562616329,4,0.118538361726173,0
0.05270331667423889,0.10006133532179,4,0.0363944581641622,1
0.052476147205815483,0.0994504624649506,0,0.1065254698421999,1
0.043162199000454295,0.0836028601881243,3,0.0844460257000544,0
0.036347114947750996,0.0703330675483528,3,0.0693985182704784,1
0.048387096774193485,0.0933875506216335,0,0.0778326566489473,0
0.08541572012721489,0.1629557947551686,0,0.11550374618057,0
0.023171285779191197,0.0446338252028172,1,0.0873759993302917,1
0.008632439800090798,0.0166031666484994,2,0.0150265790465028,0
0.09018627896410719,0.1724995159149265,2,0.1297978318195136,1
0.027941844616083594,0.0536654304095456,3,0.020467958645515,0
0.054747841890049886,0.1054374263979923,4,0.0842367418693231,0
0.027487505679236694,0.0530434150233709,0,0.0668661839186304,1
0.028169014084506994,0.0539255972003211,1,0.0597714620568414,0
0.043162199000454295,0.0827711712578984,1,0.0729144866267632,1
0.009541117673784598,0.0181783756169492,2,0.0123686743962161,1
0.09904588823262148,0.1877646681215079,2,0.1452220501444058,1
0.03771013175829159,0.0712520274982329,2,0.0365828136118203,0
0.03793730122671509,0.0726271842323994,4,0.0317065003557825,1
0.07496592457973639,0.1427124419835217,0,0.01996567745176,0
0.06792367105860969,0.1291128896942089,0,0.0715541417270101,0
0.06860517946387999,0.1306431116532076,0,0.1061278305638106,0
0.04815992730577009,0.0915271467921994,1,0.0827717550542045,0
0.008178100863243899,0.0156980926244117,0,0.0241722824494579,0
0.029077691958200792,0.0563650095626177,0,0.0503746180570089,0
0.013402998636983096,0.0259562108151521,1,0.0269766857812565,0
0.04338936846887769,0.0838487339885552,1,0.0650035578251224,0
0.019536574284416096,0.037621994321436,2,0.0215353061822443,0
0.03248523398455239,0.0630124239388548,3,0.0540789418609518,0
0.05701953657428439,0.1104126061271808,4,0.0576158386003097,0
0.03112221717401179,0.0608170782514781,0,0.0256372692645766,0
0.012721490231712797,0.0251631752142204,2,0.0663429743418023,0
0.14198091776465238,0.2763584729964816,3,0.1133690511071114,0
0.015901862789640998,0.031309856494427,3,0.0291741660039345,1
0.05020445252158109,0.0980870188437284,3,0.0802812774685027,1
0.038391640163561995,0.0745780995557802,0,0.0495374827340839,0
0.03793730122671509,0.075713601967664,2,0.0323552802310493,0
0.043162199000454295,0.0859548971898819,3,0.0708425767025239,0
0.051340299863698285,0.102437436997852,3,0.0909966096019421,0
0.038164470695138494,0.0764473708202577,4,0.0465656523377003,0
0.04202635165833709,0.0838260217427075,1,0.1104809342430203,1
0.02862335302135389,0.0571336146547772,2,0.0696078021012096,0
0.10813266696955927,0.2146552095823926,2,0.1522330584739023,0
0.018855065879145795,0.0374484154808752,4,0.0729354150098363,0
0.09154929577464778,0.1798087556697039,4,0.1387970365409568,0
0.017492049068605096,0.0349380290296741,1,0.0277928927211083,0
0.14902317128577916,0.2933565648042074,1,0.1308442509731698,0
0.07428441617446609,0.1471245238626969,1,0.1343811477125277,1
0.04429804634257149,0.087661653044322,1,0.0801347787869909,0
0.011585642889595599,0.0232919432016012,3,0.0113013268594868,0
0.016810540663334796,0.0335834682317073,4,0.0691892344397471,0
0.030213539300317994,0.0600676074261116,2,0.059018040266209,0
0.06428895956383458,0.1295099169377874,4,0.06324557364698,0
0.036119945479327495,0.072846514420657,0,0.0488887028588171,0
0.040436165379372994,0.0816544659416974,0,0.0387175086852789,0
0.045888232621535595,0.0928538568740748,2,0.053618517433343,0
0.020218082689686497,0.0417801001534982,3,0.0564438491482148,0
0.013630168105406596,0.0283178455857792,4,0.0132685948683604,1
0.02862335302135389,0.0586772786048164,0,0.0497467665648152,0
0.019536574284416096,0.0402751387863265,0,0.057155414172701,0
0.008632439800090798,0.0184699354745203,1,0.0221003725252187,0
0.030440708768741394,0.0632620353893104,3,0.0313925746096856,0
0.027714675147660094,0.0582951459758233,0,0.0539952283286593,0
0.050431621990004484,0.1048935629351385,1,0.078460508141141,1
0.030667878237164894,0.0635792307672703,2,0.0186681177012264,1
0.021353930031803695,0.0444972870501795,1,0.0270185425474027,0
0.011812812358018997,0.0254391208491806,3,0.024025783767946,0
0.029986369831894493,0.0628413095058188,3,0.0402662090326901,1
0.016356201726487895,0.0346259150812799,3,0.0596040349922564,0
0.08905043162198999,0.1846828578550812,4,0.0554392867607048,0
0.041799182189913596,0.0873490052496049,4,0.0649198442928299,0
0.020218082689686497,0.0434938710829195,2,0.0241094973002385,0
0.12857791912766917,0.269250294606837,4,0.1215101921225566,0
0.08814175374829619,0.1860386854369014,1,0.0915407475618433,1
0.019536574284416096,0.0422079397244582,1,0.0459168724624335,1
0.010449795547478399,0.0231698557704533,2,0.01031769285505,0
0.03293957292139929,0.069902794911011,2,0.061048093424302,1
0.06837800999545658,0.1435243899068244,2,0.0621991544933238,0
0.032030895047705496,0.0684810413057349,0,0.027395253442719,0
0.04566106315311219,0.0971000251860362,1,0.029760160729982,0
0.042480690595183994,0.0903678689370958,2,0.0491189150726214,0
0.019309404815992696,0.0420352370149775,3,0.0203633167301494,1
0.009768287142207998,0.0220712914158803,3,0.0412289146540538,0
0.030667878237164894,0.0662458817501756,1,0.0362061027165041,1
0.023852794184461592,0.0520508750253764,1,0.0362898162487966,1
0.020899591094956798,0.0455782886135012,3,0.0173914863337658,0
0.029532030895047693,0.0637805334720433,3,0.0219538738437068,1
0.030895047705588295,0.0667896328744637,3,0.0515047507429575,1
0.035438437074057194,0.0766696621820648,4,0.0587250429031852,1
0.007723761926396998,0.0183022568846293,1,0.0061110878573521,0
0.019536574284416096,0.043629136686758,1,0.0262860491398434,1
0.053384825079509285,0.1178073388278844,3,0.0337574818969486,0
0.036119945479327495,0.0804224582946335,4,0.0383826545561089,0
0.053384825079509285,0.1174366012412513,4,0.0193587543426394,0
0.018400726942298898,0.041431742418493,0,0.0146707965342597,1
0.012948659700136296,0.0295142418368266,1,0.0086643505922732,1
0.015447523852794097,0.0348332291171369,2,0.0124314595454355,0
0.09245797364834159,0.1980678637860725,4,0.081348625005232,0
0.11562925942753287,0.2460252237173283,0,0.048365493281989,0
0.017719218537028597,0.039179953862676,3,0.0079737139508601,0
0.04225352112676049,0.0915026549818854,4,0.0124314595454355,1
0.022035438437073996,0.0483524722480604,4,0.0359549621196266,0
0.006815084052703298,0.0161765954574717,0,0.0069272947972039,0
0.019309404815992696,0.0430710609606708,4,0.0273115399104265,0
0.06951385733757379,0.1507471660380754,0,0.0650872713574149,0
0.08632439800090859,0.1873772843982329,1,0.0645849901636599,1
0.09972739663789178,0.2128174969774318,3,0.1110460005859947,0
0.008632439800090798,0.0199476972256807,4,0.0094177723829056,1
0.015220354384370697,0.0343918527901828,0,0.0063413000711565,0
0.014311676510676897,0.0322964723637065,1,0.014042945042066,1
0.014993184915947196,0.033707592095822,2,0.0127453852915323,1
0.019309404815992696,0.0427605400492801,2,0.0159683562847934,1
0.03680145388459789,0.0798416559444244,3,0.0165962077769871,0
0.04884143571104039,0.1054359462447265,3,0.0556694989745092,0
0.022035438437073996,0.0484274250518509,3,0.043300824578293,1
0.052476147205815483,0.1140460309192126,0,0.0301368716252982,1
0.017946388005451997,0.0400690053135851,3,0.0159474279017203,0
0.07473875511131299,0.1631534857436803,3,0.05259302666276,0
0.022035438437073996,0.0495408163724229,3,0.0215562345653174,0
0.08337119491140389,0.1812360175924233,4,0.0437193922397555,0
0.11494775102226257,0.2476827837195643,1,0.0751328952325143,1
0.07996365288505218,0.1722253251725416,1,0.0473818592775522,1
0.008405270331667398,0.0197078511839378,3,0.014545226235821,1
0.03112221717401179,0.0681789842684015,3,0.0833577497802519,1
0.022716946842344297,0.0502007388262729,3,0.0315809300573437,1
0.03793730122671509,0.0834757201253825,1,0.0191494705119082,0
0.10631531122217167,0.2239012546151178,3,0.0634757858607844,0
0.03521126760563379,0.0752506113590885,4,0.0205098154116612,0
0.032030895047705496,0.0688374998044887,4,0.0283998158302289,1
0.04634257155838249,0.0978076918264478,0,0.0287346699593989,0
0.020672421626533297,0.0443384272979789,1,0.0167008496923527,0
0.05838255338482499,0.1231857694943494,2,0.0574484115357247,0
0.053384825079509285,0.1129947894192833,3,0.0459796576116529,1
0.017719218537028597,0.0384994875402413,0,0.0095014859151981,0
0.017719218537028597,0.0385069056085077,0,0.00897827633837,0
0.07587460245343018,0.1586044804191201,1,0.0401406387342513,1
0.04884143571104039,0.1030030440551365,2,0.020802812774685,1
0.027260336210813193,0.0579741210813401,4,0.0185216190197145,1
0.07678328032712399,0.1606062799525976,4,0.0621782261102507,1
0.17878237164925026,0.3697880631870729,4,0.0726214892637394,0
0.023852794184461592,0.051748195685399,2,0.0457285170147754,0
0.051340299863698285,0.109598895237683,2,0.0281905319994977,0
0.052021808268968586,0.1106748269572161,3,0.0198610355363944,1
0.03293957292139929,0.0699993598738801,0,0.045665731865556,1
0.027033166742389793,0.0574877324167418,1,0.0293834498346657,1
0.06269877328487049,0.1319914934428369,2,0.023167720061948,1
0.02635165833711939,0.0564147081484242,3,0.0156753589217697,0
0.018173557473875498,0.0399935054008425,0,0.0083294964631032,0
0.033393911858246195,0.0726478635036316,1,0.0131011678037754,0
0.017492049068605096,0.0389041265724808,1,0.0056925201958896,0
0.027487505679236694,0.0595812692181449,3,0.0118873215855343,0
0.014766015447523796,0.0323589271503911,2,0.0132476664852873,0
0.018173557473875498,0.0394281781537459,2,0.0188564731488845,1
0.011131303952748698,0.0245159242740408,4,0.0087480641245657,0
0.018173557473875498,0.0393687880361736,0,0.0106316186011468,1
0.03884597910040889,0.0824560268101144,0,0.0269976141643296,0
0.008632439800090798,0.0194586180990487,1,0.0105688334519275,0
0.03952748750567919,0.084870653773539,2,0.0126407433761667,0
0.012039981826442496,0.0268792552990421,2,0.0239420702356535,0
0.024534302589731893,0.0528602775184827,2,0.0099409819597337,1
0.017037710131758196,0.0369493414053889,3,0.0095224142982713,0
0.029986369831894493,0.063958370374415,0,0.0209493114561968,1
0.028396183552930394,0.0603409666815457,0,0.0190029718303963,0
0.008405270331667398,0.0184224703437613,1,0.0396592859235695,1
0.017492049068605096,0.0371162415407077,2,0.0112176133271943,1
0.0006815084052702999,0.0024450192899905,3,0.0056506634297434,0
0.05860972285324849,0.1215681022737628,0,0.0275836088903771,0
0.029986369831894493,0.0626296331562052,1,0.0377338746808421,1
0.024761472058155293,0.0517600586437997,2,0.0133523084006529,0
0.009541117673784598,0.0205293086081625,2,0.0117617512870955,0
0.022716946842344297,0.0477782079256544,3,0.0187936879996651,1
0.018855065879145795,0.0391500034619537,4,0.0070319367125695,0
0.028169014084506994,0.0581249545416398,4,0.0236490728726298,0
0.031576556110858696,0.0648746315807738,0,0.0137918044451885,0
0.03680145388459789,0.0747113282494858,2,0.0217864467791218,0
0.051113130395274785,0.1039985067779629,3,0.0175379850152777,1
0.04225352112676049,0.0850003630951022,2,0.0100246954920262,1
0.04134484325306669,0.0822804434025627,4,0.018437905487422,1
0.05770104497955469,0.1154204613305897,0,0.0255744841153572,1
0.03998182644252609,0.0800527790875015,0,0.0126616717592398,0
0.022035438437073996,0.0443422549100434,1,0.0131639529529948,0
0.07178555202180818,0.1429732043928745,2,0.0609434515089364,0
0.013630168105406596,0.0274644337360836,3,0.0109664727303168,0
0.05088596092685139,0.1015559656622883,4,0.0376083043824034,0
0.10858700590640608,0.2157298162925724,1,0.0392197898790339,0
0.015220354384370697,0.0307614115666376,2,0.0090410614875894,1
0.036347114947750996,0.0726354599064345,2,0.0353898957766522,0
0.038164470695138494,0.0762974266798949,2,0.0266627600351596,1
0.029077691958200792,0.0581523838532352,2,0.0333389142354861,1
0.015220354384370697,0.0311501663765649,1,0.0143568707881629,0
0.023171285779191197,0.0468162794484009,1,0.0186262609350801,0
0.02635165833711939,0.0531679353315253,3,0.008120212632372,0
0.014311676510676897,0.0292580372331996,3,0.0104014063873425,0
0.0054520672421625995,0.0110747615926142,0,0.0093759156167594,0
0.029077691958200792,0.0576147229973781,0,0.0097107697459294,0
0.08200817810086318,0.1618176256501059,0,0.0333389142354861,0
0.08950477055883689,0.1752023928826415,1,0.0410824159725419,0
0.026805997273966292,0.052633722617197,1,0.0138336612113348,0
0.16560654248069057,0.3224203361520804,2,0.0975890502699761,0
0.034302589731939996,0.0666541055374661,3,0.0274371102088652,0
0.012267151294865896,0.0239502974401372,4,0.0055041647482315,0
0.019536574284416096,0.0384559806798449,0,0.0158218576032815,0
0.06951385733757379,0.1358597347692774,0,0.037712946297769,0
0.004770558836892299,0.0095533234601988,1,0.0085387802938344,1
0.006587914584279798,0.0131702762518207,4,0.006257586538864,0
0.019763743752839597,0.0388105673190028,4,0.0110292578795362,0
0.010449795547478399,0.020673394446738,0,0.0065296555188146,0
0.017719218537028597,0.034877629466279,0,0.0099409819597337,0
0.031349386642435195,0.0615987570793171,1,0.0109874011133899,1
0.021353930031803695,0.0419486014932368,3,0.0130174542714829,0
0.02635165833711939,0.0516555505079992,4,0.0111548281779749,1
0.03362108132666959,0.0656918625502797,4,0.0290695240885689,1
0.010449795547478399,0.0203181519568953,0,0.0110501862626093,1
0.041799182189913596,0.0809708045402815,1,0.0194424678749319,1
0.07087687414811449,0.1351047989495707,2,0.028923025407057,0
0.016129032258064495,0.0307712516616359,3,0.0061948013896446,0
0.038391640163561995,0.073656317221144,3,0.016575279393914,0
0.042480690595183994,0.0817246121376067,4,0.0164915658616215,0
0.017264879600181696,0.0333775376967808,0,0.007952785567787,1
0.022489777373920897,0.0434192689863365,0,0.0144405843204554,0
0.08768741481144929,0.1689290770793461,0,0.0302205851575907,0
0.02862335302135389,0.0554015134993968,1,0.0123268176300699,0
0.006815084052703298,0.0131817981481217,2,0.0141894437235779,0
0.006360745115856398,0.0123297326224544,2,0.0,0
0.015220354384370697,0.0294673822487659,2,0.0150684358126491,0
0.019082235347569195,0.0372204701953188,3,0.0119291783516805,1
0.026805997273966292,0.0520543885725115,3,0.0235653593403373,1
0.04497955474784179,0.0870006556873279,3,0.0217027332468293,0
0.057473875511131284,0.1144229990861514,4,0.0124942446946548,1
0.07178555202180818,0.1433332478403589,0,0.0418567661462475,0
0.023398455247614698,0.0471018693665828,1,0.0092503453183207,1
0.030895047705588295,0.0621386307895046,4,0.0060273743250596,0
0.03384825079509309,0.0677331564225466,4,0.0150265790465028,1
0.013175829168559696,0.0264727985976498,1,0.0109246159641706,0
0.029077691958200792,0.057281240819347,2,0.0176216985475702,0
0.016810540663334796,0.0331858793570801,2,0.008120212632372,0
0.026578827805542892,0.0525643611278034,3,0.0158218576032815,0
0.10018173557473867,0.1981085283966904,4,0.0207190992423925,0
0.009541117673784598,0.0192090915591034,0,0.0059018040266209,0
0.030213539300317994,0.0595512933066746,1,0.0117826796701686,0
0.31054066333484776,0.6052362986474131,2,0.1036373529781089,0
0.033393911858246195,0.065254196485792,3,0.0180193378259595,0
0.033393911858246195,0.0655817715315313,4,0.0131430245699217,1
0.07405724670604269,0.1472853531110633,0,0.0254070570507722,0
0.024079963652884992,0.0484987988237113,1,0.005253024151354,0
0.0022716946842343995,0.0050010456004149,3,0.0045623875099409,0
0.024761472058155293,0.0496153707373781,3,0.0034741115901385,1
0.03771013175829159,0.0751481663212291,3,0.0066133690511071,0
0.029077691958200792,0.0582842215983532,4,0.0115943242225105,0
0.053384825079509285,0.1060050221185473,0,0.0178309823783014,0
0.016356201726487895,0.032703037113859,0,0.0089992047214432,0
0.002953203089504699,0.0062364069845393,1,0.003055543928676,0
0.04497955474784179,0.0891660792011138,1,0.0125361014608011,0
0.016129032258064495,0.0319365940978028,3,0.004060106316186,0
0.004089050431621899,0.0083662161192479,3,0.0058390188774015,0
0.024307133121308392,0.0487393568037255,3,0.0134988070821648,1
0.024534302589731893,0.0492528811093358,0,0.0133941651667992,0
0.016356201726487895,0.0330424004598745,0,0.0112176133271943,0
0.022944116310767797,0.0467566034058334,2,0.0115524674563643,1
0.018173557473875498,0.0370737594235783,2,0.0104014063873425,0
0.008178100863243899,0.0171897889110475,3,0.0086015654430538,0
0.03680145388459789,0.0744688761020313,0,0.0169938470553764,0
0.008859609268514299,0.0183951801602496,0,0.0076597882047633,0
0.041799182189913596,0.0846828663595761,1,0.01031769285505,0
0.030213539300317994,0.0611635956984853,4,0.0253861286676991,0
0.016583371194911396,0.0337456438803845,0,0.0171612741199614,0
0.012948659700136296,0.0265601241681976,0,0.0085806370599807,1
0.05293048614266239,0.1066073422658267,2,0.0113850403917793,0
0.014993184915947196,0.030945030023672,3,0.0112803984764137,0
0.013175829168559696,0.0272655722670366,4,0.0039345360177472,0
0.05929123125851879,0.1182126675930841,2,0.0317483571219287,0
0.007269422989550198,0.0151267055454763,3,0.0090410614875894,0
