candle_size,weekday,target
0.0945740365111561,1,1
0.0856997971602434,1,0
0.0195233265720081,2,0
0.0471602434077079,2,0
0.0377789046653144,3,0
0.0557809330628803,3,1
0.1495943204868154,3,0
0.0109026369168357,3,1
0.0334685598377282,4,0
0.0154665314401622,4,0
0.0654158215010142,0,1
0.0197768762677484,0,0
0.0157200811359026,1,0
0.0448782961460446,2,0
0.0491886409736308,2,0
0.0233265720081135,2,0
0.0309330628803245,3,0
0.0600912778904665,4,1
0.2401115618661258,4,1
0.0555273833671399,4,1
0.0877281947261663,0,0
0.0149594320486815,1,0
0.047920892494929,1,0
0.1021805273833671,1,0
0.0998985801217038,1,1
0.0410750507099391,2,0
0.0344827586206896,3,0
0.015973630831643,3,0
0.037525354969574,3,0
0.0628803245436105,4,1
0.1140973630831643,4,0
0.018762677484787,0,0
0.1384381338742394,1,1
0.1282961460446247,1,1
0.0867139959432048,1,0
0.0727687626774847,1,0
0.0309330628803245,3,1
0.0585699797160243,3,0
0.0889959432048681,3,1
0.0484279918864097,4,1
0.063894523326572,0,0
0.0699797160243407,0,0
0.3793103448275862,0,0
0.0524847870182555,2,1
0.0474137931034482,2,0
0.2051217038539554,2,0
0.0598377281947261,3,1
0.0311866125760649,3,0
0.258367139959432,3,1
0.1602434077079107,3,0
0.0098884381338742,4,0
0.0273833671399594,0,0
0.0841784989858012,0,1
0.0413286004056795,1,0
0.0385395537525355,1,0
0.0220588235294117,2,0
0.0154665314401622,2,0
0.027129817444219,3,0
0.1939655172413793,3,0
0.0618661257606491,4,0
0.0169878296146044,4,1
0.0372718052738336,0,1
0.0362576064908722,0,0
0.0164807302231237,0,0
0.0251014198782961,1,0
0.0509634888438133,1,0
0.0360040567951318,1,0
0.0436105476673428,1,0
0.0661764705882353,4,0
0.0258620689655172,0,1
0.0631338742393509,0,0
0.043103448275862,1,1
0.0758113590263691,1,0
0.0136916835699797,1,0
0.0144523326572008,2,0
0.0228194726166328,2,0
0.050709939148073,3,0
0.1584685598377282,3,1
0.2641987829614604,3,0
0.01394523326572,4,0
0.0362576064908722,4,0
0.0190162271805273,0,0
0.018762677484787,0,0
0.0570486815415821,0,0
0.0174949290060851,1,0
0.0228194726166328,2,0
0.0248478701825557,2,0
0.0296653144016227,3,1
0.0286511156186612,3,0
0.0309330628803245,3,0
0.0466531440162271,3,0
0.1719066937119675,3,0
0.0147058823529411,4,0
0.0294117647058823,4,0
0.027129817444219,4,0
0.1123225152129817,4,1
0.0768255578093306,0,0
0.0692190669371196,0,0
0.1095334685598377,0,1
0.0382860040567951,1,1
0.0283975659229208,1,0
0.0116632860040567,1,0
0.0212981744421906,2,1
0.0413286004056795,2,1
0.1587221095334685,2,1
0.1034482758620689,3,0
0.0499492900608519,3,0
0.0735294117647058,3,0
0.0377789046653144,4,0
0.0124239350912778,4,0
0.0504563894523326,0,1
0.0309330628803245,0,1
0.0022819472616632,1,0
0.031947261663286,1,0
0.0532454361054766,1,0
0.0311866125760649,1,1
0.1977687626774848,1,1
0.0362576064908722,1,0
0.0446247464503042,2,0
0.0874746450304259,2,1
0.0758113590263691,2,0
0.0463995943204868,2,1
0.0136916835699797,2,0
0.0489350912778904,3,0
0.0514705882352941,4,0
0.0129310344827586,4,0
0.0448782961460446,0,0
0.0851926977687626,0,1
0.0621196754563894,1,1
0.0557809330628803,1,0
0.0963488843813387,1,0
0.0149594320486815,1,1
0.0218052738336713,1,1
0.0567951318458417,2,1
0.0753042596348884,3,1
0.0354969574036511,4,0
0.045892494929006,4,1
0.037525354969574,0,0
0.0190162271805273,0,0
0.0605983772819472,1,0
0.018762677484787,1,1
0.050709939148073,2,0
0.0235801217038539,2,0
0.0661764705882353,3,1
0.0169878296146044,3,1
0.0496957403651115,4,0
0.0337221095334685,4,0
0.0783468559837728,4,0
0.0233265720081135,4,0
0.0152129817444219,0,0
0.0367647058823529,0,0
0.0489350912778904,1,0
0.0428498985801217,2,1
0.0192697768762677,3,1
0.0725152129817444,0,0
0.0367647058823529,1,0
0.0689655172413793,3,0
0.024340770791075,3,1
0.0210446247464503,4,0
0.0261156186612576,4,1
0.0524847870182555,0,0
0.0129310344827586,1,0
0.0436105476673428,1,1
0.0725152129817444,1,1
0.1105476673427992,1,1
0.018762677484787,2,1
0.0446247464503042,3,0
0.0813894523326572,3,1
0.0174949290060851,4,1
0.0428498985801217,4,0
0.0149594320486815,4,0
0.0583164300202839,4,1
0.0408215010141987,4,0
0.027129817444219,0,0
0.0387931034482758,0,0
0.1105476673427992,0,0
0.0126774847870182,1,0
0.0114097363083164,2,0
0.0466531440162271,2,0
0.0286511156186612,4,1
0.0228194726166328,0,0
0.0329614604462474,0,0
0.0017748478701825,0,0
0.0278904665314401,1,0
0.0334685598377282,2,0
0.1288032454361055,3,0
0.0466531440162271,3,0
0.1660750507099391,4,0
0.0220588235294117,4,0
0.0253549695740365,0,0
0.0134381338742393,0,1
0.0621196754563894,0,0
0.0502028397565922,1,0
0.0248478701825557,2,0
0.1064908722109533,2,0
0.0689655172413793,3,0
0.066683569979716,3,0
0.0119168356997971,4,0
0.0466531440162271,0,0
0.0286511156186612,0,1
0.0086206896551724,1,0
0.037525354969574,1,0
0.0169878296146044,1,0
0.0380324543610547,1,0
0.0352434077079107,1,0
0.0195233265720081,1,0
0.0197768762677484,2,0
0.0395537525354969,2,0
0.021551724137931,2,0
0.1959939148073022,2,0
0.0613590263691683,2,0
0.0220588235294117,4,1
0.0256085192697768,4,0
0.0223123732251521,4,0
0.0103955375253549,0,0
0.0773326572008113,0,0
0.0278904665314401,0,1
0.0114097363083164,1,0
0.0289046653144016,1,0
0.008367139959432,2,1
0.0177484787018255,2,0
0.0425963488843813,2,0
0.0512170385395537,2,0
0.0124239350912778,3,0
0.0205375253549695,3,0
0.0527383367139959,3,0
0.045131845841785,4,0
0.1214503042596348,4,0
0.0529918864097363,4,0
0.0727687626774847,0,0
0.0588235294117647,1,0
0.0235801217038539,1,0
0.0917849898580121,1,1
0.0993914807302231,1,0
0.0425963488843813,1,0
0.1982758620689655,1,0
0.0332150101419878,1,0
0.0522312373225152,2,0
0.0276369168356998,2,0
0.0973630831643002,2,0
0.0408215010141987,2,1
0.0124239350912778,3,0
0.0540060851926977,3,1
0.024340770791075,3,0
0.1110547667342799,4,0
0.1262677484787018,4,0
0.0915314401622718,0,0
0.0791075050709939,0,0
0.0502028397565922,0,0
0.0651622718052738,1,0
0.0309330628803245,1,0
0.0385395537525355,2,1
0.0791075050709939,2,0
0.0360040567951318,2,0
0.0088742393509127,3,0
0.0499492900608519,3,0
0.0365111561866125,4,0
0.0281440162271805,4,1
0.0134381338742393,4,1
0.0702332657200811,4,1
0.1414807302231237,4,1
0.0742900608519269,4,0
0.0877281947261663,4,0
0.0522312373225152,1,1
0.0202839756592292,1,1
0.0613590263691683,2,0
0.0633874239350912,2,0
0.2365618661257606,2,0
0.0664300202839756,2,1
0.0192697768762677,3,0
0.0512170385395537,3,0
0.0443711967545639,3,1
0.109026369168357,3,1
0.1004056795131845,3,0
0.1435091277890466,3,1
0.1985294117647059,0,0
0.0796146044624746,0,1
0.0362576064908722,0,1
0.0671906693711967,0,0
0.101419878296146,1,0
0.1161257606490872,1,1
0.0687119675456389,1,1
0.0682048681541582,1,0
0.0038032454361054,2,1
0.0542596348884381,2,0
0.0324543610547667,2,1
0.0481744421906693,2,1
0.1179006085192697,2,0
0.1503549695740365,3,1
0.0524847870182555,4,0
0.0339756592292089,0,0
0.063894523326572,0,0
0.0418356997971602,0,0
0.1120689655172414,0,0
0.0207910750507099,1,1
0.0362576064908722,1,0
0.0385395537525355,2,1
0.031947261663286,2,1
0.0925456389452332,2,0
0.053498985801217,3,0
0.0428498985801217,3,0
0.3724645030425964,4,0
0.0273833671399594,0,0
0.0314401622718052,1,1
0.0849391480730223,2,0
0.0408215010141987,3,0
0.0765720081135902,3,0
0.045892494929006,3,0
0.149340770791075,3,0
0.0344827586206896,4,0
0.0603448275862069,4,0
0.0529918864097363,4,0
0.0377789046653144,0,0
0.0443711967545639,0,1
0.0463995943204868,0,0
0.0674442190669371,0,1
0.0263691683569979,1,0
0.0476673427991886,2,0
0.0593306288032454,3,0
0.0228194726166328,3,0
0.2043610547667343,3,1
0.0550202839756592,4,0
0.0342292089249492,0,1
0.0433569979716024,1,1
0.1313387423935091,1,0
0.0933062880324543,1,0
0.0598377281947261,2,0
0.0481744421906693,2,0
0.0372718052738336,3,0
0.0410750507099391,4,0
0.0950811359026369,0,1
0.3070486815415821,0,0
0.0570486815415821,0,1
0.0676977687626775,0,0
0.037525354969574,0,0
0.0329614604462474,0,0
0.0230730223123732,0,0
0.0286511156186612,0,0
0.0570486815415821,1,0
0.0365111561866125,1,0
0.0380324543610547,1,0
0.059077079107505,2,0
0.0448782961460446,2,1
0.0296653144016227,3,0
0.0304259634888438,3,0
0.0496957403651115,3,0
0.0605983772819472,3,0
0.0197768762677484,4,1
0.0742900608519269,0,0
0.0786004056795131,0,0
0.1011663286004056,0,0
0.0922920892494929,0,0
0.0207910750507099,0,0
0.1143509127789046,1,1
0.0283975659229208,1,0
0.0230730223123732,3,0
0.0595841784989858,3,0
0.0600912778904665,3,0
0.1024340770791075,3,1
0.0180020283975659,4,0
0.0456389452332657,1,1
0.0164807302231237,1,0
0.1110547667342799,1,0
0.0334685598377282,2,0
0.5813894523326573,2,0
0.1369168356997971,3,1
0.1143509127789046,3,0
0.2543103448275862,3,0
0.0867139959432048,4,0
0.0273833671399594,4,1
0.0621196754563894,4,0
0.0552738336713996,4,1
0.037525354969574,0,1
0.2517748478701825,0,0
0.0555273833671399,1,0
0.0742900608519269,3,0
0.1318458417849899,4,0
0.0441176470588235,4,0
0.0481744421906693,1,1
0.0263691683569979,1,0
0.0735294117647058,3,1
0.0418356997971602,4,1
0.1140973630831643,1,0
0.0494421906693712,2,0
0.1987829614604462,2,0
0.0735294117647058,2,1
0.154158215010142,3,0
0.0306795131845841,1,0
0.130578093306288,3,0
0.1034482758620689,3,1
0.0360040567951318,0,0
0.0453853955375253,1,1
0.0461460446247464,3,0
0.0390466531440162,4,1
0.0441176470588235,4,0
0.0813894523326572,4,0
0.0948275862068965,2,0
0.0727687626774847,3,0
0.0758113590263691,0,1
0.0998985801217038,0,1
0.0742900608519269,1,1
0.1184077079107505,3,0
0.2482251521298174,3,1
0.2023326572008114,3,0
0.1075050709939148,3,0
0.1566937119675456,0,0
0.0636409736308316,0,0
0.0603448275862069,1,0
0.0542596348884381,1,0
0.1432555780933063,3,0
0.1419878296146045,0,0
0.0671906693711967,0,1
0.0575557809330628,0,0
0.0205375253549695,0,1
0.0702332657200811,1,0
0.0276369168356998,1,0
0.0324543610547667,3,1
0.0603448275862069,3,0
0.0360040567951318,0,0
0.0595841784989858,0,0
0.0220588235294117,1,0
0.3176977687626775,3,0
0.0245943204868154,3,0
0.072261663286004,4,0
0.2322515212981744,4,1
0.2079107505070994,4,1
0.0593306288032454,0,0
0.186105476673428,0,1
0.0537525354969574,0,0
0.0304259634888438,1,0
0.1059837728194726,1,1
0.0560344827586207,1,1
0.0547667342799188,1,1
0.045892494929006,1,0
0.0611054766734279,2,1
0.0522312373225152,3,0
0.0636409736308316,4,1
0.1138438133874239,4,0
0.0418356997971602,0,1
0.0649087221095334,0,0
0.0316937119675456,0,0
0.0573022312373225,0,0
0.053498985801217,1,1
0.0334685598377282,2,0
0.0644016227180527,2,1
0.0481744421906693,2,0
0.0154665314401622,3,0
0.024340770791075,3,0
0.0608519269776876,3,0
0.0235801217038539,4,1
0.0385395537525355,4,0
0.0570486815415821,4,0
0.0197768762677484,4,0
0.0456389452332657,0,1
0.0314401622718052,2,0
0.018762677484787,2,0
0.1637931034482758,3,1
0.1359026369168357,4,1
0.0540060851926977,4,1
0.0180020283975659,4,0
0.063894523326572,0,0
0.0532454361054766,1,1
0.0869675456389452,1,1
0.1356490872210953,1,1
0.0469066937119675,1,1
0.0289046653144016,1,0
0.0758113590263691,1,0
0.1184077079107505,2,0
0.0327079107505071,2,0
0.0567951318458417,3,1
0.1206896551724138,3,1
0.0471602434077079,3,0
0.0884888438133874,3,1
0.234026369168357,0,0
0.0441176470588235,0,0
0.0945740365111561,0,1
0.0735294117647058,0,1
0.1087728194726166,1,0
0.1156186612576064,1,0
0.1039553752535497,1,0
0.037525354969574,2,0
0.0524847870182555,2,0
0.0654158215010142,2,0
0.0816430020283975,2,0
0.1097870182555781,2,0
0.063894523326572,2,1
0.0238336713995943,3,0
0.1384381338742394,3,0
0.0418356997971602,3,0
0.0715010141987829,3,0
0.0732758620689655,3,1
0.0955882352941176,3,0
0.063894523326572,4,0
0.1779918864097363,0,1
0.0844320486815415,0,0
0.0725152129817444,1,0
0.2570993914807302,1,1
0.1402129817444219,1,0
0.0575557809330628,2,1
0.1133367139959432,3,1
0.1130831643002028,3,1
0.0555273833671399,3,0
0.1313387423935091,4,1
0.0720081135902637,4,1
0.1460446247464503,4,0
0.1371703853955375,0,1
0.1708924949290061,0,0
0.4193711967545639,0,0
0.311105476673428,0,1
0.2538032454361054,1,1
0.1331135902636917,2,1
0.1371703853955375,2,0
0.0692190669371196,3,0
0.2193204868154158,3,0
0.1217038539553752,4,0
0.1767241379310345,4,1
0.1125760649087221,4,1
0.1080121703853955,4,0
0.1232251521298174,0,0
0.1001521298174442,1,0
0.0692190669371196,2,0
0.075050709939148,3,0
0.0730223123732251,3,0
0.0889959432048681,3,0
0.1376774847870182,4,0
0.0441176470588235,4,0
0.0545131845841785,0,0
0.0481744421906693,0,0
0.0547667342799188,2,1
0.1949797160243408,2,0
0.265973630831643,2,1
0.1054766734279919,3,1
0.0405679513184584,4,0
0.0560344827586207,4,1
0.0661764705882353,1,0
0.0687119675456389,1,0
0.0524847870182555,1,0
0.0522312373225152,1,0
0.1156186612576064,2,1
0.066683569979716,2,1
0.0697261663286004,2,1
0.0314401622718052,3,0
0.045131845841785,3,0
0.0763184584178499,3,0
0.0261156186612576,3,0
0.0763184584178499,3,0
0.0238336713995943,4,0
0.0636409736308316,4,1
0.0560344827586207,0,0
0.0887423935091277,1,0
0.0661764705882353,1,0
0.0223123732251521,2,0
0.0504563894523326,2,0
0.0922920892494929,2,0
0.0306795131845841,3,0
0.0258620689655172,4,0
0.236815415821501,4,1
0.1326064908722109,4,0
0.0818965517241379,4,0
0.1232251521298174,0,1
0.2213488843813387,0,0
0.1331135902636917,1,0
0.0481744421906693,1,0
0.1288032454361055,2,0
0.031947261663286,3,1
0.1328600405679513,3,1
0.0684584178498985,4,1
0.0621196754563894,4,1
0.0953346855983773,4,0
0.1320993914807302,0,0
0.0499492900608519,2,0
0.0149594320486815,3,0
0.1470588235294118,3,0
0.0780933062880324,3,0
0.0466531440162271,4,0
0.0707403651115618,4,0
0.2494929006085192,4,0
0.0895030425963488,4,0
0.0636409736308316,4,1
0.0481744421906693,0,0
0.1556795131845842,0,1
0.0502028397565922,1,0
0.1247464503042596,1,0
0.2330121703853956,1,0
0.0661764705882353,1,1
0.0322008113590263,1,0
0.03473630831643,2,0
0.0745436105476673,2,0
0.0524847870182555,2,0
0.0856997971602434,2,0
0.0912778904665314,2,1
0.2025862068965517,3,1
0.0646551724137931,0,1
0.0626267748478701,0,1
0.0413286004056795,2,0
0.0410750507099391,2,0
0.1057302231237322,2,1
0.0730223123732251,3,0
0.0753042596348884,4,1
0.0730223123732251,4,1
0.1668356997971603,4,0
0.0557809330628803,0,0
0.0370182555780933,0,0
0.0758113590263691,1,0
0.0486815415821501,1,1
0.2624239350912779,1,0
0.011156186612576,1,0
0.0659229208924949,2,0
0.0405679513184584,2,0
0.0398073022312373,3,1
0.1024340770791075,4,1
0.0316937119675456,0,0
0.0527383367139959,0,1
0.0324543610547667,0,0
0.043103448275862,0,0
0.1222109533468559,1,0
0.1473123732251521,2,0
0.167342799188641,2,0
0.0370182555780933,4,1
0.0281440162271805,4,1
0.0603448275862069,0,1
0.0469066937119675,0,1
0.0494421906693712,0,1
0.0869675456389452,1,0
0.0453853955375253,1,1
0.1975152129817444,2,0
0.1460446247464503,2,0
0.1298174442190669,2,0
0.1186612576064908,2,0
0.0228194726166328,3,1
0.0329614604462474,4,1
0.0578093306288032,4,0
0.079868154158215,0,0
0.0509634888438133,0,0
0.0136916835699797,1,1
0.0699797160243407,1,1
0.0687119675456389,1,0
0.0484279918864097,1,1
0.1151115618661257,1,0
0.0332150101419878,2,0
0.0874746450304259,2,1
0.0400608519269777,3,1
0.0322008113590263,3,1
0.0849391480730223,3,0
0.0745436105476673,3,0
0.4716024340770791,3,0
0.2043610547667343,3,0
0.0494421906693712,3,0
0.0879817444219067,4,0
0.0466531440162271,4,1
0.0496957403651115,0,0
0.0342292089249492,0,0
0.0613590263691683,0,0
0.0509634888438133,0,1
0.0889959432048681,0,0
0.2030933062880324,0,0
0.063894523326572,1,0
0.066683569979716,1,0
0.0760649087221095,1,1
0.043103448275862,1,0
0.1087728194726166,1,1
0.1371703853955375,2,1
0.0856997971602434,2,0
0.0735294117647058,2,0
0.0801217038539553,2,0
0.0938133874239351,3,0
0.1424949290060852,3,0
0.0656693711967545,4,0
0.0527383367139959,0,1
0.1315922920892495,1,0
0.0360040567951318,2,0
0.0687119675456389,2,0
0.0405679513184584,2,0
0.1688640973630832,2,0
0.0720081135902637,3,0
0.1138438133874239,3,0
0.1163793103448276,3,0
0.1290567951318458,3,0
0.143762677484787,4,1
0.0481744421906693,0,0
0.1965010141987829,1,1
0.2117139959432049,2,0
0.0656693711967545,2,0
0.1331135902636917,2,0
0.0811359026369168,2,0
0.1904158215010142,2,1
0.0593306288032454,3,0
0.043103448275862,3,0
0.0758113590263691,3,0
0.0968559837728194,4,0
0.1891480730223124,4,0
0.122971602434077,4,1
0.438894523326572,0,1
0.1270283975659229,1,1
0.1234787018255578,1,1
0.0922920892494929,2,1
0.0679513184584178,2,0
0.0998985801217038,2,0
0.1272819472616633,4,0
0.0669371196754563,4,0
0.0387931034482758,0,0
0.1501014198782961,0,1
0.0905172413793103,0,1
0.1645537525354969,1,0
0.0611054766734279,1,0
0.0527383367139959,2,0
0.1166328600405679,2,1
0.047920892494929,2,1
0.0960953346855983,3,0
0.0390466531440162,3,0
0.351419878296146,3,0
0.1047160243407708,4,1
0.1199290060851927,4,1
0.1404665314401623,4,1
0.0925456389452332,4,1
0.1440162271805274,4,0
0.0664300202839756,1,0
0.0631338742393509,1,0
0.1830628803245436,1,1
0.2056288032454361,1,1
0.0760649087221095,2,0
0.0433569979716024,2,0
0.1356490872210953,2,0
0.1584685598377282,2,0
0.0537525354969574,2,0
0.0129310344827586,3,0
0.0841784989858012,3,0
0.0613590263691683,4,1
0.0605983772819472,4,0
0.4918864097363083,4,0
0.1713995943204868,4,0
0.0927991886409736,0,1
0.0570486815415821,0,1
0.0595841784989858,2,0
0.045892494929006,2,0
0.0907707910750507,2,1
0.0687119675456389,2,1
0.0557809330628803,3,1
0.0801217038539553,3,1
0.1181541582150101,4,0
0.0466531440162271,0,0
0.0382860040567951,0,1
0.0950811359026369,2,0
0.0309330628803245,2,1
0.1062373225152129,3,1
0.0765720081135902,0,1
0.066683569979716,0,1
0.0304259634888438,1,0
0.0529918864097363,1,0
0.0900101419878296,1,0
0.066683569979716,1,0
0.0200304259634888,2,0
0.0557809330628803,2,0
0.0674442190669371,2,0
0.031947261663286,3,0
0.031947261663286,3,0
0.1143509127789046,4,1
0.1047160243407708,4,0
0.0611054766734279,0,1
0.1001521298174442,0,0
0.0687119675456389,1,1
0.0780933062880324,1,0
0.0540060851926977,1,0
0.1168864097363083,1,0
0.1792596348884381,1,0
0.0912778904665314,2,1
0.0524847870182555,3,1
0.0671906693711967,3,0
0.0699797160243407,3,1
0.1158722109533468,3,0
0.0747971602434077,3,0
0.2852434077079107,4,0
0.0144523326572008,0,0
0.0735294117647058,0,0
0.0575557809330628,0,1
0.0512170385395537,1,1
0.0570486815415821,1,0
0.2005578093306288,2,0
0.135395537525355,2,0
0.0502028397565922,3,0
0.0532454361054766,3,1
0.0484279918864097,3,0
0.1024340770791075,3,0
0.0621196754563894,4,0
0.0517241379310344,4,0
0.2150101419878296,4,0
0.1681034482758621,4,0
0.0349898580121703,1,0
0.0720081135902637,1,1
0.1255070993914807,1,0
0.043103448275862,2,0
0.1746957403651116,2,0
0.0560344827586207,3,0
0.0674442190669371,3,0
0.0839249492900608,3,0
0.0704868154158215,4,1
0.0276369168356998,0,0
0.2545638945233266,0,0
0.0687119675456389,0,0
0.0560344827586207,0,0
0.0829107505070994,1,0
0.0671906693711967,1,1
0.1224645030425963,2,0
0.1693711967545639,2,0
0.0649087221095334,2,0
0.0266227180527383,3,0
0.0732758620689655,3,0
0.0499492900608519,3,0
0.0775862068965517,3,0
0.1135902636916835,3,0
0.0433569979716024,4,1
0.0385395537525355,4,1
0.0978701825557809,4,0
0.1260141987829615,4,1
0.0251014198782961,0,0
0.0684584178498985,1,0
0.0484279918864097,2,0
0.0570486815415821,2,0
0.0671906693711967,2,0
0.0935598377281947,3,1
0.1004056795131845,3,0
0.0322008113590263,3,0
0.1341277890466531,4,1
0.0803752535496957,4,1
0.1894016227180527,0,0
0.0950811359026369,0,1
0.0955882352941176,0,0
0.079868154158215,1,1
0.0981237322515213,1,0
0.0907707910750507,1,0
0.0902636916835699,1,1
0.085446247464503,1,0
0.1026876267748478,2,1
0.1630324543610548,2,0
0.0618661257606491,3,1
0.1313387423935091,3,0
0.031947261663286,3,0
0.0641480730223123,4,0
0.0879817444219067,4,1
0.2938640973630831,4,0
0.091024340770791,4,0
0.0311866125760649,0,0
0.0580628803245436,1,1
0.1364097363083164,1,0
0.0278904665314401,1,0
0.0993914807302231,1,1
0.1412271805273834,2,1
0.0583164300202839,2,0
0.0316937119675456,3,0
0.0514705882352941,3,0
0.0519776876267748,3,0
0.0740365111561866,4,0
0.0580628803245436,4,1
0.1878803245436106,4,0
0.1911764705882353,4,0
0.1934584178498986,0,0
0.2243914807302232,2,0
0.111815415821501,2,0
0.1374239350912779,0,0
0.1764705882352941,0,1
0.0679513184584178,0,0
0.0836713995943204,1,0
0.1386916835699797,2,0
0.1599898580121704,3,0
0.0471602434077079,3,0
0.1539046653144016,3,1
0.1665821501014198,3,0
0.2165314401622718,0,1
0.3557302231237323,0,0
0.1196754563894523,0,1
0.0981237322515213,1,0
0.1242393509127789,1,0
0.0692190669371196,2,0
0.1206896551724138,4,1
0.1227180527383367,4,1
0.5550202839756593,0,0
0.0633874239350912,0,0
0.1343813387423935,0,1
0.1495943204868154,0,0
0.0664300202839756,1,0
0.0753042596348884,1,0
0.2013184584178499,1,1
0.2938640973630831,1,0
0.1369168356997971,2,0
0.1029411764705882,2,0
0.1011663286004056,3,0
0.2933569979716024,4,0
0.1049695740365111,4,0
0.0813894523326572,4,0
0.220841784989858,0,0
0.1019269776876267,0,1
0.1698782961460446,0,0
0.0329614604462474,0,1
0.0337221095334685,1,1
0.0715010141987829,2,0
0.2786511156186612,2,1
0.0945740365111561,3,1
0.313894523326572,0,0
0.0829107505070994,0,1
0.0380324543610547,0,1
0.0943204868154158,3,1
0.0818965517241379,3,0
0.0514705882352941,3,0
0.0879817444219067,3,0
0.0940669371196754,4,1
0.0519776876267748,4,0
0.0529918864097363,0,0
0.0933062880324543,1,0
0.0943204868154158,1,0
0.170131845841785,1,0
0.0545131845841785,1,0
0.1166328600405679,2,0
0.1239858012170385,3,1
0.1262677484787018,3,1
0.0981237322515213,4,1
0.0471602434077079,0,0
0.1067444219066937,0,0
0.0301724137931034,1,0
0.0235801217038539,1,0
0.0920385395537525,1,0
0.0905172413793103,3,1
0.0611054766734279,4,0
0.0223123732251521,4,1
0.0786004056795131,0,0
0.0963488843813387,0,1
0.0699797160243407,0,0
0.0570486815415821,1,0
0.0770791075050709,1,1
0.0745436105476673,4,0
0.1044624746450304,0,0
0.0915314401622718,0,0
0.2185598377281947,0,0
0.0385395537525355,0,0
0.0448782961460446,1,1
0.0760649087221095,3,1
0.0486815415821501,3,1
0.0704868154158215,3,0
0.0669371196754563,1,0
0.045131845841785,2,1
0.0512170385395537,4,0
0.031947261663286,4,0
0.0509634888438133,4,0
0.0839249492900608,0,1
0.0669371196754563,0,0
0.1108012170385395,1,1
0.0390466531440162,1,0
0.1503549695740365,2,0
0.0567951318458417,3,1
0.1637931034482758,3,1
0.0816430020283975,3,1
0.0834178498985801,3,0
0.0527383367139959,4,1
0.0884888438133874,4,1
0.0938133874239351,4,1
0.1688640973630832,4,1
0.0552738336713996,4,0
0.1148580121703854,0,1
0.1067444219066937,1,0
0.0489350912778904,1,0
0.045892494929006,2,0
0.0702332657200811,2,0
0.0927991886409736,4,0
0.2213488843813387,0,0
0.0869675456389452,0,1
0.2913286004056795,0,0
0.3002028397565923,1,0
0.136156186612576,2,1
0.0496957403651115,0,1
0.0818965517241379,0,1
0.0943204868154158,0,1
0.2532961460446247,1,1
0.3651115618661257,2,0
0.1620182555780933,2,0
0.0519776876267748,3,0
0.0669371196754563,3,0
0.2657200811359026,0,0
0.114604462474645,0,0
0.1554259634888438,1,0
0.1194219066937119,2,0
0.1736815415821501,2,0
0.0671906693711967,3,1
0.1351419878296146,3,0
0.0664300202839756,3,0
0.2614097363083164,3,0
0.1430020283975659,0,1
0.0948275862068965,0,0
0.1120689655172414,0,0
0.1566937119675456,0,0
0.0557809330628803,0,0
0.1713995943204868,1,0
0.0661764705882353,1,0
0.0725152129817444,1,0
0.1356490872210953,1,0
0.1356490872210953,2,0
0.146551724137931,2,0
0.1196754563894523,4,0
0.0676977687626775,0,0
0.0907707910750507,0,0
0.0425963488843813,0,0
0.2330121703853956,0,0
0.2081643002028398,1,0
0.1404665314401623,2,0
0.0950811359026369,3,0
0.122971602434077,3,1
0.1113083164300202,3,0
0.3027383367139959,0,0
0.0793610547667342,1,1
0.1422413793103448,1,0
0.0682048681541582,2,1
0.1607505070993915,2,1
0.1660750507099391,3,1
0.1790060851926977,3,1
0.3364604462474645,3,1
0.0593306288032454,3,0
0.063894523326572,4,1
0.1247464503042596,4,0
0.1072515212981744,4,0
0.0540060851926977,4,0
0.1364097363083164,4,1
0.0725152129817444,0,0
0.0993914807302231,0,0
0.0301724137931034,0,0
0.1265212981744422,0,0
0.1559330628803245,1,0
0.0446247464503042,1,1
0.0768255578093306,1,1
0.1351419878296146,1,1
0.2672413793103448,2,0
0.1506085192697769,3,0
0.0917849898580121,3,1
0.0874746450304259,4,0
0.1214503042596348,0,0
0.1021805273833671,0,1
0.0276369168356998,1,1
0.0927991886409736,2,1
0.0631338742393509,2,0
0.0671906693711967,2,0
0.0261156186612576,3,1
0.1637931034482758,3,1
0.165314401622718,3,1
0.0573022312373225,3,0
0.1001521298174442,4,1
0.1386916835699797,4,0
0.1280425963488844,4,0
0.0631338742393509,4,0
0.0552738336713996,4,0
0.0504563894523326,4,1
0.1366632860040568,0,0
0.0874746450304259,0,0
0.0557809330628803,1,1
0.136156186612576,1,0
0.2094320486815415,2,1
0.0998985801217038,2,0
0.2872718052738336,3,0
0.7289553752535498,3,0
0.1954868154158215,3,0
0.1475659229208925,4,0
0.6863590263691685,4,0
0.9601926977687628,0,0
0.1658215010141988,0,0
0.1310851926977688,2,0
0.1921906693711968,2,0
0.7086713995943206,3,1
0.122971602434077,3,0
0.2961460446247465,3,0
0.2446754563894523,3,0
0.0948275862068965,4,1
0.146551724137931,0,0
0.0740365111561866,0,0
0.1397058823529412,2,0
0.2512677484787018,2,0
0.2127281947261663,2,1
0.1272819472616633,2,1
0.1186612576064908,2,1
0.1029411764705882,2,1
0.1457910750507099,3,1
0.3204868154158215,3,1
0.2538032454361054,3,1
0.1949797160243408,3,1
0.3765212981744422,0,1
0.2806795131845842,0,1
0.2233772819472617,0,1
0.2203346855983773,0,0
