candle_size,percentage,weekday,target
0.008970099667774,0.0214807126624987,4,1
0.0380398671096345,0.0913991372589007,4,1
0.0654485049833887,0.1586846784473292,0,1
0.0534883720930232,0.1303085244463612,0,0
0.0232558139534883,0.0569028085549087,0,0
0.020265780730897,0.0492155373820967,1,0
0.0255813953488372,0.0621768676667642,1,0
0.0237541528239202,0.0580669319521077,1,0
0.0197674418604651,0.048369644878256,1,0
0.0367109634551494,0.0896504119458228,2,0
0.0299003322259136,0.0736090712138269,2,0
0.0421926910299003,0.1042264183609252,3,1
0.0973421926910299,0.2410492175350368,3,0
0.0933554817275747,0.2316430818155526,3,0
0.0250830564784053,0.0624310811033908,4,0
0.0428571428571428,0.1053249589565794,4,0
0.0398671096345514,0.0980946612103138,4,0
0.0119601328903654,0.0296990665580147,0,0
0.0264119601328903,0.0651956093276539,0,0
0.0534883720930232,0.131567645581861,0,0
0.0235880398671096,0.0580994309801479,0,0
0.029235880398671,0.0716559185389647,1,1
0.0769102990033222,0.1880858179802353,1,0
0.0214285714285714,0.0527248015273761,1,1
0.0697674418604651,0.1719348407297815,1,0
0.0207641196013289,0.0516090763741864,1,0
0.0039867109634551,0.0101732588865478,2,0
0.1232558139534883,0.3045197082628578,2,0
0.0362126245847176,0.0899754172944913,2,0
0.0172757475083056,0.0424882258392012,3,0
0.0169435215946843,0.0417169176471617,3,0
0.0543189368770764,0.1323207564622484,3,1
0.0762458471760797,0.1869198439949563,3,1
0.0317275747508305,0.0777541928252703,4,1
0.0172757475083056,0.0425444354298357,4,0
0.0430232558139534,0.1048044090471463,0,0
0.0229235880398671,0.0560011686238432,0,0
0.377906976744186,0.9174353590620086,1,0
0.0988372093023255,0.2440457774985479,1,0
0.0377076411960132,0.0933350389199696,1,0
0.0224252491694352,0.0556467595203626,1,0
0.0232558139534883,0.0576776857436591,2,0
0.0335548172757475,0.0834228357677806,2,0
0.01843853820598,0.0462924497065706,3,0
0.0803986710963455,0.2028444523785708,3,0
0.0167774086378737,0.0425028070442623,0,1
0.0531561461794019,0.1340882170872712,0,0
0.0289036544850498,0.073154354858138,0,1
0.0564784053156146,0.1429649609581415,0,0
0.0299003322259136,0.0755436149348151,0,1
0.0210963455149501,0.0533168911066819,1,1
0.0209302325581395,0.0529547931720908,1,1
0.0514950166112956,0.1298554393363059,1,0
0.0455149501661129,0.1153450876756184,1,0
0.0327242524916943,0.0830222498117156,2,0
0.0403654485049833,0.1017475642973422,2,1
0.0230897009966777,0.0586954922710082,2,0
0.1182724252491694,0.2963566296610494,2,0
0.048172757475083,0.1217789263776267,3,1
0.0548172757475082,0.1392486490547177,3,0
0.0451827242524916,0.1146452542248139,3,0
0.0219269102990033,0.0559869362373524,3,0
0.0965116279069767,0.2421195593568238,3,0
0.027906976744186,0.070589062216307,4,1
0.0611295681063122,0.1565327507253931,4,0
0.0397009966777408,0.1018084128547824,4,1
0.0599667774086378,0.1544210114736907,0,0
0.0901993355481727,0.2314258693904229,0,0
0.0930232558139534,0.238320231911883,0,1
0.0903654485049833,0.2334800045127951,0,0
0.0360465116279069,0.0935539332590157,1,1
0.0162790697674418,0.0427081248483101,2,0
0.0423588039867109,0.1100038975413353,2,1
0.0750830564784053,0.1906036199434695,2,0
0.0099667774086378,0.0258023526327102,2,0
0.0478405315614617,0.1227500412053684,3,0
0.0456810631229235,0.1171473451378936,3,0
0.0362126245847176,0.0921523322513587,3,0
0.0207641196013289,0.0529176521395439,4,0
0.0147840531561461,0.0378116049907025,0,1
0.0789036544850498,0.1992605839008742,0,0
0.0239202657807308,0.0594677511756502,1,0
0.0654485049833887,0.1610845383256335,1,0
0.067109634551495,0.164877802827749,1,0
0.0682724252491694,0.1662567712256422,1,0
0.0245847176079734,0.0601494645898174,3,0
0.0295681063122923,0.0726167365202301,3,0
0.017109634551495,0.042302810389606,4,0
0.0666112956810631,0.1636403464492812,4,0
0.0333887043189368,0.0827432163788833,4,1
0.029235880398671,0.0740446425973118,2,0
0.0187707641196013,0.0475855662876251,3,0
0.0222591362126245,0.056488185337758,3,0
0.0518272425249169,0.1301563085222981,3,0
0.0353820598006644,0.0896936313098517,4,1
0.0822259136212624,0.2087385212909354,4,1
0.0365448504983388,0.0938603262498445,4,0
0.0556478405315614,0.1414977226818816,0,0
0.0313953488372093,0.080066077703082,0,0
0.0380398671096345,0.0969557828566521,0,1
0.0280730897009966,0.0720365092565354,0,1
0.0312292358803986,0.0800543517349258,1,0
0.0395348837209302,0.1018284866859407,2,1
0.0164451827242524,0.0431484755168066,3,1
0.0813953488372093,0.2110464605193194,4,0
0.0578073089700996,0.1478984669550821,0,0
0.0169435215946843,0.0437595764622164,0,0
0.0358803986710963,0.0915635398645959,1,0
0.0401993355481727,0.1015932343150819,3,1
0.0375415282392026,0.0951338028597327,3,1
0.0531561461794019,0.1343292913459673,3,1
0.054485049833887,0.1380068771695994,3,0
0.0614617940199335,0.1557539984742232,4,1
0.0265780730897009,0.068594036748697,0,0
0.0264119601328903,0.0682179217802849,0,1
0.05265780730897,0.1354874464789665,0,0
0.0182724252491694,0.0475753077288628,0,1
0.0289036544850498,0.0748575953042971,0,1
0.0207641196013289,0.0540818857793091,0,1
0.0285714285714285,0.0731787295116855,1,0
0.0416943521594684,0.1068101711015424,1,0
0.0308970099667773,0.0801603835810578,3,0
0.0307308970099667,0.0775115003670163,0,1
0.0322259136212624,0.0813951940228848,0,0
0.0224252491694352,0.0568230807823939,1,1
0.0176079734219269,0.044769566197109,1,0
0.0181063122923588,0.0446839345159791,2,1
0.0219269102990033,0.0541422233403574,2,0
0.0250830564784053,0.0619689229259261,2,0
0.01843853820598,0.0456237687850048,2,0
0.0553156146179401,0.1362905433855697,3,0
0.0456810631229235,0.1123701024070909,3,1
0.031063122923588,0.0743445169979783,3,1
0.0499999999999999,0.1194646151270654,4,0
0.0365448504983388,0.0869492752541225,4,1
0.0302325581395348,0.0720693614700746,0,0
0.0493355481727574,0.1176446352227128,0,1
0.0561461794019933,0.1339967301816267,0,1
0.0460132890365448,0.1100211939777311,0,0
0.0182724252491694,0.0437712055789228,0,0
0.0267441860465116,0.0633082840236322,0,0
0.0294019933554817,0.0694987756355892,2,1
0.0264119601328903,0.0621176610382545,2,1
0.0274086378737541,0.0646457863328534,2,1
0.0440199335548172,0.1046164729494656,3,1
0.0297342192691029,0.0708996648975772,4,0
0.0365448504983388,0.08765947608747,4,1
0.0204318936877076,0.0491085355602822,4,1
0.0606312292358803,0.1457423039905452,0,0
0.0260797342192691,0.0628354140514576,0,0
0.032392026578073,0.0779954429589796,0,1
0.0287375415282391,0.0693478552313354,1,0
0.0212624584717607,0.0512053436376898,1,0
0.031063122923588,0.0750381592599695,1,0
0.0204318936877076,0.0494090143462338,1,1
0.0146179401993355,0.0354649138235872,1,0
0.008970099667774,0.0217622405850735,2,0
0.0290697674418604,0.070241169900721,2,1
0.0559800664451827,0.1353286984159911,2,0
0.0616279069767441,0.1489546927217818,2,0
0.0141196013289036,0.0338075058939963,3,1
0.0039867109634551,0.0095936305121959,3,0
0.023421926910299,0.0562047791179203,4,1
0.0382059800664451,0.091693697001786,0,1
0.0476744186046511,0.1135794184405322,0,1
0.0368770764119601,0.0883019219697375,0,0
0.0242524916943521,0.0586006027403592,0,0
0.0622923588039866,0.1494366623386177,1,0
0.0443521594684385,0.1063671134018299,1,0
0.0132890365448504,0.0318524981652922,2,0
0.0280730897009966,0.067347910661828,2,0
0.0096345514950166,0.0228540478312302,2,0
0.0307308970099667,0.0713993764722756,3,0
0.0368770764119601,0.0858011538504304,4,0
0.0471760797342192,0.1095168709578702,0,1
0.0573089700996677,0.1354277259727062,0,1
0.0220930232558139,0.0524144294887875,1,0
0.0475083056478405,0.1124229454792701,1,0
0.0255813953488372,0.060526514869794,1,1
0.0483388704318936,0.1139746154555717,1,0
0.0416943521594684,0.0984466560442437,1,0
0.0488372093023255,0.1155424927103586,1,1
0.0305647840531561,0.0723318270886471,2,0
0.0127906976744186,0.0302578903027023,2,0
0.0649501661129568,0.1531540957846096,2,0
0.0109634551495016,0.0256675057029448,2,0
0.0232558139534883,0.0544721498710564,3,0
0.0230897009966777,0.0537222901654393,4,1
0.0400332225913621,0.0938327027609112,0,0
0.013953488372093,0.0324927255019413,0,1
0.0116279069767441,0.0270711763686928,0,1
0.029235880398671,0.0687245229339852,1,0
0.0862126245847176,0.1987753633899668,1,1
0.0332225913621262,0.0767841215716996,2,0
0.0395348837209302,0.0916833327403951,2,0
0.0458471760797342,0.1061355969663834,2,1
0.1136212624584717,0.2631327325265023,2,0
0.0461794019933554,0.1074231052072386,3,1
0.0328903654485049,0.0766493484885352,3,1
0.0220930232558139,0.0515664258252702,3,1
0.0169435215946843,0.0399475606412068,3,0
0.045016611295681,0.1060772230067815,4,1
0.0448504983388704,0.1059217681036572,4,0
0.0335548172757475,0.0786217673889172,4,0
0.0207641196013289,0.0484024358807571,0,1
0.0581395348837209,0.1360559074623873,0,1
0.0659468438538206,0.1546605011583707,0,0
0.0272425249169435,0.0639243511161079,1,0
0.0220930232558139,0.0518315898531416,1,0
0.017109634551495,0.0392615951355816,2,0
0.0360465116279069,0.0830162163989756,2,0
0.0189368770764119,0.0435270928721104,3,0
0.0259136212624584,0.0604113591844955,3,1
0.0264119601328903,0.0616767839600028,4,0
0.0086378737541528,0.020042930283639,4,0
0.0353820598006644,0.0825209167135877,4,0
0.0111295681063122,0.0257737476430919,4,1
0.0162790697674418,0.03764685816641,1,1
0.0651162790697674,0.1512223653706167,1,0
0.0099667774086378,0.0228315447364369,2,0
0.0126245847176079,0.0289062412782411,4,0
0.051328903654485,0.1182456685455355,4,0
0.0423588039867109,0.0975708512806965,4,0
0.0664451827242525,0.1512890866249485,1,0
0.0174418604651162,0.0395029420279794,2,0
0.0749169435215946,0.16924515000022,2,0
0.0205980066445182,0.0461666509254928,2,0
0.0250830564784053,0.0562945018188573,3,1
0.0368770764119601,0.0831515294665939,3,0
0.0420265780730896,0.0948309582640316,3,0
0.0554817275747508,0.1257122594360406,3,0
0.01843853820598,0.0417413943674166,4,0
0.0122923588039867,0.0269513507800922,0,0
0.0260797342192691,0.0579705331109655,1,0
0.0463455149501661,0.1030996948601778,1,1
0.0196013289036544,0.0432938657929112,1,0
0.065282392026578,0.1450619459969954,2,0
0.0322259136212624,0.0708410065214645,4,0
0.0255813953488372,0.0552845147912398,0,0
0.067109634551495,0.1460458424180025,0,1
0.0612956810631229,0.1336053013659717,0,0
0.0237541528239202,0.0513566073583461,0,1
0.0491694352159468,0.1071245683089008,1,1
0.0614617940199335,0.134433533280886,1,0
0.0506644518272425,0.111040228405378,2,1
0.0521594684385382,0.1137199077165477,2,0
0.0564784053156146,0.123354054820202,2,1
0.0398671096345514,0.0870280441080885,3,0
0.0270764119601328,0.0580362542946912,4,0
0.0181063122923588,0.0386617893450474,4,0
0.0254152823920265,0.0545828677907124,4,0
0.0272425249169435,0.0583937137150187,0,1
0.0214285714285714,0.0456523842265086,1,0
0.0543189368770764,0.1169127254443407,1,0
0.1390365448504983,0.3019117268457582,1,0
0.0780730897009966,0.168619059191474,1,0
0.0435215946843853,0.0935388696647807,2,1
0.0742524916943521,0.1603970473639299,2,0
0.0209302325581395,0.0447033631541096,2,0
0.0260797342192691,0.0553740524510877,3,1
0.0799003322259136,0.1716851767353638,3,1
0.0473421926910298,0.1014165735100623,3,1
0.0976744186046511,0.2105188789707114,3,0
0.0269102990033222,0.0575646313302292,3,0
0.0239202657807308,0.0513739903990427,4,0
0.0430232558139534,0.09299423235242,4,1
0.0181063122923588,0.0387635299367526,4,0
0.0808970099667774,0.1752663072278787,4,0
0.0335548172757475,0.0722310818253935,0,1
0.0259136212624584,0.0558198385773017,0,0
0.0302325581395348,0.0651346427605709,2,0
0.0388704318936877,0.0839939906723978,2,0
0.0516611295681063,0.1115223644049685,2,1
0.031063122923588,0.0668298222329061,2,1
0.0483388704318936,0.10285633607125,3,0
0.1473421926910298,0.3170984241201858,3,1
0.2800664451827242,0.606280094436971,3,0
0.4496677740863787,0.9864412698259812,4,0
0.0574750830564783,0.1287343155388282,4,0
0.0257475083056478,0.0571146491558178,1,0
0.0365448504983388,0.0815916066647262,1,0
0.0257475083056478,0.0570582289512902,2,0
0.05265780730897,0.1167152826662616,2,1
0.048172757475083,0.1073811545430286,2,0
0.071594684385382,0.1590342793155915,3,0
0.101328903654485,0.2257802044032983,3,1
0.1440199335548172,0.3226221865965025,3,0
0.037375415282392,0.0838773370760516,0,0
0.0255813953488372,0.0572936469934519,0,0
0.0352159468438538,0.0788353368085022,0,0
0.0548172757475082,0.1239433231379033,2,0
0.0847176079734219,0.1932166829339962,2,0
0.0307308970099667,0.0699958247470988,2,0
0.0657807308970099,0.1496206349116228,3,0
0.0219269102990033,0.049756181842814,3,0
0.0591362126245847,0.1344783943450373,3,1
0.0475083056478405,0.1086160940352241,4,0
0.0282392026578073,0.0645220193281289,4,1
0.01843853820598,0.0420926132115445,4,0
0.0421926910299003,0.0956443796758269,0,0
0.0217607973421926,0.0496356289822707,3,0
0.0499999999999999,0.1148997200434361,3,0
0.0220930232558139,0.0506347790425902,4,1
0.0212624584717607,0.0489959040505537,0,1
0.0448504983388704,0.1036917454010248,0,0
0.0154485049833887,0.0354497976965259,0,0
0.0543189368770764,0.1254213059684215,1,1
0.038704318936877,0.0894956747594367,1,0
0.0235880398671096,0.054501531391104,1,0
0.0269102990033222,0.0614591265090383,1,0
0.0385382059800664,0.0878347397221809,3,0
0.0196013289036544,0.0445682844151424,3,0
0.048172757475083,0.1098516459838398,3,0
0.0382059800664451,0.0872024493279742,3,0
0.0353820598006644,0.0805950183360341,3,0
0.0181063122923588,0.0405584487409802,0,0
0.041860465116279,0.0942508609795398,0,1
0.0200996677740863,0.0453078099029528,0,0
0.0274086378737541,0.0619344804711644,0,0
0.0179401993355481,0.0403689036354384,1,0
0.0217607973421926,0.0489974659120891,1,1
0.029235880398671,0.0672053422753774,2,1
0.0242524916943521,0.0558854732474011,3,0
0.0197674418604651,0.0453498051978498,3,0
0.0205980066445182,0.0473315577303493,3,0
0.0229235880398671,0.0522206686164111,4,1
0.0466777408637873,0.1065427561952231,4,0
0.0800664451827242,0.1803687605797377,4,0
0.0303986710963455,0.0679973267849438,4,0
0.0372093023255813,0.082619021012894,0,0
0.0596345514950166,0.1329206268812913,0,0
0.0973421926910299,0.2136313168945871,1,0
0.158970099667774,0.3493278799352973,1,0
0.0393687707641196,0.0864574860775324,2,0
0.1242524916943521,0.2745942628667727,2,0
0.1041528239202657,0.2264967130141945,2,0
0.0664451827242525,0.1414319327984507,4,0
0.1649501661129568,0.3478696795742902,0,1
0.0885382059800664,0.1866277100165783,0,0
0.0762458471760797,0.1606640428406061,1,1
0.0593023255813953,0.1266820794467144,1,1
0.0146179401993355,0.0307869738247538,2,0
0.1818936877076411,0.3852856345635279,3,0
0.0591362126245847,0.1241961980377077,3,0
0.1696013289036544,0.3546675239484285,3,0
0.0275747508305647,0.057093818079658,4,0
0.0204318936877076,0.0424403317502079,0,1
0.0529900332225913,0.1127208753361638,0,1
0.1294019933554817,0.2767345981950226,0,0
0.0126245847176079,0.0261969414216811,0,0
0.023421926910299,0.0493126171165116,1,0
0.0790697674418604,0.168865417211139,1,0
0.0305647840531561,0.064084439099962,1,0
0.0156146179401993,0.0322936474087,1,0
0.0277408637873754,0.0583868988366905,2,1
0.0820598006644518,0.1742776719693682,2,0
0.0274086378737541,0.057481324680433,3,0
0.0848837209302325,0.1788555772840479,4,0
0.1162790697674418,0.2463532988325998,4,0
0.0267441860465116,0.0560557640100076,4,1
0.0272425249169435,0.057398472019102,0,0
0.0380398671096345,0.0797686552468176,0,0
0.0127906976744186,0.026060951648359,0,0
0.0431893687707641,0.0891085305048558,3,0
0.0438538205980066,0.0913356291467659,0,0
0.0282392026578073,0.058489328204475,0,0
0.1661129568106312,0.3480028657299698,0,0
0.046843853820598,0.0971001191721237,1,1
0.0710963455149501,0.1477743231348217,1,0
0.0322259136212624,0.0659371496436876,3,0
0.0877076411960132,0.1794652445535188,4,0
0.0827242524916943,0.1717866916937777,4,1
0.1209302325581395,0.252259783625165,4,0
0.0506644518272425,0.1046507064278078,0,0
0.020265780730897,0.0413498323511425,1,0
0.1119601328903654,0.2351783068698875,2,1
0.1514950166112956,0.3193707603502456,2,0
0.0539867109634551,0.1126893889474662,2,0
0.0275747508305647,0.0569053474218447,3,0
0.0421926910299003,0.0872736278136853,3,0
0.0274086378737541,0.0563445569097517,4,0
0.0730897009966777,0.1525210867545172,4,1
0.1132890365448504,0.2373558499515675,4,1
0.0357142857142857,0.0744443763726899,4,0
0.3767441860465115,0.792216580876271,4,0
0.0122923588039867,0.0248736308309536,1,0
0.0493355481727574,0.1026990373592502,1,1
0.0327242524916943,0.0678591642834574,1,0
0.060797342192691,0.1274799364473402,1,0
0.0325581395348837,0.0673621804804455,2,0
0.0207641196013289,0.0425830075836269,2,1
0.0941860465116279,0.1970649488126322,2,1
0.0290697674418604,0.0602831818289961,3,0
0.0308970099667773,0.0642247139259491,3,0
0.0129568106312292,0.0263587941112977,4,1
0.0315614617940199,0.065805795162494,0,0
0.0305647840531561,0.0638210565206255,0,0
0.174750830564784,0.3665530654008886,0,0
0.0465116279069767,0.0975035936107125,0,0
0.0249169435215946,0.050713557056623,2,1
0.0672757475083056,0.1376659726851814,2,0
0.029235880398671,0.058523403826322,3,0
0.0563122923588039,0.1149856023322039,3,0
0.1566445182724252,0.3188128554453826,3,0
0.0752491694352159,0.153897514295604,4,1
0.4294019933554816,0.8858609933488217,4,0
0.0272425249169435,0.0553585711984684,0,0
0.0509966777408637,0.1042354276478408,2,0
0.0935215946843853,0.1919142503271613,2,1
0.0257475083056478,0.052021405106464,2,0
0.0383720930232558,0.0792683639372104,4,0
0.0519933554817275,0.1071144424880607,0,0
0.0214285714285714,0.0434263548694487,0,1
0.0086378737541528,0.0168515592571672,1,0
0.0506644518272425,0.1046162375773526,1,1
0.0626245847176079,0.1303842760635719,1,1
0.0677740863787375,0.1417528521382449,1,1
0.0393687707641196,0.0819467431199713,2,0
0.0327242524916943,0.0680591096259596,2,0
0.0416943521594684,0.08748168379259,3,1
0.0415282392026578,0.0871505834609,4,0
0.0300664451827242,0.0629631893549684,0,1
0.0490033222591362,0.1039141819437104,1,0
0.0800664451827242,0.1703039589230616,2,0
0.3426910299003322,0.7336578998791792,3,0
0.0337209302325581,0.0720148944508487,3,1
0.1393687707641195,0.2989635535896826,4,0
0.0232558139534883,0.0494594087369468,0,0
0.0167774086378737,0.0353456549729187,0,1
0.0159468438538205,0.033580215098913,0,1
0.0327242524916943,0.0699854359965245,1,1
0.0295681063122923,0.0625723777666777,2,0
0.0274086378737541,0.0576106399273846,3,0
0.0343853820598006,0.0719471738301248,4,0
0.1156146179401993,0.2444535095645141,4,1
0.0313953488372093,0.0666077186753321,4,1
0.0262458471760797,0.0556153321373972,4,0
0.0098006644518272,0.0202518318714145,0,0
0.0348837209302325,0.074459850784401,0,0
0.0358803986710963,0.0767793091488009,0,0
0.0086378737541528,0.017583969643159,1,0
0.0260797342192691,0.0550052375250818,1,0
0.0491694352159468,0.1044690906099699,1,0
0.0290697674418604,0.0612324090601835,1,0
0.0368770764119601,0.0779776647929846,1,0
0.0483388704318936,0.1025403671742977,2,1
0.0799003322259136,0.1707764089000777,2,1
0.0461794019933554,0.098888722050386,2,0
0.0230897009966777,0.0490014479592967,3,0
0.0053156146179401,0.0104249236538286,3,0
0.0252491694352159,0.0531286245901769,4,0
0.0106312292358803,0.0218842790149844,0,0
0.0197674418604651,0.0415028000849424,0,0
0.0677740863787375,0.1440539743472318,1,0
0.0343853820598006,0.0732578543956519,2,0
0.0739202657807308,0.1585444502847589,2,0
0.03421926910299,0.0730422226356652,2,1
0.035548172757475,0.0760058784104254,2,0
0.0297342192691029,0.063684223672964,3,1
0.0237541528239202,0.0500282909744448,4,0
0.0365448504983388,0.0775302010844471,4,0
0.0192691029900332,0.0404754844586935,4,0
0.0137873754152823,0.0290664898057304,1,0
0.049501661129568,0.1070932174302517,3,0
0.0612956810631229,0.1333934714048368,3,0
0.0827242524916943,0.1803941707106933,3,0
0.0182724252491694,0.0393972544004308,3,0
0.077906976744186,0.1688938503149066,4,1
0.0335548172757475,0.0725516376973641,4,1
0.0431893687707641,0.0937007594024206,4,0
0.0068106312292358,0.0141484808093075,4,0
0.0307308970099667,0.0662745890173572,0,0
0.0325581395348837,0.0700913618018897,0,1
0.1378737541528238,0.3002956528715581,1,0
0.0318936877076411,0.0694886180634871,2,0
0.0239202657807308,0.0518477069973779,2,1
0.01843853820598,0.0398480834953111,2,1
0.0598006644518272,0.1308596373294356,3,0
0.0186046511627906,0.0403256431728761,3,0
0.0230897009966777,0.05022580121942,3,0
0.0265780730897009,0.0577811311343654,4,0
0.0401993355481727,0.0879899035958359,4,0
0.0186046511627906,0.039969896761886,4,0
0.0210963455149501,0.0456439755686974,0,0
0.0162790697674418,0.0350159893043208,0,0
0.0028239202657807,0.0054279367377849,1,0
0.1164451827242524,0.2523788409790151,2,0
0.0098006644518272,0.0206211878010274,4,0
0.0096345514950166,0.0202390728537317,0,1
0.0641196013289036,0.1396815424083441,0,0
0.0802325581395348,0.1732827663219966,1,0
0.0617940199335548,0.1332995383669,1,0
0.0328903654485049,0.0706039644866606,1,1
0.0172757475083056,0.0367712792756543,1,0
0.0059800664451827,0.0122072786291011,1,0
0.0229235880398671,0.0488467750608314,2,0
0.0460132890365448,0.0989520906893913,2,0
0.0649501661129568,0.1382238576360107,3,0
0.0220930232558139,0.0464204140758783,3,0
0.0264119601328903,0.0557079324412206,3,0
0.0624584717607973,0.1328657523458412,3,0
0.0790697674418604,0.1686111439253578,3,0
0.0176079734219269,0.0369156896136042,4,0
0.0237541528239202,0.0500485166638726,4,1
0.0588039867109634,0.1236888512644118,1,0
0.0225913621262458,0.0470287282064536,2,0
0.0573089700996677,0.1206701014274748,2,0
0.0406976744186046,0.0855733084184086,2,0
0.1066445182724252,0.225374970843191,3,1
0.0370431893687707,0.0779968779030148,3,0
0.0501661129568106,0.1060495249170058,4,1
0.0423588039867109,0.0895437934142926,4,1
0.0390365448504983,0.0824266100463416,0,0
0.0656146179401993,0.1397968417825092,0,0
0.0061461794019933,0.0122443642944194,1,0
0.0096345514950166,0.0197222500692422,1,0
0.0244186046511627,0.051407684581393,1,0
0.0750830564784053,0.1600820219340354,1,0
0.0106312292358803,0.0216810231776618,3,0
0.0078073089700996,0.0155851591242575,3,1
0.0403654485049833,0.0861584950536846,3,1
0.0267441860465116,0.0563740124526404,4,1
0.0240863787375415,0.0506936895303151,4,1
0.0162790697674418,0.0340068940883322,4,0
0.0242524916943521,0.0512098464751145,0,0
0.0197674418604651,0.0412401062909956,0,1
0.0194352159468438,0.0405883777624077,0,0
0.0240863787375415,0.0505498051632994,1,0
0.0146179401993355,0.0303237589439055,1,1
0.0249169435215946,0.0526029193401815,1,0
0.0619601328903654,0.1328658674877766,1,0
0.0317275747508305,0.0677173658154266,1,0
0.0232558139534883,0.049288988720701,2,0
0.0235880398671096,0.0499735872542411,2,0
0.08421926910299,0.1810475787744919,2,1
0.0383720930232558,0.0824241813769486,3,0
0.0430232558139534,0.0925276782594426,3,0
0.0147840531561461,0.0313031740139503,3,0
0.0222591362126245,0.0474797466260264,4,1
0.0559800664451827,0.1202461987902634,4,0
0.0257475083056478,0.0547655069825082,0,0
0.0131229235880398,0.027620733739221,0,0
0.0986710963455149,0.2128870385024531,0,0
0.03421926910299,0.073481084290328,1,0
0.0199335548172757,0.0425308894565546,1,0
0.0694352159468438,0.1504614173726868,1,0
0.0729235880398671,0.1578423703145417,1,0
0.0239202657807308,0.051409781897418,2,0
0.0200996677740863,0.04326770903496,3,1
0.0812292358803986,0.1770111532663246,4,0
0.0126245847176079,0.0269925549079393,0,0
0.0142857142857142,0.0306678122898511,0,0
0.0240863787375415,0.0522274180449465,0,1
0.0078073089700996,0.0165190218778797,1,0
0.0132890365448504,0.0286520102647789,2,0
0.0041528239202657,0.0085876769890877,3,0
0.0132890365448504,0.0288048937467835,3,0
0.0578073089700996,0.1272174837341277,3,1
0.0392026578073089,0.0866166881398257,3,0
0.031063122923588,0.0683382778073475,4,1
0.0207641196013289,0.0455782621977556,4,0
0.0294019933554817,0.0647521730364774,0,0
0.0307308970099667,0.0677477507161051,0,0
0.027906976744186,0.0612156298788012,1,0
0.01843853820598,0.0400203361169085,2,0
0.0775747508305647,0.1700808476610946,2,0
0.0244186046511627,0.0526561387707065,3,0
0.0993355481727574,0.2176470181597234,4,0
0.0318936877076411,0.0689202216878883,1,1
0.0102990033222591,0.0215228084899645,1,0
0.0156146179401993,0.0330689812030397,1,0
0.032392026578073,0.0691693154319438,3,1
0.0059800664451827,0.0120976965605321,4,1
0.0230897009966777,0.0491652299998882,4,0
0.0192691029900332,0.0408175686993219,4,0
0.0079734219269102,0.0163892396146099,0,0
0.0199335548172757,0.0423790873900696,1,1
0.0255813953488372,0.0546367318833321,1,1
0.0285714285714285,0.0612309717170982,1,1
0.0352159468438538,0.0757293876626161,1,0
0.0016611295681063,0.0028588303582228,1,0
0.0191029900332225,0.0409394256198716,2,0
0.0146179401993355,0.031227795761828,3,1
0.0104651162790697,0.0221629212062241,3,0
0.0124584717607973,0.0265406612414622,3,0
0.0074750830564784,0.0156164626736056,3,0
0.0169435215946843,0.0361704856904147,4,1
0.0196013289036544,0.0420203435624958,4,0
0.0551495016611295,0.1194476715164158,4,1
0.0408637873754152,0.0881364194068047,0,1
0.0146179401993355,0.0311130781881738,0,0
0.0149501661129568,0.031887858888382,0,1
0.0038205980066445,0.0075966813874921,0,0
0.031063122923588,0.0674332899734482,1,1
0.0431893687707641,0.0941672973869774,2,0
0.013953488372093,0.0299926841236579,2,0
0.0086378737541528,0.0183137632847225,2,0
0.005813953488372,0.0121000957584867,3,0
0.0129568106312292,0.0278525821763248,3,0
0.0122923588039867,0.0263604675838991,3,0
0.0835548172757475,0.183347028906366,3,0
0.0466777408637873,0.1019057255700839,3,0
0.008970099667774,0.0190287511973285,4,0
0.0146179401993355,0.0313264966361482,4,0
0.0332225913621262,0.0716360902801888,4,0
0.0056478405315614,0.0115737765282758,0,0
0.0064784053156146,0.0133377466850633,0,0
0.0167774086378737,0.0357936414058281,0,1
0.023421926910299,0.0501143402854696,1,0
0.0606312292358803,0.1305394093472506,2,1
0.0420265780730896,0.0907308617554824,3,1
0.0252491694352159,0.054280177747456,3,1
0.0322259136212624,0.0697862742348491,3,0
0.020265780730897,0.0435723675173845,3,0
0.0284053156146179,0.0612524091945506,4,0
0.0176079734219269,0.0376266725748296,4,0
0.0210963455149501,0.0452977852916974,0,0
0.020265780730897,0.0436748261911502,0,0
0.0207641196013289,0.0449245026921766,1,0
0.0345514950166112,0.0750585387184621,1,0
0.0299003322259136,0.0654713314224458,2,1
0.0169435215946843,0.0368713658360327,2,0
0.0350498338870431,0.0771656289958148,2,1
0.0199335548172757,0.0440418576569757,2,1
0.0398671096345514,0.0887050285849919,3,0
0.0157807308970099,0.0348059499642805,3,0
0.0890365448504983,0.1992678731329053,3,1
0.0890365448504983,0.2000419533811402,3,0
0.0252491694352159,0.0563583760808887,4,0
0.0176079734219269,0.0389770969316038,4,0
0.012126245847176,0.0266667283067681,4,0
0.0754152823920265,0.1697789151715252,4,1
0.0478405315614617,0.1082119460312627,4,0
0.0280730897009966,0.0633309675115729,4,1
0.0277408637873754,0.062741122201295,0,0
0.0289036544850498,0.0654270824745595,0,1
0.041860465116279,0.0950817107540771,0,1
0.071594684385382,0.1632662756274548,0,0
0.0141196013289036,0.0321113535863392,0,0
0.0524916943521594,0.1208728173134531,1,0
0.0287375415282391,0.065838028103251,1,0
