candle_size,gap_size,percentage,weekday,entry_weekday,entry_session,target
0.303532987210333,0.5225558349356567,0.3100663506327932,4,0,0,0
0.1184627073572242,0.0477739979292973,0.1036260706060674,0,0,2,1
0.0746486007344561,0.0134595474042313,0.0551816868823671,4,4,2,0
0.2504748638723565,0.148350835675189,0.2369435345254113,4,2,3,0
0.2090667342028618,0.0847507765123472,0.1948991566051489,4,2,3,0
0.1820944662530074,0.0011832569146531,0.1674067177077881,4,2,2,1
0.1788653919209826,0.0664102943351577,0.1655982088387753,4,0,3,1
0.2209066734202861,0.1831090075432614,0.2108921116004737,3,0,3,1
0.1980498923641889,0.210767637923381,0.1888658565501527,3,3,1,1
0.1245409649233886,0.0468865552433049,0.1093894962935037,3,3,0,0
0.0907306572115993,0.0340186362963985,0.0693962423022671,1,1,1,1
0.0849056603773584,0.0221860671498265,0.0611884701657179,1,1,1,1
0.1368241104216791,0.1798550510279559,0.1140029298915115,2,3,3,0
0.0787640876282132,0.0088744268599339,0.0547089279390571,4,4,1,1
0.1810814233253133,0.1513089779618371,0.1595163920780998,4,0,3,1
0.0468532354058503,0.027067001922788,0.023102011007014,1,1,1,1
0.1322654172470558,0.000887442685989,0.1106937188286762,2,2,2,0
0.175509687222996,0.1258689542967017,0.1431829766115172,0,1,1,0
0.0931999493478536,0.0109451264605829,0.0631393942200281,2,2,2,1
0.0831961504368747,0.0522112113592593,0.0553421501619814,2,3,0,0
0.2887172343928073,0.0572400532465562,0.2411324753104813,2,4,3,1
0.3184753703938204,0.2967016713503882,0.2673138849085208,3,4,1,1
0.158287957452197,0.100576837745895,0.1203304043270416,4,0,3,0
0.5391920982651639,0.0525070255879301,0.4771464101395571,2,1,0,1
0.5242497150816765,0.3446235763940244,0.472575162067244,2,3,1,0
0.164049639103457,0.0513237686732736,0.1284728316794518,4,4,1,1
0.115423578574142,0.1124094068924669,0.0835077891798552,0,0,1,1
0.3840065847790299,0.1203963910664052,0.3467858856829361,0,1,3,1
0.2036849436494871,0.1337080313563045,0.1730803935569357,1,1,1,1
0.2663669748005571,0.3018784203520139,0.2370419437070653,2,0,3,0
0.1646194757502849,0.1084159148054978,0.1381718191977151,3,3,2,0
0.255983284791693,0.0152344327762161,0.2295070445752952,3,3,2,0
0.4371280232999873,0.5928117142434515,0.3979186090143671,0,1,3,0
0.1280232999873369,0.0397870137553591,0.0974264356956222,2,3,1,0
0.2185640116499936,0.1550066558201421,0.1850896129273279,0,0,1,0
0.1701912118526022,0.1763052802839796,0.1387418092713977,3,4,3,1
0.260731923515259,0.1519006064191653,0.219534937926622,3,3,3,0
0.1742433835633784,0.1690578316816983,0.1397280116421881,4,3,1,0
0.202165379257946,0.0409702706700156,0.1670418172763406,4,4,0,1
0.1465746486007344,0.0375684070403747,0.1143144362195821,4,0,1,0
0.1249208560212739,0.0318000295814209,0.0940942044525718,1,1,2,1
0.3905913638090414,0.0279544446087871,0.3512177162398219,2,3,2,1
0.3668481701912118,0.2187546220973193,0.3313006693282884,3,3,1,1
0.1329618842598454,0.069368436621799,0.1034202343263665,0,1,0,1
0.1428390528048626,0.0599023813045401,0.1130413781162594,4,4,3,0
0.1180195010763581,0.0069516343736137,0.0876495962541448,4,0,3,1
0.1148537419273141,0.0427451560420071,0.084969014042209,0,0,1,1
0.1776624034443459,0.1291229108120071,0.1428972640899345,0,1,0,1
0.1159301000379891,0.1004289306315596,0.0796621690602845,0,0,1,1
0.2067240724325693,0.1357787309569602,0.1617710584056414,0,0,1,0
0.3731796884892997,0.4351427303653289,0.3011534603186994,4,0,3,0
0.1277700392554134,0.0420056204703434,0.081969828872114,1,1,2,1
0.2505381790553374,0.1869545925159018,0.1919887821697022,3,1,1,0
0.1893757122958085,0.1069368436621772,0.1402845641944965,4,0,3,1
0.1702545270355831,0.0702558793077914,0.1218125470928846,0,1,3,0
0.1750664809421299,0.0380121283833676,0.1172366359242758,3,3,2,0
0.1688615930100037,0.0672977370211434,0.1135388909302524,0,1,3,1
0.6199189565657844,0.1415471084159073,0.4749684140164017,3,3,2,1
0.7389515005698366,0.4250850465907418,0.5901310059524831,4,0,0,1
0.5421679118652653,0.4307055169353603,0.4339533880470275,0,1,3,0
0.2557933392427504,0.0122762904895748,0.1721645672667431,0,0,3,1
0.6161833607699125,0.2067741458364119,0.4288706826152698,1,1,2,0
0.8392427504115485,0.0124241976039035,0.6031385024730203,2,2,0,1
0.5030391287830822,0.2119508948380375,0.3541649592530954,4,0,3,1
0.2501582879574522,0.0428930631563358,0.1605101746948247,1,1,2,1
0.4690388755223502,0.0393432924123595,0.3323612863562168,3,0,1,0
0.5581866531594276,0.4713799733767153,0.4068689729107885,3,4,0,0
0.4906293529188299,0.305132376867326,0.3479379951062743,0,2,3,0
0.5067114093959731,0.5979884632450772,0.362249268689231,0,1,2,0
0.461314423198683,0.3639994083715417,0.3329091338267645,0,0,2,0
0.4169937951120678,0.3478775329093298,0.3018931151280075,2,3,2,0
0.3317715588198049,0.0119804762609039,0.231045186376831,4,0,3,1
0.3676712675699632,0.0853424049696755,0.2515520810998767,3,3,2,1
0.3358237305305812,0.145244786274219,0.2255555887536323,1,0,1,0
0.3508294288970495,0.3122319183552651,0.2390452591848652,1,2,3,1
0.2811827276180828,0.0343144505250693,0.1858576878702888,2,3,1,0
0.2336963403824237,0.0906670610856366,0.145355278372931,1,2,0,1
0.3431682917563631,0.2468569738204385,0.2316721332455592,4,0,1,1
0.2034316829175636,0.0724744860227757,0.1249394780424739,1,1,1,0
0.2381917183740661,0.0538381896169154,0.1451036489614957,0,1,2,1
0.1642395846523996,0.0999852092885667,0.0932989197747276,4,4,1,1
0.3115740154489046,0.1977518118621526,0.2072965816372695,1,2,3,1
0.2604786627833354,0.084159148055019,0.1686163250791096,4,1,0,0
0.2656071926047866,0.1820736577429335,0.1739788210568842,4,0,3,0
0.3057490186146638,0.0034018636296374,0.2057650341915727,4,0,1,1
0.2592123591237179,0.0501405117586104,0.1705445707062531,4,4,3,1
0.2404710649613777,0.0979145096879178,0.1536814464312667,0,0,2,0
0.1072559199696087,0.0198195533205135,0.0503150764798876,3,4,1,0
0.1946941876662023,0.0550214465315786,0.1175873328619014,3,3,2,0
0.2317335697100164,0.0696642508504631,0.1437308812799289,3,3,2,1
0.1577181208053691,0.0430409702706712,0.0880493255341964,4,4,3,1
0.204761301760162,0.1311936104126561,0.1244255675311893,4,4,2,0
0.2488919842978346,0.0257358378938028,0.1591746443153736,0,1,2,1
0.3912245156388501,0.0887442685993163,0.2706397151526516,2,3,1,1
0.1793719133848296,0.060346102647533,0.1042566923563433,1,1,2,0
0.1346080790173483,0.0421535275846789,0.0702763544077785,2,2,2,0
0.2561099151576548,0.0220381600354978,0.1615412594765871,0,1,3,1
0.2257186273268329,0.0588670315042123,0.1395343163419277,0,2,1,1
0.1098518424718247,0.1224670906670541,0.0526005734662166,0,1,3,0
0.1665822464226921,0.2078094956367397,0.0966227812863104,1,2,0,0
0.0702165379257946,0.0005916284573248,0.022292886510863,4,4,2,0
0.073635557806762,0.0103534980032546,0.024157243289712,0,0,1,1
0.09870837026719,0.0554651678745782,0.0426696630119483,2,2,1,1
0.0725591996960871,0.0105014051175833,0.0223438632271786,4,4,1,1
0.1819678358870456,0.0502884188729458,0.0926026299087562,2,2,2,1
1.0,0.4565892619435019,0.5638905577170898,4,0,3,1
0.6078890717994174,0.1431740866735701,0.3436117623606639,4,4,2,0
0.4827782702292009,0.177932258541629,0.26635981560275,0,0,1,1
0.6897556033936938,0.0140511758615529,0.4023694658560079,0,2,1,1
0.8170191211852601,0.069368436621799,0.4903914087002426,1,1,2,1
0.64625807268583,0.2819109599171683,0.3808926347829205,3,3,0,0
