candle_size,gap_size,noisy_day,percentage,day_of_week,session,entry_day_of_week,entry_session,highest_of_day,highest_of_week,total_volume,success
1.11,0.11000000000012733,False,0.0006075766449727138,0,Sydney,0,Tokyo,False,False,407,True
2.09,0.14999999999986358,False,0.0011452745096964746,0,London,0,London,False,False,1058,True
1.65,0.20000000000004547,False,0.0009050617636088378,0,London,0,London,False,False,762,True
1.45,0.16999999999984539,False,0.0007952264475863506,0,London,0,London,False,False,554,True
0.97,0.22000000000002728,False,0.0005319528152368835,1,Sydney,1,Sydney,False,False,353,True
1.21,0.18000000000006366,False,0.0006634426642980119,1,Sydney,1,Sydney,True,False,386,True
1.18,0.05999999999994543,False,0.0006468624430569184,1,Sydney,1,Sydney,True,False,410,True
1.22,0.13999999999987267,False,0.0006680282762132652,1,Sydney,1,Sydney,True,False,761,True
3.85,0.5,False,0.002123247631338032,1,London,1,London,False,False,3484,True
1.92,0.5699999999999363,False,0.0010694531863577879,2,New York,2,Sydney,True,False,394,True
1.97,0.9400000000000546,False,0.001097211856571575,2,New York,2,New York,True,False,456,True
1.09,0.18000000000006366,False,0.000606985343252996,2,Sydney,2,Tokyo,True,False,365,True
1.54,0.08000000000015461,False,0.0008572700957470496,2,Sydney,2,Tokyo,True,False,439,True
1.43,0.38000000000010914,False,0.0007959479015918958,2,Sydney,2,Sydney,True,False,516,True
2.65,1.300000000000182,False,0.001473212548435337,2,Sydney,2,Sydney,True,False,616,True
2.94,0.03999999999996362,False,0.001632480815574089,2,Sydney,2,Sydney,True,False,1588,True
5.59,1.1199999999998909,False,0.00310571084109761,2,Tokyo,2,Tokyo,False,False,3227,True
6.16,0.9600000000000364,False,0.0034199232737992793,2,Tokyo,2,Tokyo,True,False,3285,True
1.2,0.01999999999998181,False,0.0006702787242361616,3,New York,3,New York,True,False,497,True
3.08,0.9800000000000182,False,0.001720468548382592,3,Sydney,3,Sydney,False,False,1062,True
3.43,0.75,False,0.0019148104728409535,3,Tokyo,3,London,True,False,2424,True
3.97,0.2899999999999636,False,0.00221543887453473,3,Tokyo,3,London,True,False,2314,True
3.5,0.07999999999992724,False,0.0019508714821606739,3,Tokyo,3,London,True,False,2236,True
3.15,0.3300000000001546,False,0.0017555592710249122,3,Tokyo,3,London,True,False,2280,True
6.14,1.5899999999999181,False,0.003409993391055154,3,London,3,London,True,False,2044,True
8.05,1.2999999999999545,False,0.004474260496448382,3,London,3,London,False,False,6119,True
6.37,2.4700000000000273,False,0.003540678898776604,3,New York,3,New York,False,False,3498,True
3.96,0.9900000000000091,False,0.0022045806286395066,3,New York,3,New York,False,False,2267,True
3.43,1.5499999999999545,False,0.0019098314559820042,4,Sydney,4,Sydney,True,False,1265,True
4.87,1.0,False,0.0027082638193749306,4,Sydney,4,Sydney,True,False,2443,True
4.39,0.8099999999999454,False,0.0024393089921041955,4,Sydney,4,Sydney,True,False,2658,True
7.6,0.8399999999999181,False,0.004213444213444213,4,Tokyo,4,Tokyo,True,False,2294,False
6.28,3.150000000000091,False,0.0034815968776506986,4,Tokyo,4,Tokyo,True,False,2633,True
3.89,0.4600000000000364,False,0.0021648033034119304,4,London,4,London,False,False,1855,True
4.25,0.34999999999990905,False,0.002364053043787825,4,London,4,London,False,False,1770,False
3.85,1.0499999999999545,False,0.002148017965241164,0,Sydney,0,Sydney,True,True,1192,True
2.48,0.7999999999999545,False,0.0013836274471515685,0,Sydney,0,Sydney,True,True,926,True
3.16,0.5599999999999454,False,0.001762114537444934,0,Tokyo,0,Tokyo,True,True,1334,True
2.48,0.16999999999984539,False,0.0013852504342871826,0,Tokyo,0,Tokyo,False,False,1134,False
7.52,0.3500000000001364,False,0.004194860180624431,0,London,0,London,False,False,4484,True
1.92,0.13000000000010914,False,0.0010708787899069672,0,New York,1,Sydney,False,False,1126,True
19.96,2.9700000000000273,False,0.011091600168930184,1,London,1,London,True,True,8972,True
9.0,1.6100000000001273,False,0.004999916668055533,1,London,2,London,False,False,8026,True
14.81,0.6499999999998636,False,0.00819644912777827,1,London,2,London,True,True,8777,False
11.47,4.160000000000082,False,0.006344482733824888,1,London,1,London,True,True,8038,True
2.45,0.16000000000008185,False,0.0013561386029004763,1,New York,1,New York,False,False,1148,False
2.33,0.03000000000020009,False,0.001292892972876992,2,Tokyo,2,London,False,False,2460,True
5.1,0.2599999999999909,False,0.0028224512158677097,2,London,2,London,True,False,3057,False
2.41,0.2999999999999545,False,0.0013431272013910563,2,New York,2,New York,False,False,816,True
1.95,0.6199999999998909,False,0.0010862965088101432,3,New York,3,New York,True,False,633,True
3.6,0.8500000000001364,False,0.002004398541243284,3,Sydney,3,Sydney,True,False,2190,True
1.62,0.07999999999992724,False,0.0009040178571428572,3,Sydney,3,Tokyo,False,False,667,False
3.04,0.2300000000000182,False,0.0017304386434271793,3,New York,3,New York,False,False,2174,True
3.07,0.38000000000010914,False,0.0017471075979262343,3,New York,3,New York,False,False,2085,True
1.39,0.1899999999998272,False,0.0007924743443557583,4,Sydney,4,London,True,False,389,True
1.72,0.040000000000190994,False,0.0009804256871530034,4,Sydney,4,Sydney,True,False,431,True
0.97,0.01999999999998181,False,0.0005528483086831382,4,Sydney,4,Sydney,True,False,571,True
2.54,0.029999999999972715,False,0.0014460986649207207,4,Sydney,4,Sydney,True,False,1491,True
2.93,0.6800000000000637,False,0.0016670933970584054,4,Sydney,4,Sydney,True,False,2226,True
2.55,0.34999999999990905,False,0.0014503881921337767,4,Sydney,4,London,True,False,2175,True
3.26,0.4700000000000273,False,0.0018529886547075005,4,Sydney,4,Sydney,True,False,2316,True
1.5,0.03999999999996362,False,0.0008525536824635391,4,Sydney,4,London,False,False,1201,True
1.85,0.6099999999999,False,0.0010506647584322946,4,Tokyo,4,Tokyo,True,False,1443,True
2.96,0.39000000000010004,False,0.0016790801363685355,4,Tokyo,4,Tokyo,True,False,2351,True
4.62,0.8800000000001091,False,0.002615829733264635,4,Tokyo,4,Tokyo,True,False,3155,True
3.46,0.6299999999998818,False,0.001973095193289195,4,New York,4,New York,False,False,1460,True
2.76,0.5199999999999818,False,0.0015725330887170748,0,New York,0,New York,True,True,721,True
6.3,0.6800000000000637,False,0.003600267448439027,0,Sydney,0,Sydney,False,False,2841,True
3.91,0.75,False,0.002229292099981755,0,Tokyo,0,Tokyo,False,False,3138,True
4.44,0.9800000000000182,False,0.0025261864257306883,0,Tokyo,0,London,True,True,3419,True
4.41,0.03000000000020009,False,0.002508018835733297,0,Tokyo,0,Tokyo,True,True,3325,True
2.94,0.7599999999999909,False,0.0016709102482495226,0,Tokyo,0,Tokyo,True,True,3578,False
7.02,1.6400000000001,False,0.003985941323764046,0,London,0,London,True,True,4932,True
10.9,0.049999999999954525,False,0.006171441512852451,0,London,0,London,True,True,8666,True
10.18,1.259999999999991,False,0.005762677324034553,0,London,0,London,True,True,8309,True
2.78,0.049999999999954525,False,0.0015758029226042693,0,New York,0,New York,False,False,3124,False
4.06,0.8799999999998818,False,0.002299670909162999,0,New York,1,Sydney,False,False,1965,True
1.27,0.4800000000000182,False,0.0007194244604316547,1,Sydney,1,Sydney,True,False,699,True
2.01,0.3400000000001455,False,0.001140218513518113,1,Tokyo,1,Tokyo,False,False,1122,True
2.79,0.1799999999998363,False,0.0015835088057846315,1,Tokyo,1,Tokyo,False,False,2865,True
4.79,1.6599999999998545,False,0.0027129126713977447,1,Tokyo,3,Sydney,False,False,3005,True
2.93,0.2699999999999818,False,0.0016580744831957265,1,Tokyo,1,London,True,True,2527,True
5.78,0.8199999999999363,False,0.003249911442724528,1,London,1,London,True,True,5411,True
4.71,0.12000000000011823,False,0.0026435575212298435,1,London,1,London,True,True,4081,False
1.48,0.3400000000001455,False,0.0008336290463396362,2,New York,2,New York,True,False,456,True
4.22,0.25,False,0.00237404082000045,2,Sydney,2,Sydney,True,False,3619,True
2.67,0.03999999999996362,False,0.001503006012024048,2,Tokyo,2,Tokyo,False,False,2180,True
1.96,0.17000000000007276,False,0.0011030384206290695,2,Tokyo,2,Tokyo,False,False,1748,True
2.08,0.30999999999994543,False,0.0011786572374087674,3,Sydney,3,Sydney,False,False,1424,True
3.71,1.1099999999999,False,0.002116094294530666,3,New York,3,New York,False,False,1748,True
1.6,0.09999999999990905,False,0.000916669053825661,4,Sydney,4,London,True,False,584,True
1.7,0.5700000000001637,False,0.0009737154116238708,4,Sydney,4,Sydney,True,False,495,True
2.52,0.22000000000002728,False,0.0014424315274319567,4,Sydney,4,Sydney,True,False,626,True
4.13,0.34999999999990905,False,0.0023589216358236233,4,Sydney,4,Sydney,True,False,2541,True
2.41,0.41000000000008185,False,0.0013756571474236397,4,Sydney,4,Sydney,True,False,1977,True
1.69,0.1899999999998272,False,0.00096413310741812,4,Sydney,4,Sydney,True,False,2309,True
4.08,0.37000000000011823,False,0.002325660932316427,4,Tokyo,4,London,True,False,1910,False
4.21,1.4500000000000455,False,0.0023984914001834476,4,Tokyo,4,Tokyo,True,False,2215,True
3.26,0.44000000000005457,False,0.0018620272107289322,0,New York,0,New York,True,True,637,True
5.44,1.490000000000009,False,0.003093352136062004,0,Sydney,0,Tokyo,True,True,3415,True
5.91,1.4700000000000273,False,0.003359634362635864,0,Sydney,0,Tokyo,True,True,4092,True
6.66,0.05999999999994543,False,0.0037947853040386547,0,London,0,London,False,False,7626,True
5.2,1.5399999999999636,False,0.002965937350277201,1,Sydney,1,Sydney,True,False,2401,True
5.13,1.0899999999999181,False,0.0029239266111519588,1,Sydney,1,Sydney,True,False,2445,True
2.36,0.7799999999999727,False,0.001347201132562308,1,Tokyo,1,Tokyo,False,False,1223,True
3.45,0.3999999999998636,False,0.001978403858174249,1,Tokyo,1,Tokyo,False,False,3279,True
4.76,0.0500000000001819,False,0.0027408460922789903,1,London,1,London,False,False,4758,True
12.71,2.589999999999918,False,0.0073011988671940085,1,London,1,London,False,False,8201,True
3.28,0.40000000000009095,False,0.001886293318611044,1,London,1,London,False,False,4230,True
0.9,0.009999999999990905,False,0.0005187559080533973,2,New York,2,New York,True,False,589,True
3.08,0.16000000000008185,False,0.001772457846578811,2,Sydney,2,London,True,False,2898,True
4.39,0.9200000000000728,False,0.0025219884068961155,2,Sydney,2,Sydney,True,False,2324,True
4.63,1.4400000000000546,False,0.002658780291719306,2,Sydney,2,Sydney,True,False,2431,True
3.5,0.5399999999999636,False,0.002007744156030403,2,Tokyo,2,Tokyo,True,False,2875,True
3.43,0.35999999999989996,False,0.001965266915333093,2,Tokyo,2,London,True,False,2231,True
3.32,1.0800000000001546,False,0.0019020555950225724,2,Tokyo,2,London,True,False,2360,True
8.37,2.0,False,0.004827323690220776,2,London,2,London,False,False,6258,True
3.06,0.7300000000000182,False,0.0017732140373649806,2,New York,2,New York,False,False,2912,True
2.66,0.049999999999954525,False,0.0015411266446891966,2,New York,2,New York,False,False,2674,True
1.37,0.12999999999988177,False,0.0007932555904253472,3,New York,3,Tokyo,True,False,414,True
1.68,0.42000000000007276,False,0.0009718060552772539,3,Sydney,3,Tokyo,True,False,446,True
1.99,0.42000000000007276,False,0.0011507280234077742,3,Sydney,3,Tokyo,True,False,517,True
1.66,0.12999999999988177,False,0.0009597927772702568,3,Sydney,3,Sydney,True,False,803,True
1.66,0.08000000000015461,False,0.0009591993574519967,3,Sydney,3,Sydney,True,False,1093,True
6.46,0.6700000000000728,False,0.0037283068523509687,3,Tokyo,3,Tokyo,False,False,4301,True
12.62,1.6200000000001182,False,0.007261721177526641,3,London,1,Sydney,True,False,6426,True
10.43,2.5,False,0.005998182717412558,3,London,2,London,True,False,7684,True
18.64,3.7000000000000455,False,0.010622111543568324,3,London,2,Tokyo,True,False,9664,True
13.02,2.3199999999999363,False,0.007418718874998576,3,London,4,Sydney,True,False,9664,True
11.07,1.5699999999999363,False,0.006281243084674788,3,London,3,London,True,True,9328,True
9.8,1.4899999999997817,False,0.005555177652313902,3,London,3,London,True,True,9213,True
2.91,0.13000000000010914,False,0.0016548759127408385,3,New York,3,New York,False,False,1796,True
2.34,0.5099999999999909,False,0.0013313609467455621,3,New York,4,New York,False,False,1551,False
5.49,1.1800000000000637,False,0.0031261922522820063,4,Sydney,4,Sydney,False,False,2850,True
4.01,0.31999999999993634,False,0.0022849002849002847,4,Tokyo,4,Tokyo,False,False,2951,True
3.94,0.2400000000000091,False,0.002242152466367713,4,Tokyo,4,Tokyo,True,False,4120,False
10.1,1.3199999999999363,False,0.005739060271497327,4,London,4,London,True,False,7032,True
6.79,2.3099999999999454,False,0.0038522418458989795,4,London,4,London,False,False,4624,True
2.95,0.2400000000000091,False,0.0016758411870636423,4,New York,0,Sydney,False,False,1227,True
3.02,1.0399999999999636,False,0.0017154997102964064,4,New York,4,New York,False,False,1029,True
5.7,1.6700000000000728,False,0.003229095853161115,0,New York,0,Sydney,True,True,1580,True
4.49,1.9700000000000273,False,0.00254350584609807,0,New York,0,New York,True,True,2093,True
2.87,1.1799999999998363,False,0.0016300335093996706,0,Sydney,0,Sydney,False,False,1037,True
7.05,0.6600000000000819,False,0.00400950907684608,0,London,0,London,False,False,5388,False
14.0,0.5900000000001455,False,0.007942992011619463,0,London,1,London,False,False,8759,True
15.67,0.7300000000000182,False,0.008863974477183893,0,London,1,Sydney,True,True,9847,True
16.54,3.7000000000000455,False,0.0093419937870658,0,London,0,London,True,True,10038,True
3.22,0.4299999999998363,False,0.001822153309867922,0,New York,0,New York,False,False,2527,False
5.11,1.6200000000001182,False,0.0028889479367484355,0,New York,1,Sydney,False,False,2030,True
3.87,0.9500000000000455,False,0.002187886908295314,0,New York,0,New York,False,False,1673,True
1.6,0.2400000000000091,False,0.0009042868850142709,0,New York,1,New York,False,False,405,True
5.49,1.2000000000000455,False,0.0031176530716549118,1,Tokyo,1,Tokyo,False,False,5022,True
2.69,0.4500000000000455,False,0.0015299129257736297,1,Tokyo,1,Tokyo,False,False,2597,True
5.1,0.7400000000000091,False,0.002895391218448751,1,London,1,London,False,False,3978,True
7.85,1.6400000000001,False,0.004466012789295223,1,London,2,Sydney,False,False,5243,True
9.83,2.1900000000000546,False,0.0055815485248359034,1,London,2,Sydney,False,False,5737,True
3.63,0.709999999999809,False,0.0020590837927983116,1,New York,1,New York,False,False,2339,True
8.24,0.9500000000000455,False,0.004690292687924773,2,London,0,New York,False,False,3876,True
6.48,2.2999999999999545,False,0.0036769086730785603,2,London,2,London,False,False,4105,True
2.77,0.31999999999993634,False,0.0015710607212132898,2,New York,3,Sydney,False,False,2998,True
2.73,0.7700000000002092,False,0.0015469700919115564,2,New York,2,New York,True,False,2282,True
1.8,0.31999999999993634,False,0.001020304050607081,3,Sydney,3,Sydney,True,False,770,True
3.4,0.7000000000000455,False,0.0019266185012041365,3,London,3,London,False,False,2594,True
7.35,0.44000000000005457,False,0.004177441814203302,3,London,3,New York,False,False,6923,True
9.61,1.2799999999999727,False,0.005450472166293282,3,London,3,London,False,False,7154,True
