candle_size,noisy_day,percentage,day_of_week,session,highest_of_day,highest_of_week,volume,success
0.64,False,0.0003436407665336848,0,New York,False,False,280,True
0.84,False,0.0004508348495338689,0,New York,False,False,292,False
3.52,False,0.0018869846307246127,1,Sydney,False,False,968,False
6.97,False,0.003745680644450535,1,Tokyo,False,False,2070,False
2.34,False,0.0012589579701723804,1,Tokyo,False,False,1126,False
5.38,False,0.0028783598698852936,1,London,True,False,2941,True
2.38,False,0.0012756264236902049,2,Sydney,False,False,432,False
3.01,False,0.0016097031407928722,2,Tokyo,False,False,763,False
4.4,False,0.002331681725444477,3,Sydney,True,False,502,True
4.78,False,0.002523559380196922,3,Sydney,True,False,815,True
5.38,False,0.0028297917104986325,3,Sydney,True,True,3043,False
1.77,False,0.0009308049096014893,3,Sydney,False,False,1186,False
4.0,False,0.0021116648365571418,3,Tokyo,False,False,1464,True
1.99,False,0.0010590119790752006,3,New York,False,False,554,False
0.54,False,0.0002877207190886713,4,New York,True,False,155,False
2.41,False,0.0012806750911351777,4,Tokyo,True,False,1443,True
5.8,False,0.0031020355771390674,0,London,False,False,2419,False
4.24,False,0.002274226682471827,1,Sydney,True,False,1134,False
3.0,False,0.0016106258355121522,1,Tokyo,False,False,1224,False
3.81,False,0.0020458353022037032,1,London,False,False,1188,False
2.8,False,0.0015225997302823334,2,Sydney,False,False,734,True
2.99,False,0.0016205522885558658,2,Tokyo,True,False,1705,True
2.98,False,0.0016108978863722363,2,Tokyo,False,False,1478,False
1.22,False,0.0006584379907926622,3,New York,True,False,258,True
1.96,False,0.0010553919219440748,3,Sydney,False,False,1441,False
2.84,False,0.0015559512395562252,4,Sydney,True,False,1670,False
1.96,False,0.0010829866118542831,4,New York,False,False,1147,True
6.82,False,0.0037898152881815556,0,Tokyo,False,False,2041,True
8.13,False,0.00450011623916485,0,Tokyo,False,False,1101,False
3.56,False,0.001970628774501392,0,Tokyo,False,False,995,False
2.04,False,0.0011250579073922922,0,London,False,False,1292,True
1.55,False,0.0008486826255502749,1,Tokyo,False,False,767,False
1.04,False,0.0005728985914406747,2,New York,True,False,428,False
2.39,False,0.0013193049084766722,2,Tokyo,False,False,965,True
7.29,False,0.003996272338559368,2,London,True,False,2106,False
0.89,False,0.0004898264693418163,3,New York,True,False,329,False
3.99,False,0.0021951179256960835,3,Tokyo,False,False,1103,True
3.61,False,0.0019523116776360265,3,London,True,True,1968,False
2.15,False,0.0011667661583545882,3,New York,False,False,964,False
0.95,False,0.0005163801209960157,4,Sydney,False,False,583,True
4.14,False,0.0022417882322362647,4,Tokyo,True,False,1612,False
3.12,False,0.0016895276362317035,4,London,False,False,1401,False
3.83,False,0.002080696245511292,4,London,False,False,900,True
3.12,False,0.0016920290248055793,4,New York,False,False,1156,False
4.05,False,0.0021858926267952655,0,Sydney,False,False,1060,False
2.45,False,0.0013135320609049968,0,Tokyo,True,True,1201,False
1.53,False,0.0008240160279196019,0,New York,False,False,544,False
2.6,False,0.0014028272364303442,1,Sydney,False,False,442,True
5.48,False,0.0029512187240825914,1,Tokyo,False,False,1521,False
2.45,False,0.001318636368529263,1,Tokyo,False,False,773,False
7.59,False,0.004063713023691608,1,London,True,True,3240,False
2.21,False,0.0011832482037114373,1,London,False,False,927,False
0.63,False,0.00033745962536625083,2,Sydney,True,False,286,False
1.82,False,0.0009768140832975526,2,Sydney,False,False,978,False
2.8,False,0.0015147826557385916,2,New York,False,False,1098,True
5.43,False,0.002930335720414672,2,New York,False,False,2483,False
5.31,False,0.002871077275774812,3,London,False,False,2653,False
1.66,False,0.0008983850716543274,3,London,False,False,635,True
2.67,False,0.0014424011928171662,4,Sydney,False,False,1233,True
5.47,False,0.0029464680090063883,4,Sydney,True,False,1978,False
1.55,False,0.0008361745285054594,0,New York,True,True,172,False
5.82,False,0.0031346611657492485,0,Sydney,True,True,1034,False
2.21,False,0.0011980852321086843,1,London,False,False,767,False
1.57,False,0.0008504506846940545,1,London,False,False,808,False
2.04,False,0.0011099503786889528,1,New York,False,False,287,False
1.38,False,0.0007477081120911987,3,Sydney,False,False,527,False
2.87,False,0.0015525514316471652,3,Tokyo,False,False,833,True
2.39,False,0.0012912706859943054,3,Tokyo,True,False,713,True
2.38,False,0.0012850000539915989,3,Tokyo,False,False,668,True
4.23,False,0.002273240254086996,3,London,True,False,1928,True
3.13,False,0.0016766210461472534,4,London,False,False,914,False
2.07,False,0.0011182660933076907,4,London,False,False,749,False
1.79,False,0.0009677349595605726,4,New York,False,False,405,True
1.82,False,0.0009834913944502986,4,New York,False,False,348,False
1.6,False,0.0008641361878632074,0,New York,False,False,80,True
0.62,False,0.0003344643984226227,0,Sydney,False,False,225,True
1.61,False,0.0008684114004617144,0,Tokyo,False,False,764,False
2.32,False,0.001259261269574185,1,Sydney,False,False,345,False
2.31,False,0.0012477448766839154,1,New York,False,False,490,True
1.46,False,0.0007876012148479013,1,New York,True,False,487,False
1.86,False,0.0010055956532316924,2,Tokyo,False,False,622,False
1.42,False,0.0007659239362017724,3,New York,True,False,219,False
0.98,False,0.0005288635370177494,3,Sydney,False,False,506,True
4.81,False,0.0025818295026355056,4,London,True,True,2424,True
1.98,False,0.0010890430171991794,1,New York,True,False,491,True
2.55,False,0.0014005986872820146,1,New York,True,False,535,False
3.47,False,0.0019053162166020581,1,Sydney,False,False,808,True
1.34,False,0.0007408840848146408,2,New York,True,False,219,True
3.07,False,0.0016852020595694225,2,Tokyo,False,False,1378,True
2.1,False,0.001151719901719902,2,London,False,False,1241,False
5.26,False,0.0028629278063223894,3,London,True,False,2399,True
6.06,False,0.0032876177249251334,3,London,True,False,2760,True
2.06,False,0.0011160895688968593,4,Sydney,False,False,536,False
1.82,False,0.000985253675754098,4,Tokyo,False,False,909,False
2.19,False,0.0011855781723689909,4,Tokyo,False,False,588,False
3.19,False,0.001727536608612772,4,Tokyo,False,False,1309,True
3.02,False,0.001632988531229554,4,Tokyo,False,False,1679,True
2.89,False,0.0015709595355613054,4,New York,False,False,272,False
5.5,False,0.002985560742590381,0,Sydney,True,True,1287,False
2.49,False,0.0013497105440038162,0,Sydney,True,True,1090,False
3.98,False,0.00215867919206821,0,Tokyo,False,False,1090,False
1.02,False,0.0005553105656001437,0,New York,False,False,238,True
1.95,False,0.001063383085119726,1,New York,False,False,434,False
3.37,False,0.001828371772544041,2,London,True,False,2148,False
3.67,False,0.0020058590761024026,3,London,False,False,1344,True
2.62,False,0.0014283845080251222,3,London,False,False,1598,True
3.95,False,0.002157491410999383,4,New York,False,False,847,False
1.48,False,0.0008106612914710763,4,New York,False,False,319,True
1.96,False,0.0010688946211695669,0,Sydney,False,False,1271,True
1.48,False,0.0008059948590598178,0,Tokyo,False,False,1048,False
2.9,False,0.0015864245819224184,1,Tokyo,True,False,1314,False
1.97,False,0.0010811226113775806,2,Sydney,True,False,831,False
2.29,False,0.0012603192074848652,2,Tokyo,False,False,927,True
4.49,False,0.002474197263504764,3,London,False,False,1387,False
3.63,False,0.002019314211966801,4,Tokyo,False,False,1392,False
5.21,False,0.0029094767409392976,4,London,False,False,1800,False
2.86,False,0.0015854361612488356,4,New York,False,False,921,True
1.74,False,0.0009628633564088518,4,New York,False,False,334,True
1.75,False,0.0009673425166382913,4,New York,False,False,220,True
2.14,False,0.0011821506302962005,0,Sydney,False,False,779,False
1.57,False,0.0008681035531423137,0,Tokyo,False,False,539,False
2.8,False,0.0015808491418247514,2,Sydney,False,False,1254,False
3.91,False,0.002212589691935082,2,Tokyo,False,False,1976,True
2.65,False,0.0015205765567261125,3,Sydney,True,False,1030,True
1.64,False,0.000941160266968144,3,London,False,False,950,False
5.06,False,0.002893727017459582,4,London,True,False,2530,False
1.09,False,0.0006278584841537735,0,New York,False,False,893,False
0.94,False,0.0005426280515612101,0,New York,False,False,1020,True
2.57,False,0.0014806876843657816,1,Sydney,True,False,487,False
1.65,False,0.0009551540692457755,1,New York,False,False,810,False
2.39,False,0.0013942770469328822,4,Sydney,True,False,1254,False
1.87,False,0.001093637602418869,4,Sydney,False,False,555,False
4.12,False,0.0024174005902682025,4,London,False,False,2432,False
4.37,False,0.0025518248175182483,0,Sydney,True,True,1918,True
1.25,False,0.0007321244494424141,2,Tokyo,False,False,901,True
8.27,False,0.004844160940950439,3,London,True,False,3774,False
2.38,False,0.0013780165825188753,4,New York,False,False,262,False
3.41,False,0.001976616797185205,0,Sydney,False,False,1416,True
1.85,False,0.001077121930202499,0,London,False,False,841,True
0.79,False,0.00045957753771153656,0,New York,False,False,247,False
2.53,False,0.0014693583608233053,1,Sydney,True,False,835,True
1.9,False,0.0011025550262001892,1,Tokyo,False,False,979,True
1.13,False,0.0006583278472679394,2,Tokyo,False,False,434,True
3.14,False,0.0018225720322258597,2,Tokyo,True,False,1564,False
2.56,False,0.0014862464150110887,2,London,False,False,961,False
2.34,False,0.0013464758583783597,3,Sydney,True,False,519,False
4.65,False,0.002665611886909266,3,Tokyo,False,False,1161,False
11.17,False,0.006389356030705518,3,London,False,False,4211,False
2.78,False,0.0015853915860188992,3,New York,False,False,1023,True
2.12,False,0.0012008133811393,4,New York,False,False,433,False
2.91,False,0.0016489400885101176,0,Sydney,False,False,1835,False
2.28,False,0.0012945424814335353,0,Tokyo,False,False,1276,True
5.64,False,0.0031843717358778193,0,Tokyo,True,True,1607,False
2.07,False,0.0011697757082229016,0,London,False,False,1922,True
2.31,False,0.0013103780809484641,1,New York,False,False,827,False
2.06,False,0.0011704345948648602,2,New York,False,False,238,False
2.39,False,0.001352092915372561,2,Sydney,True,False,709,True
2.61,False,0.0014799945563418616,2,Tokyo,False,False,1004,True
2.3,False,0.0013034410844629822,2,New York,False,False,727,False
1.86,False,0.0010515722701523085,3,Sydney,True,False,727,True
1.8,False,0.0010162085259895332,3,Tokyo,False,False,742,True
1.72,False,0.0009691997340335613,3,Tokyo,False,False,672,False
0.76,False,0.0004243510499896704,4,New York,False,False,128,True
1.23,False,0.0006863303090160367,4,Sydney,False,False,765,False
2.75,False,0.0015497934547995694,0,Sydney,False,False,663,False
0.5,False,0.000281944287808729,0,Sydney,False,False,394,False
1.38,False,0.0007763145311454014,0,Tokyo,False,False,799,True
2.79,False,0.0015631478099122622,0,London,False,False,2524,True
1.41,False,0.0007889833306287806,1,Tokyo,False,False,674,False
1.96,False,0.0010943729131536923,1,Tokyo,False,False,878,True
2.37,False,0.001320554967404023,1,London,False,False,1264,True
1.46,False,0.0008137376754970209,2,Tokyo,False,False,878,False
17.77,False,0.009829246571932716,2,London,True,True,5730,False
3.1,False,0.0017211608397044048,2,London,False,False,2727,False
0.62,False,0.0003460458678216412,2,New York,False,False,309,False
1.15,False,0.0006416408150512196,2,New York,False,False,356,False
2.09,False,0.001167408632121053,3,Tokyo,False,False,801,True
1.29,False,0.0007213070755191733,4,Sydney,False,False,604,False
1.24,False,0.0006936131652253684,4,Sydney,False,False,545,True
1.12,False,0.0006255410650953671,4,Sydney,True,False,656,True
2.27,False,0.001269255500573122,4,Tokyo,False,False,1059,False
4.62,False,0.0025642448798357106,4,New York,True,False,1882,False
1.75,False,0.0009824065029696745,0,London,False,False,961,False
3.04,False,0.0017055081179942328,1,Sydney,True,False,923,False
1.45,False,0.0008163035523278726,2,Sydney,False,False,944,False
3.4,False,0.0019133478522670357,2,Tokyo,False,False,1485,False
3.98,False,0.0022441626397667874,2,London,False,False,2278,False
6.69,False,0.0037831663235992677,2,New York,False,False,4030,False
1.7,False,0.0009619791872973477,3,Tokyo,False,False,990,True
3.21,False,0.0018164738903098756,3,London,False,False,2327,False
2.43,False,0.0013830786305814053,4,Sydney,False,False,981,False
2.36,False,0.0013581014202518242,1,Sydney,True,False,754,True
6.67,False,0.0038031052040391603,1,London,True,False,4888,False
0.96,False,0.0005492462167806162,2,Tokyo,True,False,539,False
2.09,False,0.0011890403477231868,3,Sydney,True,False,808,False
0.86,False,0.0004890114576521764,3,New York,False,False,269,False
0.77,False,0.0004379927418345639,4,New York,False,False,165,False
1.43,False,0.0008144621132728846,4,Sydney,False,False,772,True
1.5,False,0.0008534947766119671,4,Sydney,False,False,419,False
1.51,False,0.000858769400510712,4,Tokyo,False,False,1096,False
1.92,False,0.0011130563832624145,0,Tokyo,False,False,1203,False
4.37,False,0.0025306779553048685,0,Tokyo,False,False,1284,True
1.14,False,0.0006557867427532688,1,Sydney,True,False,378,False
5.07,False,0.002919800509093422,1,Tokyo,False,False,1937,False
0.55,False,0.0003192106790481718,2,New York,False,False,132,True
1.3,False,0.0007539247583091208,2,Sydney,False,False,862,False
1.6,False,0.0009376794777125311,3,Sydney,False,False,652,False
3.27,False,0.0019158659479728147,3,Tokyo,False,False,1431,False
1.47,False,0.0008664949395516625,3,New York,False,False,244,False
1.52,False,0.0008953553441522103,3,New York,False,False,285,False
4.59,False,0.0026859697579701323,4,London,False,False,4402,True
2.66,False,0.0015499178427008193,4,London,False,False,1486,False
4.12,False,0.0024054461168392907,0,Sydney,True,False,1195,False
2.17,False,0.0012661773115029583,0,Tokyo,False,False,909,False
0.61,False,0.0003562813571399368,0,London,False,False,247,False
4.72,False,0.002740871504227446,1,Sydney,True,False,1158,False
2.23,False,0.001297213027974428,1,Tokyo,False,False,1024,False
4.64,False,0.0027080184191942474,2,London,True,False,3655,False
2.39,False,0.001392108666022064,3,Sydney,False,False,816,False
2.88,False,0.0016748373139796578,4,London,False,False,1300,False
2.08,False,0.0012129482222727618,0,Tokyo,False,False,551,False
4.2,False,0.002440696877070234,0,Tokyo,True,False,1442,True
2.0,False,0.0011580507689457106,0,New York,False,False,1113,False
2.0,False,0.0011603014463157529,1,Sydney,False,False,989,False
1.89,False,0.0010960715404154634,1,Tokyo,False,False,1099,True
1.13,False,0.0006636635402045022,1,New York,False,False,278,False
4.24,False,0.002486657674036714,2,Sydney,True,False,1718,False
1.38,False,0.0008101824671817392,2,London,False,False,1074,False
1.37,False,0.0008072023662224108,2,New York,False,False,367,False
1.5,False,0.0008859854816512406,3,Sydney,False,False,463,False
6.39,False,0.0037806624146540604,3,London,False,False,3437,False
4.49,False,0.0026864671461222732,3,London,False,False,2277,False
2.09,False,0.0012562663044131612,4,Sydney,False,False,1153,False
3.17,False,0.0019072831743930688,4,Tokyo,False,False,1196,True
7.86,False,0.004719048505334446,4,London,False,False,2830,True
9.83,False,0.005869287445815073,4,London,True,False,4352,False
2.71,False,0.0016177945460623718,4,New York,False,False,1002,True
1.86,False,0.0011127130456631113,0,Sydney,False,False,789,False
0.79,False,0.0004733004619172862,0,Sydney,False,False,411,False
4.23,False,0.0025311910959518896,0,London,False,False,2846,True
0.73,False,0.00043579487791773627,1,Sydney,False,False,625,False
0.66,False,0.000396377351238379,2,New York,True,False,185,False
5.04,False,0.003009673951988535,2,Tokyo,True,False,2202,False
1.71,False,0.0010209199025648372,2,Tokyo,False,False,908,False
1.85,False,0.0011224434076168403,4,New York,False,False,1511,False
1.73,False,0.0010550839188134269,0,London,False,False,1890,True
4.36,False,0.0026785110918618724,0,New York,False,False,2187,False
2.39,False,0.001468591197055444,1,New York,True,False,236,True
2.86,False,0.0017473331785579002,1,Tokyo,True,False,1715,True
2.23,False,0.0013637892548084272,1,Tokyo,False,False,1658,True
3.77,False,0.0023017840352655295,1,London,False,False,3463,False
2.29,False,0.0014040293803877328,1,New York,False,False,1582,False
1.35,False,0.0008285563479691165,1,New York,False,False,469,False
9.6,False,0.005905838782905058,2,Tokyo,False,False,4860,True
9.21,False,0.005597763325837234,2,London,True,False,3315,True
1.32,False,0.0007950945078244527,2,New York,False,False,544,False
2.68,False,0.0016275962589578528,3,Tokyo,False,False,1683,False
3.79,False,0.002299827057859765,3,Tokyo,False,False,1971,True
5.6,False,0.0033836653554963412,3,London,False,False,3599,False
1.35,False,0.000811649271319321,4,Sydney,False,False,557,True
4.67,False,0.0027967253759409753,4,Tokyo,True,False,2042,False
4.21,False,0.0025216224634035315,0,London,False,False,2443,True
4.3,False,0.0025214173883979616,1,London,False,False,1888,True
1.57,False,0.0009098284654612889,2,Sydney,False,False,363,False
1.99,False,0.0011565060731097809,2,Sydney,False,False,654,False
2.07,False,0.001210094644600464,2,London,False,False,1599,False
3.62,False,0.0021153879866999364,3,London,False,False,2073,False
2.44,False,0.0014442997513910262,0,Tokyo,False,False,809,False
4.05,False,0.0024296306961341875,1,Tokyo,False,False,1528,True
2.19,False,0.0013152916163672727,2,Sydney,False,False,666,True
3.28,False,0.001960760870864767,2,Tokyo,True,False,1573,False
1.8,False,0.0010781283691511537,2,London,False,False,1520,True
1.89,False,0.0011342699562495874,3,New York,False,False,425,False
5.83,False,0.00350139635446383,4,Sydney,False,False,1461,False
8.79,False,0.005284770361997751,4,London,False,False,3495,False
1.18,False,0.0007171769968517145,4,New York,False,False,1502,False
1.39,False,0.0008430322474997119,0,Sydney,True,False,953,False
1.16,False,0.0007019582213830997,0,Tokyo,False,False,759,False
1.84,False,0.0011135722672089281,1,Sydney,False,False,692,True
2.1,False,0.0012791073049209086,2,Tokyo,False,False,1818,False
2.68,False,0.00164740595033194,3,Sydney,False,False,961,True
3.71,False,0.002271906135371313,3,Sydney,True,False,1325,False
3.76,False,0.002302482517054292,3,Tokyo,False,False,1490,True
5.49,False,0.003349950879590928,3,Tokyo,True,False,1961,False
2.35,False,0.0014484267619957472,4,Tokyo,False,False,1305,False
9.01,False,0.005537765594556886,4,Tokyo,False,False,2679,False
5.59,False,0.0033858062640444333,4,London,True,False,5774,False
8.85,False,0.005313432477380388,0,Sydney,True,False,3440,False
1.21,False,0.0007331289458696363,0,New York,False,False,815,False
2.78,False,0.0016830532280718746,1,Sydney,False,False,1361,False
2.41,False,0.001459350135035303,1,Tokyo,False,False,1370,False
3.4,False,0.002068315235575022,1,London,False,False,1406,False
0.7,False,0.0004232190037424652,1,New York,False,False,1074,False
1.33,False,0.0008046463790912941,2,Sydney,False,False,243,False
1.23,False,0.0007429241009410373,2,Sydney,True,False,660,True
1.8,False,0.0010862874316544158,2,Tokyo,False,False,941,True
5.41,False,0.003235665285079456,2,London,False,False,3059,False
1.21,False,0.0007262556419859791,3,Sydney,False,False,633,True
1.59,False,0.0009534774943331056,3,Sydney,True,False,779,False
3.56,False,0.0021307540834465547,3,Sydney,True,False,2036,False
1.72,False,0.0010351343869236048,3,New York,False,False,930,True
1.18,False,0.0007172685441272118,4,New York,False,False,347,False
1.32,False,0.0008053642137631863,0,Tokyo,False,False,997,False
2.3,False,0.0013981592928961348,1,Tokyo,True,False,1688,False
2.81,False,0.001703205784838438,1,Tokyo,True,False,1782,False
1.18,False,0.000715650301725445,2,Sydney,True,False,484,False
1.7,False,0.0010301781602230031,2,Sydney,False,False,657,True
2.78,False,0.0016972642298510923,3,Sydney,True,False,956,True
6.75,False,0.004137018037398643,3,London,False,False,3528,False
2.51,False,0.0015361077111383107,4,Sydney,True,False,923,True
0.95,False,0.0005804681628488156,4,Sydney,True,False,629,False
2.56,False,0.0015619565946905678,4,Sydney,True,False,981,True
4.93,False,0.002993284841714126,4,Sydney,True,False,1237,False
4.57,False,0.0027704861384758085,4,Tokyo,False,False,2275,False
2.63,False,0.0015718759712161417,4,London,False,False,2734,True
3.44,False,0.0020482408350153917,4,New York,True,False,1760,False
3.87,False,0.0023053965341609728,0,Tokyo,False,False,2747,False
1.83,False,0.001094864308620112,1,Tokyo,False,False,819,False
2.24,False,0.0013405788427931918,1,Tokyo,False,False,1170,False
2.74,False,0.0016415442498022958,1,Tokyo,False,False,1682,True
1.51,False,0.0009018371198547505,1,London,False,False,1695,True
20.99,False,0.012348656885008647,1,London,True,False,4637,False
5.49,False,0.0032079187093532156,1,London,True,False,4222,True
1.33,False,0.0007782511000842618,2,Sydney,False,False,761,False
2.39,False,0.0013982659162444567,2,London,False,False,2721,True
1.75,False,0.0010218441074629654,2,London,False,False,1131,False
0.92,False,0.0005392478664540937,2,New York,False,False,489,False
2.19,False,0.0012790487148188598,3,Sydney,True,False,909,False
2.08,False,0.0012172070949128936,3,Tokyo,False,False,1194,False
24.62,False,0.014180312289411995,3,London,True,False,7314,False
6.79,False,0.0039036673776438866,3,London,True,False,5065,True
1.71,False,0.0009760441103443552,4,Sydney,False,False,567,True
2.5,False,0.0014218925959208744,4,Tokyo,False,False,1054,False
4.27,False,0.002424538372436348,4,London,False,False,2857,False
2.33,False,0.0013183132380149485,4,New York,True,False,904,True
1.94,False,0.0010991252322893532,0,Sydney,False,False,1305,False
3.33,False,0.0018944673588394253,0,Tokyo,False,False,1117,False
3.9,False,0.0021901991396448507,1,Tokyo,True,False,2804,False
2.74,False,0.0015399314337098862,2,Tokyo,False,False,1787,True
1.87,False,0.0010595981459865596,3,Tokyo,False,False,1222,True
2.61,False,0.0014780668471305117,3,Tokyo,False,False,2416,False
3.34,False,0.0018976302348175378,3,London,False,False,2612,False
2.22,False,0.0012583892617449666,4,Sydney,False,False,659,True
2.17,False,0.0012475996642404591,0,New York,False,False,1274,False
1.19,False,0.0006841872258220308,0,New York,False,False,1826,False
1.58,False,0.0009035335022216631,1,Tokyo,False,False,1793,False
1.27,False,0.0007293527138238183,2,New York,True,False,373,False
2.29,False,0.0013147394347194554,2,Sydney,False,False,870,False
1.29,False,0.0007421982877658106,2,Tokyo,False,False,716,True
1.71,False,0.0009798809244116417,2,New York,False,False,1233,False
1.21,False,0.0006929371946924447,2,New York,False,False,818,False
1.24,False,0.000707629270742383,3,New York,True,False,536,True
1.1,False,0.0006267520568862959,3,New York,False,False,158,False
1.12,False,0.0006364721259305564,4,Sydney,True,False,597,False
2.12,False,0.0012088795625224526,4,Tokyo,False,False,1364,False
1.52,False,0.0008674511773366966,0,Sydney,False,False,610,False
1.68,False,0.0009579363314459707,0,Sydney,False,False,546,False
1.41,False,0.0008050932138064921,0,Sydney,False,False,442,False
3.61,False,0.002054381352363392,0,Tokyo,True,False,1958,True
2.85,False,0.0016327045034000356,1,Sydney,True,False,1919,True
2.26,False,0.0012936388457993942,1,Sydney,False,False,930,True
2.15,False,0.001224715324891342,1,Tokyo,False,False,2811,False
2.1,False,0.00119639713548343,1,London,False,False,1624,False
2.38,False,0.0013403617850465182,3,Sydney,True,False,1321,False
1.68,False,0.0009462656302805,3,Sydney,False,False,1656,False
1.44,False,0.0008092297144655431,3,Sydney,False,False,1103,True
4.28,False,0.0023925584723402354,3,London,True,False,2716,True
7.55,False,0.004201961286301049,3,London,True,False,4021,True
3.78,False,0.002106870739578514,4,London,False,False,3316,True
1.87,False,0.0010395761642419156,0,New York,True,True,758,True
2.84,False,0.0015734682231443877,0,Sydney,True,True,1797,True
2.36,False,0.001310412224591329,0,Tokyo,False,False,1500,False
3.05,False,0.001696357558802427,0,London,False,False,2058,False
2.36,False,0.0013302744536574092,1,Sydney,False,False,1356,False
1.75,False,0.0009866603520404136,1,Sydney,False,False,840,False
2.63,False,0.001482784477558085,1,Tokyo,False,False,1419,True
3.07,False,0.0017256885890949971,1,Tokyo,True,False,1644,False
1.6,False,0.0009042204489454529,1,New York,False,False,672,True
6.87,False,0.0038324649388032893,3,London,True,False,4107,False
3.82,False,0.002130626359529254,4,Tokyo,False,False,1189,True
1.83,False,0.0010196860704196314,4,Tokyo,False,False,1056,True
4.76,False,0.002646708850905775,4,Tokyo,True,False,1287,False
2.79,False,0.0015522075841196369,4,London,False,False,2208,False
4.22,False,0.0023411148588673887,4,London,False,False,2922,False
3.33,False,0.0018440171886767377,4,London,True,False,2763,False
1.85,False,0.0010284291162180493,4,New York,False,False,787,False
1.37,False,0.0007627043156816462,4,New York,False,False,488,False
1.5,False,0.0008414580785585262,1,Sydney,True,False,500,True
1.8,False,0.0010091100210231254,1,Sydney,True,False,706,True
2.0,False,0.0011200716845878138,1,Sydney,True,False,777,False
1.22,False,0.0006843974217290572,1,Sydney,False,False,356,True
3.46,False,0.0019371815687811433,1,Tokyo,False,False,1475,False
7.14,False,0.003927263126629484,1,London,True,True,5734,False
3.84,False,0.002117300662207837,1,London,False,False,4154,False
1.07,False,0.000590475139341096,2,Sydney,False,False,564,False
1.57,False,0.0008662068965517241,2,Tokyo,False,False,714,False
2.35,False,0.0013192019670143372,4,Sydney,True,False,833,False
2.32,False,0.00130460209636061,4,Tokyo,False,False,1903,True
2.66,False,0.0014856932211057803,4,London,False,False,2447,False
1.71,False,0.0009553979986926133,4,London,False,False,2701,False
2.86,False,0.0015990249302523217,0,London,False,False,2168,False
0.89,False,0.0004979410974845583,0,New York,False,False,907,False
3.87,False,0.002152571126623467,1,Tokyo,True,False,3322,True
5.87,False,0.0032574374455475214,1,Tokyo,True,False,3094,True
8.41,False,0.004618747391313899,1,London,True,True,4452,False
1.28,False,0.0007039194012285593,2,Sydney,False,False,823,False
0.89,False,0.0004898857850557314,3,Sydney,True,False,676,True
2.13,False,0.0011711919765101777,3,Sydney,True,False,941,False
1.39,False,0.000763849582080858,3,Sydney,False,False,752,False
1.14,False,0.000626315124411456,3,Sydney,False,False,512,False
5.51,False,0.00307064717650927,3,New York,False,False,2082,False
1.51,False,0.0008406261830004231,4,Sydney,True,False,784,False
1.62,False,0.0009019341476722304,4,Tokyo,False,False,813,True
1.55,False,0.0008617143111289014,4,Tokyo,False,False,758,False
1.46,False,0.0008121036822783402,4,New York,False,False,598,True
2.67,False,0.0014794128891770142,1,Sydney,True,False,1069,False
0.96,False,0.0005317204479744773,1,Sydney,False,False,346,False
7.28,False,0.003995872395547456,1,London,True,False,2898,True
2.07,False,0.0011436021811311165,2,Tokyo,False,False,1197,False
1.53,False,0.0008415286119728071,4,Sydney,False,False,809,False
1.69,False,0.0009291125600624539,4,Sydney,False,False,791,False
4.6,False,0.0025248644257580078,4,London,False,False,2052,False
2.63,False,0.0014459527069004383,4,London,False,False,1791,True
3.7,False,0.0020284642880638586,4,London,False,False,1929,False
2.93,False,0.0016079905606014872,4,New York,False,False,816,False
1.71,False,0.000934712261675704,1,New York,False,False,603,False
8.05,False,0.004378617118489187,1,Sydney,True,True,1413,False
2.1,False,0.0011411741051293059,1,Sydney,False,False,943,True
2.06,False,0.0011180946798232758,1,Tokyo,False,False,1464,False
5.21,False,0.002819813383559568,1,Tokyo,True,True,1725,False
3.84,False,0.002085324528629768,1,Tokyo,False,False,2185,False
2.54,False,0.0013794301975735062,1,London,False,False,1917,False
0.84,False,0.00045668306738793593,1,New York,False,False,519,False
5.3,False,0.0028521918825542723,2,Tokyo,True,True,2133,True
1.79,False,0.0009614248423585525,2,Tokyo,False,False,1561,False
3.16,False,0.0016991896586026854,2,London,False,False,2446,False
2.12,False,0.0011420444750905017,3,Sydney,False,False,647,False
1.53,False,0.0008246466954843856,3,Sydney,False,False,1107,False
2.83,False,0.0015269729245578254,3,Tokyo,False,False,1362,False
2.12,False,0.0011554581773192281,3,New York,False,False,965,False
1.47,False,0.000801850255828415,4,Sydney,True,False,389,True
3.49,False,0.0018978427672613966,4,Sydney,True,False,1028,False
2.32,False,0.0012605064845452125,4,Sydney,True,False,1177,False
2.3,False,0.0012256534598065597,0,Sydney,True,True,1302,True
1.67,False,0.0008885200023410108,0,Tokyo,False,False,1163,False
2.91,False,0.001549157811801282,0,London,False,False,2752,False
2.65,False,0.001416438165792751,1,Sydney,False,False,975,True
3.41,False,0.0018198216468051725,1,Sydney,True,False,1059,False
1.77,False,0.0009438741501133182,1,Tokyo,False,False,1136,False
2.31,False,0.0012309430302513576,1,Tokyo,False,False,1288,False
1.36,False,0.0007240744092937081,1,New York,False,False,705,False
4.81,False,0.002552252190108298,2,Sydney,True,True,1689,False
3.5,False,0.0018685002882829016,2,London,False,False,1679,True
2.83,False,0.0015071148602590321,2,New York,False,False,1447,False
3.01,False,0.001570997609578388,4,London,False,False,1558,True
3.34,False,0.0017378726149779643,4,New York,True,True,1749,False
1.54,False,0.0008024594862174978,0,Tokyo,False,False,1120,False
