candle_size,noisy_day,percentage,day_of_week,session,lowest_of_day,lowest_of_week,volume,success
6.37,False,0.003518870426020859,1,Tokyo,True,False,7991,False
17.86,False,0.010333674703326332,1,Sydney,True,False,12138,False
4.88,False,0.002895540985551963,0,New York,False,False,6160,False
6.39,False,0.003738963037512507,1,London,False,False,7207,False
3.36,False,0.001935874168179068,3,Tokyo,False,False,5497,False
11.12,False,0.006410921627636145,0,London,False,False,13894,False
5.2,False,0.003002153467775924,2,London,False,False,8263,False
6.26,False,0.0035887704734769224,0,New York,True,False,3063,True
5.8,False,0.0033283981223243696,0,Sydney,False,False,4163,True
7.18,False,0.004132421668163086,3,London,False,False,10062,True
2.84,False,0.0016396281969863172,0,Sydney,False,False,3181,True
3.85,False,0.002226862322067916,0,Tokyo,True,False,5610,True
1.6,False,0.0009255188690159422,1,New York,True,False,1455,False
4.19,False,0.0023851811371450693,4,Sydney,True,False,4302,True
1.76,False,0.0009903552899602733,2,New York,True,False,735,True
23.15,False,0.013003280309157903,3,London,True,False,16529,False
1.81,False,0.0009851734122923515,2,Sydney,True,False,1207,True
4.07,False,0.002223424073072532,2,Sydney,True,False,4758,False
8.23,False,0.004516121951754868,3,Tokyo,False,False,6744,False
1.47,False,0.0007873678346848921,0,New York,False,False,3392,False
1.96,False,0.001048094713538603,3,New York,True,False,1179,False
3.73,False,0.0019893969940371426,4,Sydney,True,False,5845,False
4.29,False,0.0022750654943096845,0,Tokyo,False,False,5888,False
3.65,False,0.001940550052899926,1,Sydney,True,False,1686,False
9.02,False,0.004727141232515604,2,London,False,False,13805,False
1.64,False,0.0008640355729767606,3,New York,False,False,1583,False
1.26,False,0.0006640526182646092,4,New York,True,False,818,False
6.35,False,0.003321216559010434,1,Tokyo,False,False,5523,True
4.23,False,0.0022342532681896214,4,London,False,False,5533,True
4.01,False,0.002132899306940699,3,London,True,False,6028,False
4.13,False,0.0021978255895015245,4,New York,True,False,4393,True
3.2,False,0.00170769583802505,0,Sydney,True,False,3600,True
3.46,True,0.0018622074154606273,2,Sydney,True,False,2089,False
5.57,True,0.002993690139633878,2,Tokyo,False,False,2832,False
2.92,False,0.0016434223708056146,3,New York,False,False,2487,False
4.75,False,0.002698373023086712,2,Tokyo,True,False,4551,False
2.13,False,0.0011797482096074705,3,Sydney,True,False,1176,False
4.17,False,0.0023098014235466806,4,Sydney,False,False,1814,False
4.6,False,0.0025381971075588614,4,New York,False,False,1233,True
4.59,False,0.002533560010597898,1,New York,False,False,4667,False
8.81,False,0.004808374540175307,3,Tokyo,True,False,5120,False
14.19,False,0.007770743888548147,4,London,True,False,11575,False
8.0,False,0.004416522209586061,0,Tokyo,True,False,6384,False
2.23,False,0.0012306911186044072,1,New York,False,False,3977,True
3.4,False,0.0018865725969781546,3,Sydney,True,False,2502,False
8.51,False,0.0046689234044187435,4,London,True,False,4880,False
1.2,False,0.0006625331956736582,1,New York,False,False,776,False
2.44,False,0.0013472996029883547,3,Tokyo,True,False,2108,False
25.85,False,0.01435026868588178,4,London,True,False,12009,True
13.17,False,0.007414037695061812,4,London,True,False,13879,True
75.28,True,0.04271763123698412,0,New York,True,False,3992,False
2.87,False,0.0016364652350922008,3,Tokyo,False,False,2754,False
2.59,False,0.0014556613423558108,0,Sydney,True,False,2535,False
3.05,False,0.001689769415727598,1,Sydney,True,False,1757,False
2.21,False,0.0012187253566563912,3,Sydney,True,False,831,False
2.15,False,0.0011956068399833172,2,Tokyo,False,False,1983,False
2.95,False,0.0016466739976220912,2,New York,False,False,1145,False
1.84,False,0.0010232739204182077,4,Sydney,False,False,987,False
7.05,False,0.003950221604630444,3,Tokyo,True,False,4760,True
8.58,False,0.004820901812052254,3,London,True,False,5297,True
11.26,False,0.006346880108223888,3,London,False,False,7420,True
1.89,False,0.0010791551756624814,1,Sydney,True,False,1798,False
8.15,False,0.00466063167285225,1,Tokyo,True,False,6832,True
6.4,False,0.00369756249747237,2,London,True,False,4780,False
2.69,False,0.0015322658737617983,4,Sydney,True,False,1228,False
4.98,False,0.0028151816300919174,0,New York,False,False,3545,False
3.97,False,0.0022580424989762024,1,Tokyo,True,False,3469,False
5.64,False,0.0031935856492491675,3,Tokyo,False,False,4144,True
2.75,False,0.0015630417360562466,4,Sydney,False,False,1261,False
4.31,False,0.002452737847281501,0,Tokyo,False,False,2889,False
2.97,False,0.001664975529905091,4,Tokyo,True,False,3194,True
1.38,False,0.0007818475397297527,1,New York,True,False,463,False
3.56,False,0.00199146355789509,3,Tokyo,False,False,3323,True
2.55,False,0.001410437235543018,1,Sydney,True,False,1927,True
3.56,False,0.001992332876290679,2,Sydney,False,False,2452,True
2.57,False,0.0014411161079771664,2,Sydney,False,False,1196,False
11.25,False,0.006040300887521543,2,London,False,False,10278,False
3.79,False,0.0020455968393100024,2,New York,False,False,907,False
1.78,False,0.0009585817298630521,4,Sydney,True,False,2206,False
7.35,False,0.003966326695807026,4,Tokyo,True,False,4082,False
4.21,False,0.0022537835190072643,4,New York,False,False,2663,True
3.6,False,0.001990632965987824,0,New York,True,False,6550,False
6.25,False,0.00344905606233686,4,London,False,False,5486,True
3.13,False,0.0017424027344032688,0,Tokyo,False,False,2610,True
7.33,False,0.004085522868895404,0,London,False,False,6200,False
2.84,False,0.0015961063995998494,3,Sydney,True,False,2233,False
4.29,False,0.0024154861376996014,4,Tokyo,False,False,2971,False
3.48,False,0.0019487173743833262,2,New York,False,False,1461,False
13.96,False,0.007818056574503952,1,London,True,False,9781,False
2.38,False,0.0013461995316583141,2,London,False,False,3590,False
5.75,False,0.003191448029350221,4,New York,True,False,3820,False
4.4,False,0.0024411895250776743,0,Tokyo,True,False,4915,True
2.99,False,0.0016672335632517189,0,New York,True,False,3456,False
6.23,False,0.0034641903914590746,1,London,False,False,6933,True
16.36,False,0.008978798838683475,0,London,True,False,11659,False
12.06,False,0.006610175065498832,2,New York,True,False,10582,False
1.66,False,0.0009186242771367699,3,Sydney,True,False,2210,False
4.19,False,0.002336162003635269,4,London,False,False,3770,False
9.89,False,0.005490265742185116,0,London,False,False,6169,False
1.69,False,0.0009269823160296635,1,New York,False,False,1254,True
1.56,False,0.0008461475876657717,1,Sydney,False,False,2935,True
2.78,False,0.0015447619788512082,0,New York,False,False,2157,False
1.84,False,0.0010170072351221237,2,New York,False,False,2634,True
2.26,False,0.0012468827930174563,0,Tokyo,False,False,3815,False
1.96,False,0.0010728908935648443,4,Sydney,False,False,2311,False
12.38,True,0.006271974709452546,3,Tokyo,False,False,8737,True
2.04,False,0.0010532728906145125,4,New York,True,False,941,False
11.35,False,0.005680083674889026,0,Sydney,False,False,8931,False
6.78,False,0.0034071550255536627,0,Sydney,False,False,5595,False
7.64,False,0.003901183631368784,0,New York,False,False,3601,True
6.19,False,0.0031869597228014355,1,Sydney,True,False,2406,True
10.52,False,0.005432761826068994,1,Sydney,True,False,3893,True
11.77,False,0.0060122799668992566,0,Sydney,True,False,7578,True
5.74,False,0.0029823139430970344,1,Tokyo,True,False,4980,True
5.43,False,0.002802927846546153,2,London,False,False,3929,True
5.58,False,0.0028881090649358716,3,Sydney,True,False,3968,False
4.04,False,0.0020766296916924533,3,New York,False,False,3583,True
7.33,False,0.003788740256786652,4,Tokyo,True,False,4441,True
3.0,False,0.001557923599426684,0,Sydney,False,False,2671,False
10.8,False,0.005533807464491402,0,London,False,False,5561,False
3.98,False,0.0020125913377664283,3,Sydney,True,False,3034,False
3.46,False,0.0017513578084743448,3,Tokyo,True,False,2624,False
2.93,False,0.0015005172431452481,3,Tokyo,True,False,5225,True
8.03,False,0.00411459374151333,4,Tokyo,True,False,6923,True
8.78,False,0.004562223954273837,0,Sydney,True,False,4243,True
4.97,False,0.002627710983514682,2,New York,False,False,4451,True
2.31,False,0.0012188494272462973,4,New York,True,False,910,False
6.48,False,0.003442578533822803,0,London,True,False,4872,True
16.1,False,0.008578797050172643,0,London,True,False,10851,False
6.68,False,0.003578641723319565,0,New York,False,False,4120,False
7.07,False,0.0037872903464272515,1,Sydney,True,False,3319,True
3.58,False,0.0019184498068153199,2,Sydney,True,False,3125,False
11.98,False,0.006351023956825761,3,London,True,False,10468,False
3.97,False,0.0021139735247446725,4,Sydney,True,False,1884,False
7.13,False,0.003774603746016284,4,New York,False,False,5100,True
5.99,False,0.003257081024648328,2,Sydney,True,False,2224,False
2.16,False,0.001184197541693622,3,New York,False,False,2719,False
4.4,False,0.002358490566037736,2,Sydney,True,False,3570,True
6.55,False,0.003535418960640801,1,Sydney,True,False,3935,False
3.78,False,0.00204739336492891,1,New York,False,False,3276,True
2.35,False,0.0012795313104034063,2,Sydney,True,False,2437,False
6.34,False,0.0034121977998320813,4,London,True,False,4804,True
2.43,False,0.0013140817650876056,2,Sydney,True,False,1310,False
10.09,True,0.0053882302680764715,0,Sydney,True,False,6257,True
2.97,False,0.0016022701524584329,4,New York,True,False,1338,True
3.83,False,0.002084569288797209,1,Tokyo,False,False,3825,False
3.24,False,0.0017739913162030017,3,New York,False,False,1081,False
4.18,False,0.0022852019506221432,4,Tokyo,False,False,3656,False
16.59,False,0.009052316825632407,2,London,False,False,10162,False
3.32,False,0.0018396919070179812,4,Sydney,True,False,5318,True
6.45,False,0.003591434012272125,4,Tokyo,True,False,5841,False
7.65,False,0.004234192348565356,4,London,False,False,4860,False
4.12,False,0.0022771615071271838,4,New York,False,False,2763,False
5.44,False,0.0030120315155944613,1,Tokyo,True,False,5756,True
15.03,False,0.008348052121171725,1,London,True,False,12340,True
19.93,False,0.011156890625524817,1,London,True,False,13116,False
17.04,False,0.009678023956517047,2,London,True,False,12507,False
11.72,False,0.0067184114281783475,2,London,True,False,8922,False
3.17,False,0.0018149651606845338,3,Tokyo,False,False,4695,False
4.8,False,0.0027690923146150384,1,Sydney,False,False,2564,False
5.78,False,0.0033668856889883035,3,Tokyo,True,False,4601,True
2.08,False,0.0012163315907044198,1,New York,True,False,887,False
5.9,False,0.0034674063800277394,2,New York,True,False,2826,False
4.55,False,0.002692929137493268,3,Tokyo,True,False,3965,False
4.13,False,0.0023945499347731553,0,Sydney,True,False,3790,False
5.84,False,0.003372272299439302,0,London,False,False,5429,True
4.27,False,0.002408279518344096,0,New York,False,False,4143,False
21.77,False,0.012167177125483444,4,London,True,False,13363,False
2.12,False,0.0011840995537285173,2,Tokyo,True,False,2488,False
3.81,False,0.002118408469185775,2,New York,False,False,4802,True
2.13,False,0.0011900372096141597,4,New York,True,False,1027,False
4.8,False,0.002695493471851748,1,Tokyo,True,False,4733,False
1.4,False,0.0007956037211522614,3,New York,False,False,1527,True
3.23,False,0.0018458936010926777,4,New York,False,False,3061,False
3.03,False,0.00174385478236347,0,Tokyo,False,False,4867,False
1.8,False,0.0010242112151128055,4,Sydney,False,False,1810,False
10.84,False,0.00624938745625717,0,Sydney,True,False,6541,False
3.64,False,0.002120804274236307,2,New York,False,False,4338,True
2.3,False,0.0013547741061436058,4,New York,True,False,611,False
2.25,False,0.0013156663703980914,0,Sydney,True,False,1451,False
4.52,False,0.0026477807262651645,2,Tokyo,False,False,5560,False
4.01,False,0.0023311107364798484,4,New York,False,False,3398,True
2.61,False,0.0015112825056021678,0,New York,False,False,3200,False
28.67,False,0.016554838262636998,1,London,True,False,15760,False
4.04,False,0.0023745430180206655,2,New York,False,False,5146,True
4.05,False,0.002414681262073406,1,Sydney,True,False,2047,True
3.04,False,0.0018165629911143777,1,Tokyo,True,False,2988,False
6.69,False,0.004012932559939056,3,Sydney,True,False,4347,False
18.79,False,0.01141832766164317,0,Sydney,True,False,6711,False
2.33,False,0.0014038005036812109,3,New York,True,False,1250,True
3.53,False,0.0021202219926482954,4,Sydney,False,False,4682,False
7.7,False,0.004605951846867055,4,London,False,False,5496,False
5.44,False,0.0032595344378201865,0,Sydney,False,False,3110,False
9.15,False,0.005334530444719107,2,Tokyo,True,False,6143,False
10.89,False,0.006313519279713835,3,Tokyo,True,False,8757,False
12.77,False,0.007605355313624128,1,New York,False,False,6622,False
2.29,False,0.001374376579182696,2,Sydney,True,False,1201,False
2.72,False,0.0016263565427964961,3,Sydney,True,False,2336,False
6.75,False,0.004048680130277529,4,Tokyo,False,False,7553,True
14.52,False,0.00872611886031599,4,London,True,False,15193,False
6.24,False,0.00375114969131164,0,London,False,False,5637,True
5.07,False,0.0030602082390221823,1,London,False,False,10652,True
9.41,False,0.005730397291306361,2,Tokyo,True,False,7187,False
3.42,False,0.002063721940622737,0,Sydney,True,False,6734,False
8.6,False,0.005152693480644446,3,Tokyo,True,False,6037,False
5.89,False,0.0036101525580597114,3,London,False,False,11190,False
1.92,False,0.0011495491611883465,1,Sydney,True,False,3172,False
5.0,False,0.002837539512737715,0,Tokyo,True,False,7501,False
5.38,False,0.003027319022029654,2,Sydney,True,False,4593,False
1.63,False,0.0009371155239223171,0,New York,False,False,2069,False
4.83,False,0.002773152666934604,2,Sydney,True,False,2784,False
2.81,False,0.0016003006970704814,3,Sydney,False,False,3351,False
5.36,False,0.003050758705476567,4,Tokyo,True,False,4762,True
9.54,False,0.0053195048511207755,0,London,True,False,13368,True
2.81,False,0.0015698587127158557,3,London,False,False,5478,False
6.59,False,0.00365092907557811,4,London,False,False,6199,True
4.92,False,0.0027337433948425595,4,New York,False,False,4198,True
4.89,False,0.002718569665432469,3,Sydney,True,False,5072,True
2.37,False,0.001304369362179893,3,Tokyo,False,False,4791,False
7.27,False,0.00402658543339795,2,London,True,False,10443,False
7.33,False,0.00393990701174447,2,London,False,False,6713,False
3.71,False,0.0019978352297510514,3,Sydney,True,False,3239,True
2.52,False,0.0013151508509339136,0,London,False,False,3221,False
4.1,False,0.0021267435406648926,4,Sydney,True,False,3070,False
3.82,False,0.001979377169801544,0,Sydney,False,False,2682,True
11.2,False,0.005795661533366451,1,London,True,False,16056,False
5.93,False,0.0031540372208304743,1,London,False,False,10082,False
11.39,False,0.00602546672238945,3,London,False,False,11740,True
7.12,False,0.0038632454517338486,3,New York,False,False,7113,True
2.22,False,0.0012032389892792492,0,London,False,False,3293,False
3.16,False,0.0017269835717955166,3,Tokyo,False,False,5362,False
1.42,False,0.0007786880751050132,3,New York,False,False,1438,False
3.13,False,0.0017217858164455299,1,Sydney,True,False,2283,True
5.68,False,0.0031279772230390942,1,Tokyo,True,False,5101,False
4.64,False,0.002528541456636059,3,New York,False,False,8274,False
4.82,True,0.0025540889268057462,0,Sydney,False,False,5783,False
7.32,False,0.0036888839614179023,0,New York,False,False,5765,False
5.46,False,0.0027514613989115095,3,London,False,False,12783,False
2.58,False,0.0013049943854892719,0,Sydney,False,False,3309,True
12.77,False,0.006486513943211256,0,Tokyo,True,False,7734,False
1.48,False,0.0007473011320602284,4,New York,True,False,1028,False
9.34,False,0.004707139329308242,4,Tokyo,True,False,6509,False
10.36,False,0.005239600455177645,4,New York,True,False,6698,True
5.68,False,0.00289409055242482,0,Sydney,True,False,3096,False
7.89,False,0.004024688839012446,0,Sydney,True,False,5699,False
3.11,False,0.0015665533308147589,0,New York,False,False,4109,False
2.9,False,0.001464032753946578,1,Sydney,False,False,2236,False
3.47,False,0.0017174306841016402,3,Sydney,True,False,4394,True
4.64,False,0.0023002409304077967,3,Sydney,True,False,8005,False
3.22,False,0.001602420550794741,3,New York,False,False,4186,True
8.2,False,0.004087981334875466,0,Sydney,False,False,4867,True
12.9,False,0.006443459888213463,0,London,False,False,10493,False
25.52,False,0.012612122859472682,4,London,True,False,21250,False
6.71,False,0.0033743858466892297,1,Tokyo,True,False,6906,False
4.15,False,0.0020945632204792766,0,Tokyo,True,False,3677,False
14.22,False,0.007119825358995414,0,London,False,False,13119,False
11.32,True,0.005508757074519079,3,Sydney,False,False,11225,True
27.04,False,0.01326738891505731,3,London,True,False,21378,False
3.99,False,0.0019804633986538808,4,New York,False,False,3732,False
4.58,False,0.0022697537961384453,0,Sydney,False,False,5542,False
3.64,False,0.0018034622511568915,0,New York,False,False,3896,False
1.68,False,0.0008429968538153134,2,Sydney,False,False,2593,True
4.03,False,0.002023315828053299,2,Tokyo,True,False,4438,True
2.33,False,0.0011730707265990013,2,Tokyo,True,False,5324,False
6.43,False,0.0032421530316399847,4,New York,False,False,5114,False
8.73,False,0.0044094472280588335,2,Tokyo,True,False,7433,False
6.44,False,0.003309828752338466,1,Sydney,True,False,4519,False
4.55,False,0.002321073305106361,2,Tokyo,False,False,6828,False
6.71,False,0.003420258532805937,3,Tokyo,True,False,6515,False
10.02,False,0.005106382978723404,4,London,True,False,9195,False
12.31,False,0.0062847165495834014,2,London,True,False,10735,False
2.12,False,0.001078611440404174,4,Sydney,True,False,2640,False
3.64,False,0.001865289222317878,2,Tokyo,False,False,3149,False
6.39,False,0.0032950713158627514,3,Sydney,True,False,7699,False
4.19,False,0.002138355150680038,4,Sydney,True,False,4894,False
3.22,False,0.0016439810891119438,4,New York,False,False,3651,False
6.48,False,0.0033118844520313405,0,Tokyo,True,False,3913,False
14.16,False,0.007279494548090418,1,London,True,False,16115,False
1.64,False,0.0008479966080135679,3,Sydney,False,False,2074,False
8.01,False,0.004165951537657394,3,London,True,False,12124,False
4.22,False,0.0022006789772579124,1,London,False,False,11481,False
3.06,False,0.0016001338674085154,2,New York,False,False,4565,False
5.52,False,0.002890249074544341,3,Sydney,True,False,5426,False
4.96,False,0.0025742831192422473,0,London,False,False,6350,False
3.14,False,0.001629298312067704,1,London,False,False,2673,False
2.84,False,0.0014739158414813892,2,Sydney,True,False,4190,False
1.67,False,0.0008669109936772599,4,New York,False,False,3901,False
1.38,False,0.000704548935518456,2,New York,False,False,2036,False
2.3,False,0.0011719207781553966,4,Sydney,False,False,3017,False
4.95,False,0.002526386705591736,4,New York,False,False,4921,False
2.56,False,0.0013091414895575512,0,New York,True,False,1423,False
7.04,False,0.003571501045069908,4,Tokyo,True,False,8690,True
8.45,False,0.004294593894053131,0,London,False,False,18149,False
4.73,False,0.002399687482560411,0,New York,False,False,3977,True
1.83,False,0.0009309802764451815,1,Sydney,True,False,1376,True
4.17,False,0.0021542149255581846,1,Sydney,True,False,5224,False
7.56,False,0.0039354093138020425,3,New York,False,False,8973,False
2.71,False,0.0014289480622198788,3,Tokyo,False,False,4152,False
4.21,False,0.0021876834977993254,1,Tokyo,False,False,4123,False
0.84,False,0.0004334164048109221,1,New York,False,False,1450,True
1.86,False,0.0009578889363827848,0,London,False,False,2121,True
2.93,False,0.0015153866046030515,1,Tokyo,True,False,4344,False
5.12,False,0.0026532346661691853,3,Sydney,True,False,4708,False
4.55,False,0.0023606564181319163,3,Tokyo,True,False,5454,True
3.23,False,0.0016878298583895071,1,Tokyo,True,False,3094,False
6.16,False,0.0032737921248292686,2,London,True,False,7075,False
1.32,False,0.0007045222858545803,4,Tokyo,False,False,2706,False
4.0,False,0.0021578697509818307,4,New York,True,False,6260,True
4.43,False,0.002425284272880066,3,Tokyo,False,False,4578,True
1.71,False,0.0009181010877618736,1,Sydney,False,False,3410,True
4.57,False,0.0023727933541017655,0,Sydney,False,False,4655,True
3.31,False,0.0016968528761912573,2,New York,False,False,2694,False
5.58,False,0.002809370610358421,4,Tokyo,True,False,4768,False
2.91,False,0.0014694149607651058,0,New York,True,False,3832,True
2.88,False,0.0014589961296074894,1,Tokyo,False,False,3653,True
2.89,False,0.001468257193952203,2,Tokyo,False,False,6787,True
3.68,False,0.0019006693661680852,0,London,True,False,12169,False
1.8,False,0.0009063124663279744,4,Sydney,False,False,2298,False
3.56,False,0.0017394278455036278,3,Sydney,True,False,3702,False
7.63,False,0.0037326027933370838,4,Tokyo,True,False,2552,False
5.92,False,0.002909834454012819,1,Tokyo,False,False,3550,True
14.62,False,0.007201722108104647,1,London,True,False,6338,False
10.38,False,0.005101113104160012,2,Tokyo,False,False,3951,False
7.86,False,0.003941074419117721,0,London,True,False,5033,True
4.6,False,0.002313545810721776,1,Tokyo,False,False,1898,False
14.38,True,0.007070334587113111,4,New York,True,False,32651,False
2.73,True,0.0013357209957726632,0,Sydney,True,False,6326,True
8.98,True,0.004415249820538287,1,London,True,False,32945,False
11.81,True,0.00583746058107694,2,London,True,False,60578,False
4.53,True,0.0022516477289672245,3,Sydney,False,False,5835,False
10.72,True,0.005292598754856897,2,London,True,False,69657,False
4.44,True,0.0022004708214595466,3,London,False,False,20923,False
2.49,False,0.0012239480928037752,4,Sydney,True,False,1844,False
4.14,False,0.002043233639324844,4,Sydney,True,False,3194,False
11.25,False,0.005148647164353971,4,New York,False,False,10353,False
11.04,False,0.0050973765132836515,1,London,False,False,3607,False
3.32,False,0.0015285943837968995,3,Sydney,True,False,1878,True
1.84,False,0.0008523609007231171,2,New York,True,False,850,False
16.51,True,0.007477016439472851,3,London,False,False,6964,True
16.25,True,0.007413591736924705,3,London,True,False,8456,False
13.24,False,0.006056890857022608,4,Sydney,True,False,4330,False
8.39,False,0.0038594941716577884,4,London,False,False,5626,False
1.82,False,0.0008301442717764632,3,New York,False,False,875,False
4.97,False,0.002205428816124036,1,Sydney,True,False,1710,False
11.5,False,0.005039461172047205,2,Tokyo,True,False,4850,False
11.58,False,0.004828621466099575,4,New York,False,False,3188,True
5.47,True,0.0023001942760064926,0,Sydney,True,False,2987,True
38.88,False,0.0166556714103344,1,Sydney,True,False,5122,False
2.79,False,0.001200785029352523,2,Sydney,True,False,1721,False
6.04,False,0.0025959401902256834,2,Tokyo,False,False,3228,False
7.44,False,0.0031910376448083446,0,Sydney,False,False,2653,False
8.19,False,0.0035510039498957246,4,Tokyo,True,False,3644,False
7.45,False,0.0031975895754287774,1,Sydney,False,False,4012,True
9.4,False,0.004060668109499804,2,Tokyo,True,False,3979,False
4.74,False,0.002049499299538214,2,New York,False,False,2047,False
2.69,False,0.001141290974043055,0,Sydney,True,False,1581,True
9.29,False,0.0038146624290653457,0,New York,False,False,3627,True
5.1,False,0.0021654855570605444,0,New York,False,False,714,False
9.04,False,0.0038460883919606537,1,Tokyo,True,False,5224,False
6.08,False,0.0025803932553273663,2,Tokyo,True,False,4238,True
5.83,False,0.002485303458536357,4,Tokyo,False,False,3794,False
14.9,False,0.006342827709217533,4,London,True,False,9051,False
13.83,True,0.006009124484032153,4,New York,True,False,4281,False
1.32,False,0.0005728719110486161,4,New York,True,False,1011,False
5.08,False,0.0021776312687274146,2,Tokyo,False,False,2976,False
2.15,False,0.0009226953002622171,2,New York,False,False,844,False
6.54,False,0.0027659007574508034,4,Tokyo,False,False,4502,False
6.4,False,0.0027462271558955924,1,London,False,False,4152,True
8.68,False,0.003747113039349004,2,Tokyo,True,False,4184,False
6.79,False,0.002916290855989348,4,Sydney,True,False,2283,False
11.35,False,0.004853476329146942,0,London,False,False,4563,False
6.94,False,0.0029751315016697606,1,Sydney,True,False,2346,False
1.77,False,0.000750658416492432,3,New York,False,False,716,False
4.1,False,0.0016956232242482392,4,New York,False,False,2440,True
9.69,False,0.0039874081846799575,0,New York,False,False,4217,False
3.17,False,0.001284367985608596,3,Sydney,False,False,4813,False
7.87,False,0.003187589866137427,3,London,False,False,12200,True
9.58,False,0.003979215039605235,0,London,True,False,6864,True
6.33,False,0.0026105138134534253,2,London,False,False,8592,True
10.35,False,0.004297084210395207,2,New York,True,False,7667,True
13.69,True,0.005748164072504965,3,London,False,False,10599,True
3.38,False,0.001417678195438264,1,Sydney,True,False,2011,False
4.96,True,0.0020287875131400806,3,Tokyo,False,False,10185,False
17.54,True,0.007231409217779206,0,Tokyo,True,False,12885,True
20.47,True,0.008486134890990269,1,London,True,False,14873,False
10.19,False,0.004246541090181697,2,New York,False,False,10512,False
6.81,False,0.002809579800730243,4,Tokyo,True,False,8343,False
10.53,False,0.00421203369626957,0,Tokyo,True,False,7926,False
7.08,False,0.002816184308921099,3,Sydney,True,False,10584,True
7.49,False,0.002967229740436726,2,Sydney,True,False,7939,True
6.18,False,0.002460582895365504,2,Tokyo,True,False,9135,True
9.67,False,0.003830188380309584,4,Tokyo,False,False,6678,True
9.7,False,0.0038904263425981623,2,Tokyo,True,False,9769,False
10.81,False,0.004327098202312856,0,Tokyo,True,False,8941,False
4.71,False,0.0018245771707044959,1,Sydney,True,False,6485,False
8.48,False,0.0032914654784269278,2,Sydney,True,False,4853,False
8.49,False,0.003297356289250774,2,New York,False,False,8227,False
29.43,False,0.011424068567702067,2,New York,True,False,20365,False
6.14,False,0.002338807056036141,4,New York,False,False,8814,False
2.21,False,0.0008434148761592183,0,Sydney,True,False,3460,False
5.68,False,0.0021596629709053853,0,Tokyo,False,False,9598,False
17.49,False,0.00655839748613512,4,London,True,False,16217,False
14.26,False,0.005381233608181287,0,Tokyo,True,False,9389,False
7.86,False,0.0029466233795445856,4,Tokyo,False,False,7451,False
21.28,False,0.00805947651276147,1,London,True,False,6311,False
5.96,False,0.0021828543384229977,0,Tokyo,False,False,4413,False
22.12,False,0.008077149189911597,2,London,True,False,6417,False
6.37,False,0.002331454505526682,4,Tokyo,False,False,3987,False
8.16,False,0.0029922882571021005,4,Tokyo,True,False,4118,False
19.22,True,0.006928797770671935,3,London,True,False,6424,True
22.16,True,0.008038188650774073,3,London,True,False,6612,False
9.67,False,0.0035871944207441484,4,Tokyo,True,False,4971,False
23.2,True,0.00872991085707405,0,London,True,False,6092,True
21.21,False,0.008139066367351639,2,London,True,False,5814,True
7.45,False,0.002901960478804003,4,Sydney,True,False,4043,False
7.23,False,0.002789018288707755,0,Sydney,False,False,4174,False
8.76,False,0.0032786762531766852,3,London,False,False,4335,False
10.24,True,0.0037645674791367966,0,Sydney,False,False,3954,True
3.64,False,0.0013847622888142402,1,London,False,False,4438,False
5.97,False,0.0022496128178944074,2,Tokyo,False,False,4011,False
2.98,False,0.001128813533640916,3,New York,False,False,498,False
10.25,False,0.003872995960748603,2,London,True,False,4311,False
5.6,False,0.0021262377741327982,4,Sydney,True,False,2519,False
7.28,False,0.002756709064953064,4,Tokyo,False,False,3858,False
8.27,False,0.0031247756547104007,0,Sydney,False,False,4319,False
5.96,False,0.0022678239164101413,4,New York,False,False,3879,False
7.8,False,0.0029693698083614406,0,Tokyo,False,False,4080,True
7.41,False,0.002813788703834499,4,Tokyo,True,False,3307,True
15.92,False,0.006070543374642517,0,London,True,False,5025,False
4.35,False,0.0016312051418585988,3,Tokyo,False,False,2912,False
7.84,False,0.002889491685340252,4,New York,False,False,4009,True
8.97,False,0.0033077050721831962,0,Tokyo,False,False,3265,False
4.16,False,0.0014991801358632,4,New York,False,False,3532,True
5.3,False,0.001921570902340691,0,Sydney,True,False,3826,False
11.08,False,0.0039978062579378824,0,London,False,False,4673,True
4.99,False,0.0017404770790678855,4,Sydney,False,False,3005,False
4.48,False,0.0015620804959605578,4,London,False,False,3620,False
20.97,False,0.007277636451345339,4,London,False,False,5847,False
9.65,False,0.003279457343265728,4,New York,False,False,3946,False
9.65,False,0.0033090668431502318,2,Tokyo,True,False,3148,False
11.53,False,0.00398658460687366,3,Tokyo,True,False,4909,False
5.8,False,0.002020082405430539,0,Sydney,False,False,3124,False
19.83,False,0.006783847395933113,1,London,False,False,6002,False
4.19,False,0.0014022100704786256,4,Sydney,False,False,3384,False
7.16,False,0.002348341729638959,3,Tokyo,True,False,3283,True
7.38,False,0.002445392853355954,1,Tokyo,False,False,2853,False
11.28,False,0.003726117174493274,2,London,False,False,4911,False
7.94,True,0.0025370573330223255,3,Tokyo,False,False,4306,False
42.03,True,0.013507259790594089,4,London,True,False,5652,True
17.85,True,0.005974315463938229,0,London,True,False,6082,False
9.66,True,0.003001743248408237,4,Sydney,False,False,4135,False
20.96,True,0.0062230377093520734,4,Sydney,False,False,4084,True
35.95,True,0.010844220286987238,0,Sydney,True,False,5548,False
15.32,False,0.004601125653978532,1,New York,False,False,3686,False
13.48,True,0.004157286044718582,3,Sydney,True,False,4155,False
33.91,False,0.01038871119934316,4,London,False,False,5625,False
