noisy_day,highest_of_day,highest_of_week,total_volume,session,day_of_week,maximum_movement
False,False,False,2321,New York,4,7.03
False,False,False,527,New York,0,2.77
False,True,True,6639,New York,2,57.13
False,False,False,1581,Tokyo,4,1.76
False,False,False,2366,London,1,5.42
False,False,False,918,New York,3,7.42
False,False,False,703,New York,0,1.62
False,False,False,1762,New York,4,2.39
False,True,True,414,New York,0,5.06
False,False,False,2333,London,3,1.74
False,True,False,2610,Tokyo,3,1.89
False,False,False,1751,Tokyo,0,0.73
False,False,False,581,New York,4,2.35
False,False,False,3519,London,0,16.62
False,False,False,910,New York,3,1.01
False,False,False,530,New York,4,2.97
False,False,False,3112,New York,2,3.73
False,False,False,1092,New York,3,1.51
False,False,False,1978,New York,1,1.63
False,True,False,4954,New York,1,4.18
False,False,False,2021,Tokyo,0,1.72
False,False,False,3405,London,1,9.73
False,True,False,2027,Tokyo,2,4.12
False,True,False,1824,Sydney,4,13.67
False,True,True,1933,New York,1,1.16
False,False,False,1445,Tokyo,3,1.54
False,False,False,314,New York,3,2.27
False,False,False,1593,Tokyo,1,17.49
False,False,False,4669,London,3,38.05
False,False,False,488,New York,3,1.84
False,False,False,1321,New York,4,4.07
False,False,False,2027,London,0,1.87
False,False,False,1989,Tokyo,2,16.17
False,True,True,3698,London,4,5.67
False,False,False,442,New York,3,0.92
False,False,False,1503,London,4,4.17
False,False,False,1830,Tokyo,1,2.23
False,True,True,1617,Sydney,3,1.3
False,False,False,4626,London,4,11.26
False,False,False,591,New York,1,2.93
False,True,False,1581,Sydney,4,2.37
False,False,False,1239,Tokyo,4,6.8
False,False,False,2344,London,4,2.43
False,True,False,263,New York,3,1.05
False,False,False,1140,New York,0,3.18
False,True,False,967,Tokyo,2,1.55
False,True,False,1287,Tokyo,3,3.16
False,True,False,5123,London,1,10.58
False,False,False,792,New York,2,5.56
False,False,False,5061,London,3,3.04
False,True,True,1401,New York,4,1.83
False,True,True,744,New York,3,1.85
False,False,False,2957,New York,4,4.78
False,False,False,352,New York,0,16.7
False,True,False,2253,Sydney,3,0.84
False,False,False,1912,New York,4,8.55
False,True,True,987,Sydney,0,1.2
False,False,False,396,New York,2,0.61
False,False,False,2666,New York,1,3.29
False,False,False,2734,New York,2,2.82
False,True,False,2254,Sydney,4,14.66
False,False,False,783,New York,4,8.71
False,False,False,5701,London,1,22.68
False,True,False,614,Sydney,2,1.7
False,True,False,2892,Tokyo,3,2.93
False,False,False,2200,London,4,3.57
False,False,False,544,New York,2,1.02
False,False,False,2376,Tokyo,0,2.32
False,True,True,3263,New York,0,1.65
False,False,False,3395,New York,4,5.72
False,True,True,3471,Tokyo,0,2.23
False,False,False,3622,London,1,2.09
False,True,False,2369,Sydney,2,8.78
False,False,False,4252,London,3,8.76
False,True,False,2673,Sydney,4,39.0
False,False,False,5419,New York,2,3.31
False,False,False,4151,London,0,1.29
False,False,False,2581,Sydney,3,4.42
False,False,False,2009,New York,4,0.6
False,False,False,3488,London,0,3.56
False,False,False,3010,Sydney,1,3.62
False,False,False,2460,Tokyo,1,1.46
False,False,False,2436,New York,1,2613.66
False,False,False,474,New York,3,1.17
False,True,False,2214,Sydney,0,1.71
False,False,False,5935,New York,1,4.55
False,True,False,3170,New York,3,2595.86
False,False,False,2091,New York,3,3.29
False,False,False,993,Sydney,1,0.97
False,False,False,597,New York,4,7.17
False,True,False,1296,Sydney,2,27.61
False,True,False,2668,Sydney,3,3.22
False,False,False,8076,London,4,116.1
False,True,False,1634,Sydney,1,18.41
False,False,False,2844,London,3,5.66
False,False,False,2166,London,0,1.51
False,False,False,3261,Tokyo,2,3.77
False,False,False,1406,Sydney,0,1.3
False,False,False,609,New York,0,1.86
False,True,False,1305,Sydney,4,2.13
False,False,False,1656,New York,4,2.67
False,True,False,3400,Tokyo,1,5.36
False,False,False,2719,Tokyo,3,1.69
False,False,False,1694,New York,0,13.06
False,False,False,729,New York,2,1.17
False,True,False,2022,Tokyo,3,9.76
False,True,True,3171,Tokyo,4,3.59
False,False,False,2935,Tokyo,2,2.57
False,False,False,2348,Tokyo,2,2.39
False,True,False,3791,Tokyo,4,2.87
False,False,False,454,New York,2,1.9
False,False,False,774,New York,1,1.4
False,False,False,3815,London,2,10.91
False,False,False,2217,Tokyo,3,3.95
False,False,False,5378,London,4,232.87
False,True,False,1775,Sydney,1,11.95
False,False,False,8035,London,0,3.58
False,True,False,802,New York,1,2.77
False,False,False,2676,London,2,3.1
False,True,False,541,New York,1,7.7
False,False,False,689,Sydney,2,1.8
False,True,False,1915,Sydney,2,12.67
False,False,False,4721,London,1,2.28
False,False,False,1928,New York,0,2.9
False,False,False,1058,New York,2,1.42
False,True,False,3920,Tokyo,1,86.34
False,False,False,2391,New York,2,28.29
False,False,False,2522,Sydney,4,3.58
False,False,False,6806,London,0,8.45
False,False,False,2978,New York,1,6.18
False,False,False,3202,New York,2,1.87
False,False,False,663,New York,2,4.6
False,False,False,4315,London,1,26.48
False,False,False,483,New York,1,2.46
False,False,False,841,New York,2,4.58
False,False,False,1923,Tokyo,2,1.55
False,False,False,604,New York,2,4.9
False,True,False,2751,Sydney,3,3.71
False,True,False,541,New York,2,33.23
False,False,False,467,New York,3,0.91
False,False,False,3014,London,2,1.44
False,False,False,2104,Sydney,3,1.48
False,False,False,2293,London,0,1.0
False,False,False,2147,New York,1,0.57
False,False,False,944,New York,2,5.55
False,False,False,4652,London,4,5.12
False,True,False,523,Sydney,1,1.48
False,True,False,707,New York,2,12.38
False,True,False,406,New York,4,2.58
False,False,False,11205,London,4,16.31
False,False,False,3410,New York,0,1.66
False,False,False,1542,Sydney,2,2.59
False,False,False,2802,New York,0,34.41
False,True,False,315,New York,1,1.6
False,False,False,3318,London,1,4.21
False,False,False,1638,New York,2,0.86
False,False,False,674,New York,2,1.73
False,False,False,351,New York,4,0.96
False,False,False,1668,Sydney,2,0.96
False,False,False,682,New York,3,4.05
False,True,False,531,New York,4,3.46
False,True,False,2777,Tokyo,1,5.13
False,True,False,1438,Sydney,2,6.72
False,True,False,756,New York,3,1.05
False,False,False,598,New York,3,8.37
False,False,False,1853,New York,3,0.82
False,True,False,1049,Tokyo,4,0.59
False,False,False,2221,New York,4,4.83
False,False,False,1866,Tokyo,1,2.75
False,False,False,804,New York,2,5.49
False,False,False,2241,New York,3,2.57
False,False,False,1288,Sydney,0,0.54
False,False,False,415,New York,2,1.8
False,False,False,1771,New York,4,1.76
False,False,False,441,New York,0,0.99
False,False,False,410,New York,2,1.64
False,False,False,1548,Sydney,4,32.68
False,False,False,583,New York,1,1.36
False,False,False,1602,Sydney,3,4.47
False,False,False,554,New York,3,1.41
False,False,False,2994,Tokyo,0,7.15
False,False,False,575,New York,0,1.88
False,False,False,651,New York,1,1.34
False,True,False,742,Sydney,1,4.27
False,False,False,3404,Tokyo,2,4.79
False,False,False,1977,New York,4,4.55
False,True,False,725,Sydney,1,2.07
False,False,False,968,Sydney,2,1.08
False,False,False,577,New York,3,3.69
False,False,False,728,New York,0,1.86
False,False,False,758,New York,0,1.06
False,True,False,540,New York,2,6.67
False,False,False,2982,Tokyo,2,2.0
False,False,False,2498,Tokyo,4,3.08
False,False,False,2571,Tokyo,1,3.35
False,True,False,2065,New York,0,1.2
False,True,False,4305,Tokyo,1,3.13
False,False,False,2489,London,2,3.64
False,True,False,2036,New York,2,0.89
False,False,False,3117,Tokyo,4,1.85
False,False,False,846,Sydney,0,6.65
False,False,False,673,New York,2,2.15
False,False,False,414,New York,0,167.12
False,False,False,1657,Sydney,0,7.98
False,False,False,1710,Tokyo,2,2.46
False,False,False,1550,New York,2,1.03
False,False,False,379,New York,2,1.13
True,False,False,1179,New York,0,14.86
False,False,False,891,Tokyo,1,2.43
False,True,False,3786,London,1,10.27
False,True,False,4441,London,1,4.49
False,False,False,2607,London,2,4.73
False,True,False,1789,London,3,13.78
False,False,False,474,New York,4,3.67
False,False,False,297,New York,1,3.46
False,False,False,449,Sydney,2,1.53
True,False,False,1243,New York,4,2.05
True,True,False,2380,New York,2,57.2
False,False,False,1804,Sydney,1,1.07
True,True,False,1509,New York,3,9.62
True,True,False,9199,Tokyo,2,3.1
True,False,False,31119,London,4,17.19
True,False,False,1498,New York,2,4.19
True,False,False,1091,New York,4,47.05
True,False,False,23711,London,3,33.64
False,True,False,1154,Sydney,4,3.17
False,False,False,3689,Tokyo,1,5.12
False,False,False,3781,London,0,2.71
False,True,False,939,Sydney,1,1.05
False,False,False,4692,Tokyo,1,5.62
False,False,False,6453,London,1,1.5
False,False,False,2684,Tokyo,3,1.57
False,False,False,8045,London,4,2334.99
False,False,False,756,Sydney,0,2300.93
False,False,False,3582,Tokyo,1,2267.02
False,False,False,3543,Tokyo,3,1.59
False,False,False,7118,London,3,46.63
False,False,False,905,New York,4,3.12
False,True,False,663,New York,0,11.94
False,True,False,3000,London,3,18.82
False,True,False,832,Sydney,4,11.55
False,True,False,3070,London,4,9.08
False,False,False,743,New York,4,1.08
False,False,False,1230,London,2,2224.56
False,True,False,2101,London,4,2.29
False,False,False,597,New York,4,2.54
False,False,False,3254,London,3,2175.1
False,False,False,2581,London,3,2163.74
False,False,False,1238,New York,3,2162.56
False,False,False,1429,Tokyo,2,1.84
False,True,False,750,New York,4,1.5
False,False,False,4357,London,3,3.26
True,False,False,2737,Tokyo,4,6.39
False,True,False,1349,New York,2,56.67
False,False,False,1923,London,4,11.14
False,True,False,1496,New York,0,6.31
False,False,False,592,New York,0,3.84
False,False,False,2631,London,1,15.5
False,False,False,1272,New York,1,3.41
False,True,False,1794,Sydney,3,45.88
False,False,False,1404,Tokyo,4,17.76
False,False,False,1833,London,4,8.42
False,False,False,964,New York,4,2.04
False,False,False,1326,Sydney,1,2.01
False,True,False,3022,London,1,7.28
False,False,False,2076,London,1,2.53
False,True,False,1149,New York,1,6.87
False,True,False,2918,London,3,32.3
False,False,False,713,New York,3,2.04
False,True,False,1017,New York,0,2.08
False,True,False,1085,Sydney,1,9.54
False,False,False,1381,London,1,5.28
False,False,False,4082,London,1,9.25
False,False,False,1014,New York,1,3.17
False,False,False,2164,London,2,17.41
False,False,False,1276,Sydney,3,5.93
False,False,False,1160,Sydney,0,1.58
False,False,False,835,New York,0,4.41
False,True,False,2937,Sydney,1,3.65
False,False,False,2229,Tokyo,1,4.18
False,False,False,2637,London,1,4.23
False,True,False,550,New York,2,0.98
False,True,False,2175,Sydney,2,4.58
False,True,False,2716,London,2,6.48
False,False,False,579,New York,4,4.27
False,False,False,714,New York,0,3.75
False,False,False,2581,London,1,7.62
False,False,False,2269,Tokyo,3,1.72
False,False,False,2900,London,0,22.26
False,False,False,1832,New York,0,2.74
False,False,False,511,New York,1,3.42
True,True,False,1923,New York,4,2094.66
False,False,False,2201,London,2,4.46
False,False,False,2667,London,4,4.48
False,False,False,2903,London,4,5.73
False,True,False,1690,Sydney,0,1.08
False,False,False,545,Sydney,2,1.49
False,False,False,1749,Tokyo,2,6.19
False,False,False,1647,Tokyo,1,10.58
False,False,False,1876,Tokyo,2,2.71
False,True,False,2124,London,2,13.27
False,False,False,1623,Tokyo,4,10.8
False,True,False,1772,Tokyo,0,19.3
False,False,False,2337,London,0,9.35
False,False,False,1571,Sydney,1,2.49
False,False,False,1036,Tokyo,4,3.55
False,False,False,1223,Tokyo,2,14.2
False,True,False,2212,Tokyo,4,7.22
False,True,False,1756,Sydney,2,14.75
False,False,False,2486,Sydney,2,9.8
False,False,False,3560,Tokyo,3,4.07
False,False,False,1004,New York,4,11.74
False,False,False,857,New York,0,1.75
True,False,False,7276,Tokyo,0,15.5
True,False,False,6966,New York,0,16.55
False,False,False,4482,London,2,2.93
False,False,False,3709,New York,2,1.72
False,False,False,6491,London,0,21.47
False,False,False,4319,New York,3,3.96
False,True,False,1388,Sydney,2,1.68
False,False,False,3558,Tokyo,3,6.13
False,False,False,2679,New York,3,1.09
False,True,False,839,Sydney,4,0.9
False,False,False,1083,New York,0,2.26
False,True,False,786,Sydney,1,1.5
False,False,False,2430,New York,1,15.27
False,False,False,948,New York,2,2.51
False,False,False,4348,Sydney,3,1.97
False,False,False,4126,Tokyo,3,1.8
False,False,False,2094,New York,1,2.75
False,False,False,7286,London,3,5.38
False,False,False,3071,London,4,3.29
False,True,False,1525,Sydney,0,1.41
False,False,False,1930,Tokyo,0,5.97
False,False,False,1389,London,4,9.53
False,True,False,1553,Sydney,0,2.54
False,False,False,1930,Tokyo,2,3.92
False,False,False,2666,London,1,4.59
False,False,False,1605,New York,2,5.45
False,False,False,3233,London,4,7.79
False,False,False,2240,Tokyo,0,14.36
True,False,False,656,New York,2,5.39
False,True,False,3159,Sydney,3,61.99
False,False,False,1494,Sydney,3,6.08
False,False,False,2904,London,3,8.35
False,True,False,2652,Sydney,4,1.64
False,True,False,2522,Tokyo,1,9.59
False,False,False,578,New York,2,1.44
False,False,False,1558,Sydney,2,1.68
False,True,False,1753,New York,3,3.78
False,False,False,2223,New York,3,3.06
False,False,False,2712,New York,3,2.35
False,False,False,589,New York,4,1819.75
False,False,False,1667,New York,0,2.77
False,False,False,1291,Sydney,4,48.22
True,True,False,2829,London,0,11.02
False,False,False,2804,London,2,10.16
False,False,False,2008,Tokyo,3,2.88
False,False,False,1500,Tokyo,3,4.53
False,False,False,498,New York,3,2.33
False,True,False,3160,Sydney,0,11.81
False,False,False,1479,Sydney,1,3.48
False,False,False,2329,Sydney,2,8.09
False,False,False,1603,Sydney,2,1.16
False,True,False,2633,London,2,23.11
False,False,False,2492,London,2,2.12
False,True,False,2958,London,3,9.8
False,False,False,2048,Tokyo,3,10.43
False,True,False,430,New York,1,1.16
False,False,False,2049,Sydney,1,3.62
False,False,False,1649,Sydney,3,3.56
False,False,False,2266,London,4,38.99
False,True,False,1805,Tokyo,0,9.56
False,True,False,2591,London,0,1785.19
False,False,False,1667,London,1,2.01
False,True,False,2436,London,4,5.82
False,True,False,3215,London,0,1757.35
False,False,False,1087,Tokyo,1,1740.23
False,False,False,1783,London,3,35.36
False,False,False,1724,Tokyo,1,6.05
False,False,False,1117,Sydney,2,1707.12
False,True,False,1482,New York,4,4.48
False,True,False,887,New York,1,4.25
False,False,False,2020,Sydney,4,23.68
False,False,False,1864,New York,4,1.06
False,False,False,1691,Sydney,0,2.7
False,True,False,2881,London,0,1650.48
False,False,False,1556,New York,1,1.7
False,False,False,1814,Tokyo,2,6.8
False,False,False,2950,London,4,7.24
False,False,False,2111,Tokyo,0,4.86
False,False,False,2038,New York,0,38.84
False,False,False,1229,New York,2,1.29
False,False,False,2179,Sydney,3,35.93
False,True,False,802,New York,4,4.87
False,False,False,2197,London,4,2.04
False,False,False,664,New York,4,11.39
False,False,False,2041,Tokyo,0,6.24
False,False,False,1772,New York,1,7.08
False,False,False,660,New York,2,21.92
False,False,False,2454,Sydney,4,5.97
False,False,False,1665,Sydney,0,28.14
False,False,False,2053,Tokyo,0,8.32
False,True,False,998,New York,2,15.69
False,False,False,1528,Tokyo,2,3.6
False,True,False,3004,London,2,25.6
False,False,False,2416,London,2,4.22
False,True,False,2169,Tokyo,3,3.82
False,False,False,1457,Sydney,4,8.0
False,True,False,2494,Sydney,4,3.14
False,False,False,2308,London,4,5.08
False,False,False,2640,New York,4,1542.14
False,False,False,2349,Tokyo,0,6.63
False,False,False,1890,Tokyo,2,2.84
False,False,False,2446,New York,2,11.49
False,False,False,2195,New York,3,2.84
False,False,False,2859,London,4,14.73
False,False,False,1696,London,0,173.29
False,True,False,516,New York,1,0.69
False,False,False,607,New York,3,1.48
False,False,False,2033,London,3,5.18
False,False,False,358,New York,4,1.48
False,False,False,1612,London,0,2.42
False,False,False,1684,Sydney,1,2.25
False,False,False,2316,London,1,19.35
False,False,False,1842,London,4,3.01
False,False,False,1571,New York,4,92.13
False,True,False,979,New York,2,2.19
True,False,False,2947,Tokyo,0,12.83
False,False,False,1645,Tokyo,1,27.12
False,False,False,2620,London,1,7.86
False,False,False,2508,New York,1,6.69
True,False,False,2390,London,2,1334.18
True,False,False,2314,London,2,20.27
True,False,False,2205,Tokyo,3,6.78
True,False,False,2819,London,4,13.82
True,False,False,2732,London,4,15.04
False,False,False,673,New York,0,4.73
False,False,False,2323,London,1,286.86
True,False,False,2192,London,2,62.85
True,False,False,1919,New York,2,23.16
True,False,False,2352,New York,0,30.15
True,False,False,2595,Sydney,2,14.28
True,True,False,2616,Tokyo,2,39.99
True,False,False,1249,New York,2,82.64
True,False,False,1247,New York,3,8.13
True,True,False,2000,New York,0,5.05
True,False,False,3013,London,0,59.85
False,True,False,2311,Sydney,1,4.33
False,True,False,2370,Sydney,4,5.95
True,False,False,2076,New York,0,5.79
True,True,False,1274,New York,1,6.45
True,False,False,1823,Sydney,2,12.0
True,False,False,2338,London,2,5.5
True,False,False,1776,London,2,4.93
True,True,False,2048,New York,3,21.79
False,False,False,2098,New York,1,13.13
False,False,False,1992,New York,1,3.48
False,False,False,1788,New York,2,5.15
False,False,False,1118,New York,2,30.2
False,False,False,1563,Sydney,3,6.22
False,False,False,2694,London,3,11.68
False,False,False,2835,London,3,5.19
False,False,False,1972,New York,3,3.25
False,True,False,2330,London,1,3.46
True,False,False,2252,Tokyo,3,179.62
True,False,False,1658,Tokyo,0,80.83
False,True,False,1758,Sydney,1,4.13
False,False,False,1386,New York,1,1.93
False,False,False,724,New York,1,8.31
False,False,False,1603,New York,2,1.76
False,True,False,1753,New York,4,13.76
False,False,False,1026,New York,4,9.03
False,True,False,1129,New York,1,4.3
False,False,False,2126,Tokyo,2,12.75
False,False,False,2342,Tokyo,3,5.93
False,False,False,1998,New York,0,5.13
False,False,False,2167,Sydney,1,4.3
False,False,False,2193,Tokyo,1,9.81
False,False,False,1733,New York,2,10.56
False,True,False,1904,Tokyo,0,6.61
False,False,False,1889,Tokyo,0,3.02
False,False,False,1422,Tokyo,0,14.24
False,False,False,2758,London,0,18.54
True,False,False,1379,New York,1,18.45
False,True,False,608,New York,2,15.44
False,False,False,1759,London,2,24.92
False,False,False,784,New York,2,10.1
False,True,False,854,Sydney,3,7.05
False,False,False,662,New York,0,9.6
False,False,False,963,New York,1,2.49
False,False,False,1688,London,2,153.92
False,False,False,1776,Sydney,3,5.77
False,False,False,617,New York,3,2.62
False,False,False,2058,London,4,27.89
False,False,False,1573,New York,0,3.47
False,False,False,1947,Tokyo,0,19.11
False,False,False,831,New York,2,5.23
False,True,False,2315,Tokyo,3,7.48
False,False,False,591,New York,3,5.85
False,True,False,1489,Sydney,4,7.87
False,False,False,1358,Tokyo,0,75.26
False,False,False,855,New York,0,4.28
False,False,False,1309,Sydney,0,5.03
False,False,False,1654,Sydney,1,2.56
False,False,False,1576,London,1,9.42
False,True,False,461,New York,2,2.59
True,False,False,2777,London,4,13.0
False,False,False,2601,London,1,17.68
False,False,False,2095,London,3,8.62
False,False,False,1164,New York,0,15.82
False,False,False,1537,Sydney,1,2.27
False,True,False,1485,Sydney,2,5.18
False,False,False,1400,Tokyo,2,2.68
False,False,False,491,New York,2,18.84
False,True,False,459,New York,3,1.18
False,False,False,723,New York,3,2.23
False,False,False,1396,New York,4,1.72
False,False,False,1390,Sydney,0,1.9
False,False,False,431,New York,0,1.73
False,False,False,685,New York,1,1.99
False,False,False,672,New York,2,4.26
False,False,False,1134,Tokyo,3,2.76
False,False,False,2228,London,4,7.61
False,False,False,2099,London,4,973.5
False,False,False,1194,New York,0,4.11
True,False,False,2917,London,1,905.03
True,False,False,2224,New York,1,11.87
False,True,False,1360,Sydney,2,52.0
False,False,False,2334,Tokyo,4,2.42
False,False,False,1041,New York,4,9.19
False,False,False,1109,New York,0,2.78
False,False,False,2226,New York,1,3.5
False,False,False,1729,Tokyo,2,6.36
False,False,False,2795,London,0,666.4
False,True,False,1172,New York,2,8.23
False,True,False,2150,New York,2,663.17
False,True,False,1272,New York,4,5.11
True,False,False,2247,London,0,4.93
False,False,False,1976,Sydney,1,13.25
True,False,False,2618,Sydney,3,17.08
True,False,False,2206,London,3,22.05
True,False,False,2591,Sydney,4,13.54
True,True,False,2317,Sydney,4,433.66
True,False,False,2802,Sydney,1,24.92
True,False,False,3083,London,2,20.33
True,False,False,2750,Sydney,3,31.5
True,False,False,2724,Sydney,4,9.71
True,False,False,3233,Tokyo,4,15.21
True,False,False,3068,New York,4,165.16
True,False,False,2719,London,0,49.28
True,False,False,2455,New York,0,3.63
True,True,False,2397,New York,1,13.72
True,True,False,2997,Tokyo,1,33.44
True,False,False,2868,Sydney,2,74.1
True,False,False,2848,Tokyo,2,30.84
True,False,False,2858,London,2,51.45
True,True,False,2478,New York,3,11.73
True,False,False,2595,Tokyo,3,60.49
True,False,False,1872,New York,1,5.15
True,False,False,2181,New York,2,96.22
True,False,False,2716,London,2,7.62
True,False,False,3162,New York,2,25.06
