candle_size,gap_size,noisy_day,percentage,day_of_week,session,entry_day_of_week,entry_session,lowest_of_day,lowest_of_week,total_volume,success
13.87,3.1200000000001182,False,0.011657225462675027,0,London,1,New York,True,True,23260,True
8.0,0.5,False,0.006538404956110957,3,New York,3,Sydney,True,False,27975,True
6.93,1.7300000000000182,False,0.005659822609888763,0,Tokyo,1,Sydney,True,True,31460,False
8.57,1.3799999999998818,False,0.007019009476072304,2,Sydney,3,Tokyo,True,True,13082,False
8.29,1.009999999999991,False,0.006802665266198384,2,Tokyo,2,Tokyo,True,True,20740,True
12.45,5.710000000000036,False,0.010144880298560975,1,New York,2,New York,True,False,42592,False
15.04,4.9699999999998,False,0.012395127659925165,4,London,2,New York,True,True,41771,True
7.5,0.4800000000000182,False,0.0062322381213541405,0,New York,1,New York,True,True,31518,False
4.09,0.13999999999987267,False,0.003344536303346989,1,Sydney,1,Tokyo,True,False,16385,True
8.61,3.4700000000000273,False,0.007036613272311213,4,Tokyo,4,London,True,False,23634,False
5.13,0.8099999999999454,False,0.004194054743451388,0,New York,1,New York,True,False,31029,True
5.5,1.009999999999991,False,0.004497101413725154,4,Tokyo,0,New York,True,False,19438,False
7.16,0.34999999999990905,False,0.00579161510026127,2,Sydney,2,Tokyo,True,False,21901,True
6.79,0.6300000000001091,False,0.005441751618901071,0,Tokyo,1,Tokyo,True,False,25259,True
8.5,0.8400000000001455,False,0.006831040246881831,1,New York,2,New York,True,False,60730,False
6.63,0.020000000000209184,False,0.0053290679355689164,3,London,0,London,True,False,48165,False
5.65,0.2899999999999636,False,0.004551826369978893,4,Tokyo,0,Tokyo,True,False,18810,True
8.43,1.0299999999999727,False,0.006799648321866153,4,Tokyo,4,London,True,False,32399,True
12.28,1.8200000000001637,False,0.009503981920764034,4,Tokyo,0,Tokyo,True,False,24266,False
19.19,1.6399999999998727,False,0.014902539411353577,4,London,0,New York,True,False,41348,False
8.56,1.3399999999999181,False,0.00666298230729114,1,Tokyo,1,London,True,False,20045,False
6.45,1.0899999999999181,False,0.005025203929787383,2,Tokyo,2,Tokyo,True,False,17419,False
8.56,1.0499999999999545,False,0.00664245584629233,3,New York,4,New York,True,False,25320,False
11.2,3.869999999999891,False,0.008706332302047542,4,Tokyo,2,Tokyo,True,False,18127,True
6.45,0.12000000000011823,False,0.005029828050064336,3,Tokyo,3,London,True,False,11651,True
6.48,0.5699999999999363,False,0.004937970555064468,2,London,2,New York,True,False,21932,False
7.14,1.0399999999999636,False,0.00542730527451979,0,Sydney,1,Tokyo,True,False,12689,True
7.53,1.0800000000001546,False,0.005732338611449453,0,Tokyo,0,London,True,False,12529,True
11.68,3.759999999999991,False,0.008931165792411568,3,New York,3,Tokyo,True,False,17172,False
9.66,0.5099999999999909,False,0.007402185407120197,3,Sydney,3,Tokyo,True,False,12565,False
9.28,2.3700000000001182,False,0.007094204615819771,0,Tokyo,0,London,True,False,15528,False
16.44,5.579999999999927,False,0.01238408750216571,3,New York,4,Tokyo,True,False,26875,True
4.21,0.2799999999999727,False,0.003170801512344284,2,Tokyo,2,Tokyo,True,False,10003,True
14.67,4.560000000000173,False,0.011150805716023109,3,New York,2,New York,True,False,29199,False
9.13,0.709999999999809,False,0.0069580989833401925,4,Tokyo,4,London,True,False,15751,True
10.12,0.7699999999999818,False,0.007721948800122086,4,Tokyo,4,London,True,False,19755,True
11.94,4.420000000000073,False,0.009259331063737388,0,Tokyo,0,London,True,False,21437,True
8.62,1.2799999999999727,False,0.006660639637760108,0,London,1,New York,True,False,22001,False
8.54,1.7000000000000455,False,0.006535297493782284,3,Sydney,1,Sydney,True,False,11586,True
14.44,1.240000000000009,False,0.01106895097926488,3,Tokyo,4,Tokyo,True,False,14972,True
14.02,3.540000000000191,False,0.010792003756417855,3,Tokyo,4,Sydney,True,False,20374,False
17.19,4.379999999999882,False,0.013093052836828115,3,London,4,Tokyo,True,False,29135,False
8.68,0.4800000000000182,False,0.0065769533854640235,1,Tokyo,0,London,True,False,13978,False
23.76,11.3900000000001,False,0.018343807420903913,3,London,4,Tokyo,True,False,32124,True
12.67,1.259999999999991,False,0.00982421859855622,3,London,3,New York,True,False,20231,False
6.43,0.07000000000016371,False,0.004981291107272065,4,Tokyo,4,Tokyo,True,False,7045,True
13.43,0.849999999999909,False,0.010290004980270466,3,Tokyo,4,New York,True,False,16832,False
16.02,4.029999999999973,False,0.012326964658084473,3,London,0,London,True,False,27768,True
15.62,1.0399999999999636,False,0.01207342995169082,3,New York,4,Sydney,True,False,29428,True
5.0,0.22000000000002728,False,0.0038842493688094775,1,Sydney,1,Tokyo,True,False,9653,True
14.46,4.110000000000127,False,0.011300847954358956,1,London,2,Tokyo,True,False,27402,True
9.11,0.4099999999998545,False,0.00715115548857071,1,Tokyo,2,Tokyo,True,False,14791,True
6.76,0.5899999999999181,False,0.005263075940891608,0,Tokyo,1,Tokyo,True,False,15756,True
4.95,0.13000000000010914,False,0.003859438471194555,2,Sydney,2,Tokyo,True,False,8306,True
5.83,1.0599999999999454,False,0.004550030827824648,2,Tokyo,2,Tokyo,True,False,7292,True
7.67,1.4199999999998454,False,0.006017385300947718,3,Tokyo,4,Tokyo,True,False,11510,False
12.17,5.829999999999927,False,0.009498981415715077,2,New York,3,New York,True,False,30426,False
6.6,1.8399999999999181,False,0.005136186770428016,0,Tokyo,0,Tokyo,True,False,12756,False
14.75,1.3899999999998727,False,0.011405815032477574,3,London,4,Tokyo,True,False,26729,False
13.65,0.3999999999998636,False,0.010620749754905776,4,London,3,London,True,False,26621,True
12.49,4.490000000000009,False,0.009770865765984245,4,New York,0,New York,True,False,27345,True
8.97,2.099999999999909,False,0.007006608239208886,1,London,2,New York,True,False,26766,False
15.26,0.9199999999998454,False,0.011408066385078307,0,New York,2,Tokyo,True,False,33226,True
15.97,3.4500000000000455,False,0.011958515856078475,0,Sydney,2,Tokyo,True,False,19742,True
12.62,4.3900000000001,False,0.009498863448192807,0,Tokyo,0,Tokyo,True,False,19624,True
10.01,3.339999999999918,False,0.00755916690580115,1,Tokyo,1,London,True,False,24408,False
17.91,0.9699999999997999,False,0.013294832014489956,4,New York,1,Tokyo,True,False,40824,True
24.18,7.910000000000082,False,0.017299602209312308,0,New York,1,London,True,False,41547,False
16.59,1.1599999999998545,False,0.011673808870405944,2,London,3,Sydney,True,False,56566,True
31.54,11.290000000000191,False,0.022515062391136747,4,London,4,New York,True,False,54505,True
15.36,4.0499999999999545,False,0.0109806837191347,0,New York,1,London,True,False,31380,True
8.73,0.8399999999999181,False,0.006259635033879468,2,Sydney,2,Tokyo,True,False,15026,False
16.49,1.8599999999999,False,0.011633485248260973,3,London,0,New York,True,False,38242,True
23.14,0.40000000000009095,False,0.016395998072726244,3,New York,4,Tokyo,True,False,39795,True
9.56,0.0500000000001819,False,0.006714190399269587,3,Tokyo,3,London,True,False,23470,False
12.96,2.240000000000009,False,0.009117707065519448,1,Sydney,1,Tokyo,True,False,21042,True
10.7,0.2400000000000091,False,0.007534733714060376,1,Tokyo,1,Tokyo,True,False,21729,True
22.73,5.460000000000036,False,0.01603493400492406,3,New York,4,Sydney,True,False,55581,False
28.74,5.889999999999873,False,0.020294603640882963,3,New York,3,London,True,False,60255,False
21.66,1.8599999999999,False,0.014297784701502388,4,Tokyo,4,London,True,False,46627,True
19.53,3.650000000000091,False,0.013008119251084012,0,Tokyo,0,London,True,False,42943,True
11.6,0.34999999999990905,False,0.007710766490072387,2,Tokyo,2,London,True,False,21254,True
6.93,0.33999999999991815,False,0.004627805565386952,4,Sydney,4,Tokyo,True,False,15799,False
14.55,1.800000000000182,False,0.009535543657061218,0,Tokyo,0,Tokyo,True,False,26967,True
14.83,0.15999999999985448,False,0.00960411364328133,2,Tokyo,2,London,True,False,38875,False
43.95,2.089999999999918,False,0.02856845704331095,3,London,4,Sydney,True,False,68508,False
25.38,2.5299999999999727,False,0.016826779640790022,0,New York,0,Sydney,True,False,56940,True
18.09,4.519999999999982,False,0.01211062240163885,1,Sydney,1,Tokyo,True,False,30551,True
27.24,0.4800000000000182,False,0.018149957023780174,3,New York,4,New York,False,False,64219,True
23.23,3.3300000000001546,False,0.01555292211487604,4,New York,0,New York,True,False,51121,False
16.35,6.629999999999882,False,0.010914844188095811,4,Tokyo,4,London,True,False,36998,True
13.98,0.9600000000000364,False,0.009355112856922984,0,Tokyo,2,London,True,False,30492,False
16.74,2.730000000000018,False,0.011247883462789258,0,Tokyo,2,Tokyo,True,False,41524,False
23.85,5.5499999999999545,False,0.016171684296175753,0,New York,1,London,True,False,55187,False
15.66,3.1499999999998636,False,0.010678777464097214,1,Tokyo,1,Tokyo,True,False,27141,True
12.01,2.400000000000091,False,0.007990153682389728,0,Tokyo,0,London,True,False,38363,True
20.2,1.259999999999991,False,0.013469540168569294,3,New York,4,Tokyo,True,False,72290,True
29.2,5.849999999999909,False,0.019624974796693326,4,London,4,New York,True,False,85072,False
18.24,9.980000000000018,False,0.012210715170340815,0,London,0,New York,True,False,58339,True
26.96,7.209999999999809,False,0.01803187682676423,1,London,1,London,True,False,65307,False
25.98,4.990000000000009,False,0.01749271137026239,1,New York,2,New York,True,False,62700,False
11.31,1.3800000000001091,False,0.007702942919217855,4,Sydney,4,Tokyo,True,False,19871,True
7.78,1.4300000000000637,False,0.005341572262272571,2,London,3,New York,True,False,41609,False
5.91,1.8700000000001182,False,0.004045811455602183,0,Sydney,0,Tokyo,True,False,9091,True
5.03,0.09999999999990905,False,0.0033236201690222743,0,Tokyo,0,London,True,False,31269,False
42.51,0.8500000000001364,False,0.026933872306454373,2,London,0,New York,True,False,88034,False
32.54,5.769999999999982,False,0.020828399336870876,2,New York,4,New York,True,False,76051,True
17.82,6.720000000000027,False,0.011438841993773471,1,Tokyo,1,London,True,False,42188,True
10.75,0.049999999999954525,False,0.00689929595091552,3,Tokyo,3,London,True,False,32937,False
18.64,1.3100000000001728,False,0.011791274204057364,0,Tokyo,0,Tokyo,True,False,42288,True
17.86,0.6000000000001364,False,0.011364504059660465,1,Tokyo,4,London,True,False,37509,True
25.64,3.4300000000000637,False,0.016415273118389716,1,London,2,Tokyo,True,False,53730,True
9.85,1.25,False,0.006271608396951425,1,Sydney,1,Tokyo,True,False,19687,True
7.15,0.2300000000000182,False,0.004554227150837278,1,Tokyo,1,Tokyo,True,False,26000,True
41.52,11.160000000000082,False,0.02503482083099687,1,New York,1,Sydney,True,False,83831,True
69.86,25.029999999999973,False,0.043856840625019614,4,New York,0,New York,True,False,101924,False
30.22,0.41000000000008185,False,0.018089200950550995,1,Sydney,2,Tokyo,True,False,44976,True
38.3,12.259999999999991,False,0.023264854883189773,2,New York,3,New York,True,False,83151,True
84.9,23.480000000000018,False,0.05273783271733392,3,London,1,Tokyo,True,False,104692,True
99.51,2.230000000000018,True,0.06511411820132963,0,Tokyo,1,London,True,False,112579,True
56.08,10.339999999999918,False,0.03691222157864252,2,Tokyo,2,Tokyo,True,False,72036,True
44.07,15.150000000000091,False,0.027877055039313797,2,New York,2,Sydney,True,False,50950,False
35.31,1.8599999999999,False,0.020774620955832605,4,Tokyo,4,London,True,False,55507,True
30.1,0.41000000000008185,False,0.01788143598030072,0,New York,0,Sydney,True,False,71493,True
22.44,1.75,False,0.013140173562720322,1,Sydney,1,Tokyo,True,False,30292,True
40.44,2.0499999999999545,False,0.023669193175499693,3,London,0,Tokyo,True,False,93803,True
38.48,2.910000000000082,False,0.022748097920866413,3,New York,4,London,True,False,94339,False
26.92,2.3600000000001273,False,0.015853572354008152,2,London,3,Tokyo,True,False,58794,True
37.58,7.319999999999936,False,0.021453935124396285,0,London,2,Tokyo,True,False,101019,True
16.04,0.029999999999972715,False,0.009188080699302301,3,Sydney,0,New York,True,False,35778,False
17.57,1.3399999999999181,False,0.010075812315773779,3,Tokyo,0,Tokyo,True,False,35748,True
10.57,3.4200000000000728,False,0.006112617900659839,0,Sydney,0,Tokyo,True,False,25612,True
15.33,0.9199999999998454,False,0.00886547380839473,1,Tokyo,4,Tokyo,True,False,48779,True
20.53,5.789999999999964,False,0.01197580339382485,1,New York,2,Sydney,True,False,79002,True
37.37,1.4500000000000455,False,0.021834392820416937,2,London,3,Tokyo,True,False,72525,True
42.88,15.650000000000091,False,0.025352229257938834,4,London,0,Tokyo,True,False,78195,False
19.05,0.7300000000000182,False,0.011019140333524217,0,Tokyo,1,Sydney,True,False,38180,True
29.12,3.759999999999991,False,0.01690153924732431,0,Tokyo,0,London,True,False,52352,False
29.86,3.099999999999909,False,0.016779900084854818,2,London,0,Tokyo,True,False,57254,False
13.69,2.230000000000018,False,0.007689542446948336,1,Tokyo,1,London,True,False,29777,False
15.74,0.9200000000000728,False,0.00874663110222,1,Sydney,1,Tokyo,True,False,29186,True
13.94,1.5799999999999272,False,0.007738382711320576,3,New York,4,Tokyo,True,False,44731,False
24.18,2.2100000000000364,False,0.01232202370639135,3,Tokyo,4,Sydney,True,False,44540,False
25.81,2.4700000000000273,False,0.01319138496764763,3,Tokyo,3,London,True,False,65146,True
48.44,4.5499999999999545,False,0.023779251572110922,4,New York,0,London,True,False,121501,True
71.21,17.0,False,0.035647955786723,1,Tokyo,1,Tokyo,True,False,89782,False
81.1,19.700000000000045,False,0.04130274248172952,1,London,3,New York,True,False,127976,True
96.34,8.639999999999873,False,0.04954104851772813,1,New York,2,Tokyo,True,False,137144,True
72.43,7.1099999999999,False,0.03668883632108684,2,New York,3,London,True,False,115807,True
38.14,10.11999999999989,False,0.019720785935884177,0,New York,1,Sydney,True,False,90205,True
28.33,9.11999999999989,False,0.014344812221192648,1,New York,0,New York,True,False,71734,False
16.93,0.7300000000000182,False,0.008766343042071197,0,Tokyo,0,London,True,False,35133,True
36.26,11.319999999999936,False,0.018700264568001196,0,Tokyo,3,London,True,False,61869,False
72.04,10.899999999999864,False,0.037444189757423606,0,London,4,London,True,False,106285,True
32.23,7.629999999999882,False,0.017051737182098584,2,Tokyo,2,Tokyo,True,False,63408,True
39.31,9.720000000000027,False,0.02104491115738981,2,New York,3,Sydney,True,False,107031,True
22.81,0.2400000000000091,False,0.012225056810873387,4,London,4,New York,True,False,101121,True
16.75,2.439999999999827,False,0.008853533484856494,2,Tokyo,2,Tokyo,True,False,37440,True
21.19,2.490000000000009,False,0.01114547501078255,4,Sydney,4,Tokyo,True,False,52210,False
46.35,19.75,False,0.024643244507773124,2,New York,2,Sydney,True,False,67053,False
38.77,1.400000000000091,False,0.02030098022788204,1,London,2,London,True,False,66114,True
25.85,5.480000000000018,False,0.01354885712638437,3,London,4,Tokyo,True,False,57903,False
41.51,15.11999999999989,False,0.02203033616032098,2,London,3,Tokyo,True,False,79596,True
112.71,67.63000000000011,False,0.05976678703806812,0,London,1,Tokyo,True,False,126183,True
27.98,6.740000000000009,False,0.014980190598565157,2,London,3,New York,True,False,77963,False
15.96,1.4400000000000546,False,0.008474981281761267,2,New York,2,Tokyo,True,False,41748,True
16.36,0.5499999999999545,False,0.008729383767401407,3,New York,4,London,True,False,41873,True
18.97,2.8299999999999272,False,0.01016814695303999,3,Tokyo,3,New York,True,False,37600,True
19.76,6.3400000000001455,False,0.010803068158831346,1,Sydney,1,Tokyo,True,False,38024,True
32.65,15.029999999999973,False,0.018053336134871967,1,London,1,New York,True,False,75707,True
37.14,18.200000000000045,False,0.020763683121820316,4,London,0,New York,True,False,62821,True
17.61,0.6900000000000546,False,0.009424974845325512,2,Sydney,3,Sydney,True,False,19967,False
38.72,9.490000000000009,False,0.021020743869402114,2,New York,3,Sydney,True,False,67852,True
9.77,0.2699999999999818,False,0.005316775324067524,0,Sydney,0,London,True,False,20956,True
36.39,11.970000000000027,False,0.01920793019904673,4,Tokyo,1,London,True,False,61201,False
66.26,26.87999999999988,False,0.03582744860550875,4,New York,0,New York,True,False,110549,True
33.46,1.2200000000000273,False,0.018130784402973752,4,London,1,Tokyo,True,False,89363,True
27.93,0.7200000000000273,False,0.015022671163248512,4,Tokyo,0,New York,True,False,74137,True
27.69,4.209999999999809,False,0.015043762190119688,1,London,2,New York,True,False,125297,False
20.36,4.710000000000036,False,0.011142610085266142,3,Sydney,0,Tokyo,True,False,46869,False
42.31,1.6499999999998636,False,0.023392362512508917,3,London,4,Tokyo,True,False,108447,True
12.23,1.9500000000000455,False,0.006650932109373301,3,Sydney,3,Tokyo,True,False,30634,False
26.34,12.11999999999989,False,0.014413921418408667,3,New York,4,New York,True,False,71549,True
33.6,1.9500000000000455,False,0.019276997837074945,0,London,2,New York,True,False,120013,False
28.08,3.3799999999998818,False,0.01625526791089705,0,New York,1,New York,True,False,115898,True
34.08,0.540000000000191,False,0.01975549101785994,2,London,2,New York,True,False,121398,True
32.65,4.339999999999918,True,0.019158212213140242,3,New York,4,London,True,False,146075,True
29.54,8.379999999999882,False,0.017417760927374893,0,Tokyo,0,London,True,False,91308,True
8.87,0.17000000000007276,False,0.005174365017325664,2,Sydney,2,Tokyo,True,False,46277,True
28.75,3.0699999999999363,False,0.01673223763851383,4,Tokyo,4,London,True,False,58956,False
36.21,9.769999999999982,False,0.020837169689715496,3,Tokyo,4,Tokyo,True,False,90797,True
35.59,3.730000000000018,False,0.020923601516799437,1,Tokyo,2,London,True,False,73088,False
21.59,2.509999999999991,False,0.012344902510149237,4,Tokyo,1,London,True,False,59427,True
17.52,3.8999999999998636,False,0.010104214126291141,0,New York,1,Sydney,True,False,68859,True
17.26,0.05999999999994543,False,0.009652326121118238,3,London,4,Sydney,True,False,72361,True
15.39,0.5,False,0.008659981768459434,2,New York,2,New York,True,False,46625,False
13.45,2.2799999999999727,False,0.007585285110846675,2,Sydney,2,London,True,False,29765,True
17.84,2.269999999999982,False,0.01001453904491386,3,Tokyo,0,Tokyo,True,False,52499,True
9.28,0.2300000000000182,False,0.005182880855175341,1,Tokyo,1,London,True,False,27171,True
12.04,1.2799999999999727,False,0.006404255319148936,1,Sydney,1,Tokyo,True,False,35112,False
21.97,0.5900000000001455,False,0.011544383082250444,2,New York,3,Tokyo,True,False,77924,True
10.71,1.400000000000091,False,0.005652371251543715,4,Tokyo,4,Tokyo,True,False,43062,True
27.54,5.379999999999882,False,0.014508558152766582,3,Tokyo,0,New York,True,False,68721,True
38.7,6.970000000000027,False,0.02054434552722524,3,London,4,Tokyo,True,False,100251,False
27.77,6.970000000000027,False,0.014718197140101124,4,London,3,Tokyo,True,False,88510,False
21.6,4.599999999999909,False,0.011494681049208942,4,New York,1,Sydney,True,False,79111,True
18.74,2.7000000000000455,False,0.010012074326562448,0,Sydney,1,Tokyo,True,False,34528,True
22.82,4.470000000000027,False,0.012228057014253562,0,Tokyo,0,London,True,False,45957,True
49.43,7.509999999999991,False,0.02733249653021615,3,Tokyo,1,Tokyo,True,False,94968,True
54.27,12.160000000000082,False,0.030308784353585732,3,London,4,Tokyo,True,False,133341,True
36.23,0.5,False,0.02041379776648373,4,New York,0,Sydney,True,False,80345,True
14.38,1.5900000000001455,False,0.008088330417859575,3,New York,4,Sydney,False,False,69022,True
11.07,1.849999999999909,False,0.006058217997340295,4,Tokyo,3,Tokyo,True,False,25960,True
15.93,0.2800000000002001,False,0.00872699781414179,4,Tokyo,4,London,True,False,41254,True
21.21,0.9399999999998272,False,0.011717196269942989,0,Tokyo,0,London,True,False,61885,True
13.52,1.1799999999998363,False,0.007511403221236381,0,New York,1,Tokyo,True,False,53088,True
19.64,5.319999999999936,False,0.010811822540778298,4,New York,0,Sydney,True,False,50242,True
8.34,1.0300000000002,False,0.004627292146364469,4,Sydney,0,London,True,False,19295,False
43.45,20.720000000000027,False,0.0244601319552343,4,London,4,London,True,False,67765,False
15.24,4.860000000000127,False,0.008477074630518581,2,Sydney,3,London,True,False,22002,True
8.61,1.6800000000000637,False,0.004814466885861907,3,Tokyo,3,Tokyo,True,False,20307,True
10.03,3.0399999999999636,False,0.0055374287118163095,0,New York,1,New York,True,False,28996,False
18.84,6.279999999999973,False,0.01038056564165009,1,Tokyo,1,London,True,False,33509,True
10.67,0.900000000000091,False,0.005964892665474061,0,New York,0,Sydney,True,False,30807,True
16.19,0.650000000000091,False,0.009022765904087833,2,New York,3,New York,True,False,48316,True
35.69,5.0499999999999545,False,0.019997646676490857,3,Tokyo,2,New York,True,False,49825,True
47.12,19.909999999999854,False,0.026727776013068926,3,London,4,Tokyo,True,False,74201,True
39.13,9.6099999999999,False,0.022318805861181935,3,New York,4,Tokyo,True,False,60878,True
26.39,3.3300000000001546,False,0.015133269107257548,1,Tokyo,2,Tokyo,True,False,57090,True
23.83,10.36999999999989,False,0.013801451382172206,2,New York,3,New York,True,False,62417,False
14.08,4.730000000000018,False,0.00799536632179078,1,Tokyo,1,Tokyo,True,False,28643,True
11.47,0.40000000000009095,False,0.006522270682762896,2,Sydney,2,Tokyo,True,False,19924,True
14.25,2.480000000000018,False,0.008120490990528943,2,Tokyo,2,Tokyo,True,False,31619,False
31.54,6.379999999999882,False,0.01764524881814876,4,Tokyo,2,Tokyo,True,False,47935,True
10.86,0.12999999999988177,False,0.006061316410763022,2,Tokyo,2,Tokyo,True,False,32566,True
9.08,2.6100000000001273,False,0.005090142613687326,2,Sydney,2,Tokyo,True,False,16908,True
9.45,0.2300000000000182,False,0.005171819331111366,2,Tokyo,2,Tokyo,True,False,30143,False
8.24,0.049999999999954525,False,0.0044292026360205974,4,Sydney,4,London,True,False,21715,False
12.15,0.21000000000003638,False,0.006524190517102508,0,Sydney,0,Tokyo,True,False,29513,True
27.56,10.920000000000073,False,0.014861068422386506,1,New York,2,New York,True,False,64042,False
40.23,1.6400000000001,False,0.021880540840412917,0,London,2,London,True,False,78291,False
43.49,26.460000000000036,False,0.024047952136336242,0,New York,1,New York,True,False,78882,True
27.22,7.4099999999998545,False,0.015129366645360307,1,Tokyo,4,Sydney,True,False,56506,False
18.25,1.099999999999909,False,0.010220024528058867,0,New York,1,New York,False,False,46364,False
15.93,0.6099999999999,False,0.008954619808091199,3,Tokyo,3,Tokyo,True,False,39931,True
19.33,3.4600000000000364,False,0.010925780433074649,3,New York,4,New York,True,False,74677,False
22.07,3.7899999999999636,False,0.01241079913849822,1,London,2,New York,True,False,59931,False
15.13,3.8300000000001546,False,0.008353024313760131,1,New York,3,London,True,False,43991,False
14.47,2.25,False,0.008007260211055222,2,New York,2,Sydney,True,False,37648,True
18.24,2.0599999999999454,False,0.010117650974323131,2,Tokyo,2,London,True,False,36589,False
10.89,0.30999999999994543,False,0.005961602680257734,0,Tokyo,0,Tokyo,True,False,23821,True
22.49,8.850000000000136,False,0.012414577330286268,3,New York,1,London,True,False,53918,False
17.83,3.2199999999998,False,0.009884194712537903,3,Tokyo,3,Tokyo,True,False,41558,True
13.05,0.5399999999999636,False,0.007174271577789995,4,New York,0,Sydney,True,False,65935,False
33.1,9.269999999999982,False,0.01805359353779528,2,New York,2,London,True,False,91112,True
25.07,0.9600000000000364,False,0.013951029493600445,3,New York,4,New York,True,False,84676,False
19.12,4.349999999999909,False,0.010665417161727218,4,Tokyo,4,London,True,False,57953,True
8.92,0.33999999999991815,False,0.004941362863331431,3,Tokyo,3,London,True,False,44819,True
96.52,23.559999999999945,False,0.05009055949681095,3,New York,1,London,True,False,109201,False
38.47,14.829999999999927,False,0.020315371453919435,4,London,0,New York,True,False,98618,False
74.32,18.819999999999936,False,0.03676241448731963,2,Tokyo,1,London,True,False,84611,True
76.37,9.329999999999927,False,0.038080469112286776,2,London,3,Tokyo,True,False,107996,True
32.5,5.120000000000118,False,0.016705131302332036,1,Sydney,3,Tokyo,True,False,30263,True
29.48,4.079999999999927,False,0.015231521188761327,1,Tokyo,3,Sydney,True,False,38430,True
31.31,11.529999999999973,False,0.016112017372778873,0,Tokyo,0,Tokyo,True,False,53704,True
39.34,4.930000000000064,False,0.020529466098201193,1,Tokyo,1,London,True,False,68124,False
22.1,0.25,False,0.011119105239060763,0,New York,4,New York,False,False,73161,True
21.57,3.9600000000000364,False,0.01089977462682042,1,New York,1,Tokyo,True,False,60652,True
38.19,6.8900000000001,False,0.01950688793882836,1,New York,2,New York,True,False,80872,True
19.97,1.2899999999999636,False,0.01024585958503499,3,Tokyo,3,London,True,False,58235,True
21.03,3.0599999999999454,False,0.010908015809620631,0,Sydney,0,Sydney,True,False,45042,True
21.94,5.029999999999973,False,0.011420064751871246,0,Tokyo,4,New York,True,False,58822,False
15.51,0.34999999999990905,False,0.008230256140853591,3,Sydney,3,Tokyo,True,False,41508,True
25.58,2.6700000000000728,False,0.013464149989999263,0,New York,3,Sydney,True,False,64982,True
27.66,1.7899999999999636,False,0.014614120643105844,0,Sydney,3,New York,True,False,45726,False
20.36,1.3699999999998909,False,0.010785726394304118,0,Tokyo,2,New York,True,False,44323,True
32.07,1.5800000000001546,False,0.017037576169706373,0,Tokyo,2,New York,True,False,56937,False
33.08,7.5,False,0.01767094017094017,0,London,1,London,True,False,77657,True
16.7,0.13000000000010914,False,0.008968272721414303,1,Tokyo,1,Tokyo,True,False,38909,False
21.4,3.900000000000091,False,0.011420581595786124,0,Tokyo,4,New York,True,False,55323,True
25.1,3.849999999999909,False,0.01343000080258969,0,Tokyo,0,London,True,False,78072,True
29.02,9.329999999999927,False,0.015712560844211746,1,New York,2,Tokyo,True,False,85364,True
32.52,1.2100000000000364,False,0.017671512022822987,2,New York,2,Tokyo,True,False,68964,True
30.46,13.399999999999864,False,0.016674969480316857,3,New York,4,Sydney,True,False,88228,True
38.64,0.1899999999998272,False,0.02118513969910961,4,New York,4,Sydney,True,False,68429,True
29.7,1.949999999999818,False,0.016332950214748048,4,London,0,New York,True,False,77143,False
23.19,4.209999999999809,False,0.012728470278280916,1,New York,2,London,True,False,67445,True
12.86,1.5200000000002092,False,0.006901511248497338,2,Tokyo,0,Tokyo,True,False,28853,True
14.43,0.3200000000001637,False,0.007760693137998355,2,Tokyo,4,Tokyo,True,False,39219,True
21.31,0.8099999999999454,False,0.011491711515439122,2,London,2,New York,True,False,50215,True
11.44,1.4600000000000364,False,0.006181244461734638,3,Tokyo,3,London,True,False,34723,True
21.13,1.2300000000000182,False,0.011493377573499414,2,New York,2,Tokyo,True,False,42217,False
20.51,5.1099999999999,False,0.011076607350201172,4,New York,0,New York,True,False,45100,True
17.17,6.869999999999891,False,0.009311633304951925,0,New York,1,Sydney,False,False,47143,False
25.42,5.1099999999999,False,0.013613529985111877,0,Tokyo,4,New York,True,False,47937,False
30.34,1.2899999999999636,False,0.016320953651504065,0,Tokyo,2,Tokyo,True,False,67961,True
43.8,7.490000000000009,False,0.023728648279672998,0,London,3,London,True,False,92914,False
39.9,11.339999999999918,False,0.021792322985165927,0,New York,1,Tokyo,True,False,87629,True
22.11,1.8800000000001091,False,0.012134683460936857,1,London,2,Tokyo,True,False,79586,False
20.72,2.5499999999999545,False,0.011425042457928053,1,New York,2,Sydney,True,False,74222,False
19.11,2.689999999999827,False,0.010375212417679665,4,New York,0,Sydney,True,False,67440,True
16.82,0.03000000000020009,False,0.009176964836184085,2,New York,2,Tokyo,True,False,40485,False
23.6,3.990000000000009,False,0.012929593977877246,4,New York,4,Sydney,True,False,49478,True
14.82,0.5299999999999727,False,0.008219816302081023,4,Tokyo,4,London,True,False,43652,True
22.5,3.8500000000001364,False,0.012520450068445127,4,Tokyo,4,London,True,False,66153,False
15.8,2.2100000000000364,False,0.008752153417494336,1,Tokyo,2,Tokyo,True,False,51748,True
46.9,0.2300000000000182,False,0.026049477344175245,1,London,1,London,True,False,79277,True
41.32,27.220000000000027,False,0.02335637693529515,1,New York,2,New York,True,False,74044,True
14.8,0.9799999999997908,False,0.008555506740351932,1,New York,2,Tokyo,False,False,63344,True
25.67,8.059999999999945,False,0.014946925894224443,3,Tokyo,0,Sydney,True,False,69658,True
31.3,0.650000000000091,False,0.01825562541556336,3,London,4,Sydney,True,False,100298,True
