noisy_day,highest_of_day,highest_of_week,total_volume,session,day_of_week,maximum_movement
False,False,False,2701,Tokyo,1,8.84
False,False,False,1998,Sydney,3,3.48
False,False,False,2217,New York,1,0.85
False,True,False,808,New York,3,2.48
False,False,False,4065,London,1,3.12
False,False,False,4786,Sydney,2,2.24
False,True,False,1625,Tokyo,3,4.63
False,True,False,4971,Sydney,4,2.43
False,False,False,1568,Sydney,0,4.0
False,False,False,1566,Tokyo,0,4.97
False,False,False,1129,New York,0,1.27
False,False,False,1546,Sydney,1,1.04
False,False,False,5261,London,0,2.09
False,True,False,537,New York,3,0.99
False,False,False,4583,London,4,2.6
False,True,False,3106,Tokyo,4,1.39
False,False,False,1331,New York,1,2.81
False,False,False,3718,Tokyo,2,5.51
False,False,False,390,New York,3,1.56
False,False,False,628,New York,3,0.75
False,False,False,1297,Sydney,0,1.73
False,False,False,3477,Tokyo,3,13.13
False,False,False,1149,London,0,2.34
False,False,False,3871,London,1,59.99
False,False,False,2701,Tokyo,3,21.08
False,False,False,4607,London,3,2.33
False,True,False,600,New York,4,0.6
False,False,False,2500,Tokyo,3,2.13
False,False,False,221,New York,0,0.47
False,False,False,1649,New York,4,2.24
False,True,True,830,New York,0,15.27
False,False,False,2930,Tokyo,1,0.87
False,True,True,1761,Sydney,3,6.0
False,True,True,3627,Tokyo,3,5.09
False,False,False,576,New York,0,0.39
False,True,True,2432,Sydney,3,176.11
False,False,False,784,Sydney,0,8.27
False,True,False,490,New York,1,1.21
False,False,False,4013,London,1,3.04
False,False,False,2342,London,2,1.01
False,False,False,5304,London,3,2.8
False,False,False,1934,Sydney,4,3.44
False,True,True,1268,New York,0,2.55
False,False,False,952,Sydney,1,50.94
False,False,False,2368,London,1,3.68
False,False,False,440,New York,1,0.55
False,False,False,1930,Sydney,1,2.92
False,False,False,2328,Tokyo,3,10.07
False,True,True,10786,London,2,2.4
False,True,False,11275,London,2,12.76
False,False,False,5522,London,1,2.16
False,False,False,254,New York,2,3.37
False,True,False,3905,Tokyo,4,3.87
False,False,False,1164,Tokyo,4,0.99
False,True,True,600,New York,0,5.33
False,False,False,375,Sydney,0,2.0
False,False,False,702,Sydney,0,3.24
False,True,True,2478,Tokyo,0,116.48
False,False,False,1985,New York,3,1.56
False,False,False,1405,Tokyo,4,4.77
False,False,False,2673,Sydney,2,7.3
False,True,True,2537,New York,0,2.95
False,True,True,5677,London,1,7.46
False,False,False,5202,Tokyo,3,1.36
False,False,False,878,New York,3,1.46
False,False,False,889,New York,4,16.52
False,False,False,1327,Sydney,2,8.26
False,False,False,1057,New York,4,9.01
False,True,False,520,New York,4,1.58
False,False,False,3016,Sydney,2,1.4
False,False,False,3203,Sydney,0,1.42
False,False,False,469,New York,1,0.57
False,False,False,858,New York,0,2.13
False,False,False,720,New York,2,5.55
False,False,False,1201,Tokyo,4,2.88
False,False,False,2892,London,4,38.28
False,False,False,761,Tokyo,1,2.59
False,False,False,1155,Tokyo,2,1.86
False,True,True,1036,New York,3,3.7
True,True,True,1545,New York,0,3.8
False,False,False,2613,Tokyo,1,1.11
True,True,True,7572,London,2,5.23
True,False,False,1597,Sydney,2,0.78
True,False,False,4495,New York,3,1.2
True,False,False,13503,New York,1,1.34
True,False,False,1403,New York,4,3.13
True,True,False,11445,New York,3,2.31
True,False,False,2497,New York,2,6.62
True,False,False,26527,London,2,19.96
True,False,False,11180,London,2,1.99
True,True,False,2293,New York,3,1.3
True,False,False,7563,New York,3,1.81
True,False,False,24066,London,0,8.1
False,False,False,2073,New York,2,1.84
False,False,False,1330,Sydney,3,1.79
False,False,False,3316,Tokyo,4,1.74
False,False,False,3015,New York,4,2.29
False,False,False,9370,London,3,2.71
False,False,False,1175,New York,4,5.71
False,False,False,2059,Tokyo,0,1.45
False,False,False,2570,New York,0,1.81
False,False,False,5351,London,4,9.35
False,False,False,1966,Sydney,0,1.26
False,False,False,2614,New York,2,2.36
False,True,False,296,New York,3,0.94
False,False,False,890,New York,0,1.33
True,False,False,1706,Tokyo,3,1.87
False,True,False,651,New York,4,1.65
False,False,False,1421,Tokyo,0,1.45
False,False,False,828,New York,0,2.49
False,True,True,3351,London,2,5.07
True,False,False,924,New York,4,26.38
False,False,False,527,New York,0,1.85
False,False,False,2483,London,2,30.15
False,True,True,1362,New York,1,3.37
False,True,False,4386,London,2,7.2
False,False,False,721,New York,4,113.25
False,False,False,1631,Tokyo,1,3.54
False,True,False,637,New York,3,0.93
False,False,False,2149,London,3,7.2
False,True,False,751,Sydney,4,3.99
False,False,False,1326,New York,0,63.87
False,False,False,1403,Tokyo,2,2.3
False,True,False,2853,London,2,12.57
False,False,False,789,Sydney,0,9.15
False,False,False,1165,Tokyo,1,2.33
False,False,False,393,Sydney,2,1.17
False,True,True,2531,Sydney,0,7.9
False,True,False,2809,Sydney,1,24.42
False,False,False,3109,London,1,3.71
False,True,False,471,New York,2,0.68
False,True,False,744,New York,4,1.64
False,True,False,1157,Sydney,4,1.87
False,True,False,1621,Tokyo,4,8.0
False,True,True,890,New York,0,1.82
False,True,True,3132,London,1,10.15
False,False,False,2029,Tokyo,2,2.36
False,False,False,1349,New York,3,1.77
False,False,False,2124,Tokyo,4,6.17
False,False,False,2287,Sydney,3,1.92
False,False,False,1343,Sydney,1,13.12
False,False,False,2037,Tokyo,3,2.35
False,False,False,2869,London,3,24.33
False,False,False,1171,New York,4,27.49
False,False,False,1411,New York,3,3.38
False,True,True,1730,Tokyo,4,9.42
False,True,True,1428,Sydney,0,1.22
False,False,False,1320,Sydney,2,25.07
False,True,False,615,New York,3,0.52
False,True,False,1733,Tokyo,3,1.85
False,False,False,2414,London,3,3.72
False,False,False,1448,New York,3,2.87
False,True,False,1323,Sydney,1,1.07
False,False,False,1757,Tokyo,1,7.47
False,False,False,1219,New York,1,0.91
False,False,False,728,Sydney,3,7.97
False,False,False,1914,Tokyo,3,2.72
False,False,False,1106,New York,0,0.9
False,False,False,1357,New York,1,2.78
False,False,False,615,New York,4,1.71
False,False,False,1390,Sydney,4,1.36
False,False,False,2498,London,4,11.53
False,True,True,2312,London,0,10.68
False,True,False,2195,Tokyo,1,3.52
False,True,True,2318,London,1,14.05
False,True,True,1249,New York,1,1.73
False,True,True,772,New York,2,0.83
False,True,True,1796,Sydney,2,3.97
False,True,True,2738,Sydney,0,2.48
False,False,False,4358,New York,1,3.47
False,False,False,986,New York,1,1.86
False,False,False,2543,Sydney,2,1.94
True,False,False,5617,Tokyo,3,6.27
False,False,False,4151,Sydney,0,2.34
False,False,False,4310,London,2,18.69
False,False,False,835,New York,4,4.06
False,True,True,4260,Tokyo,2,7.2
False,True,False,5341,London,3,34.68
False,True,True,2458,New York,0,3.14
False,False,False,2900,New York,0,3.04
False,False,False,4607,Tokyo,2,3.96
False,True,False,6375,London,3,6.21
False,False,False,4581,Sydney,1,2.73
False,True,True,444,New York,1,1.32
False,True,True,1925,Sydney,0,1.31
False,False,False,5321,New York,2,3.9
False,True,False,4199,Sydney,4,1.57
False,False,False,1146,New York,4,6.29
False,False,False,1000,New York,0,2.4
False,False,False,2726,New York,1,5.62
False,False,False,1081,New York,1,26.47
False,False,False,681,New York,4,13.84
False,False,False,1020,Sydney,0,8.48
False,False,False,2044,London,2,5.99
False,True,False,1150,Sydney,4,1.54
False,True,False,2385,Sydney,4,2.49
False,False,False,1432,New York,1,7.35
False,False,False,455,New York,1,1.15
False,True,True,2623,Tokyo,3,7.11
False,False,False,2382,Tokyo,4,7.33
False,True,True,815,New York,4,0.98
False,False,False,1317,Sydney,0,1.26
False,False,False,2281,Tokyo,0,2.08
False,False,False,640,New York,1,10.92
False,False,False,2529,London,2,3.31
False,True,False,1064,Sydney,3,3.56
False,False,False,2342,Tokyo,4,15.3
False,True,False,838,New York,4,22.67
False,True,True,2673,Sydney,1,10.95
False,True,True,707,New York,1,1.56
False,False,False,2390,Tokyo,4,3.37
False,True,False,548,New York,1,1.01
False,False,False,2784,London,1,5.71
True,False,False,2466,New York,2,2.24
True,False,False,1935,New York,3,3.09
False,False,False,1880,Tokyo,2,6.2
False,False,False,1677,Tokyo,2,2.85
False,False,False,1608,Sydney,3,2.72
False,True,True,3046,Sydney,0,5.9
False,False,False,1366,Sydney,1,2.05
False,True,True,1112,New York,4,23.64
True,False,False,2017,London,0,3.5
False,True,False,730,New York,2,1.2
False,False,False,950,London,3,2.19
False,False,False,1209,Sydney,4,2.85
False,False,False,1798,Sydney,0,2.41
False,False,False,2231,Tokyo,0,5.9
False,True,True,2838,London,1,15.99
False,False,False,592,New York,2,2.14
False,False,False,1827,New York,3,1.94
False,False,False,2180,Tokyo,4,2.18
False,True,False,1565,Tokyo,4,3.91
False,True,False,2935,London,4,5.21
False,False,False,1214,Tokyo,1,2.62
False,False,False,1513,Sydney,4,3.24
False,False,False,2471,London,0,16.25
False,True,True,2202,London,3,7.37
False,True,True,1895,Sydney,4,1.87
False,False,False,1445,Tokyo,4,45.11
False,False,False,2823,London,4,36.38
False,False,False,1610,Sydney,2,3.7
False,False,False,2153,New York,2,5.48
False,False,False,2109,New York,2,3.82
False,True,False,737,New York,4,2.32
False,False,False,1499,Sydney,2,1.92
False,True,False,663,New York,3,3.54
False,True,False,1080,Sydney,1,8.35
False,True,True,2000,Tokyo,1,13.34
False,False,False,2158,Tokyo,1,6.76
False,True,False,891,New York,3,2.72
False,True,False,590,New York,4,1.09
False,False,False,1782,London,4,45.07
False,False,False,632,New York,4,6.76
False,False,False,1536,Sydney,0,13.76
False,False,False,2119,New York,0,2.1
False,True,False,1058,New York,1,4.41
False,True,True,2988,London,4,12.71
True,False,False,2126,Sydney,0,20.14
False,False,False,2268,Tokyo,1,7.23
False,True,False,987,Sydney,3,2.35
False,True,False,765,New York,4,1.78
True,False,False,2268,New York,0,2.16
True,False,False,2482,Tokyo,1,46.44
True,False,False,566,New York,1,1.01
False,False,False,1934,Tokyo,2,4.93
False,False,False,1997,London,3,4.31
False,True,True,2161,Sydney,0,3.42
False,True,True,1584,Sydney,1,3.11
False,False,False,1806,New York,2,4.43
False,False,False,2637,London,3,15.64
False,False,False,1658,New York,0,2.93
False,False,False,647,New York,4,0.98
False,True,False,1297,Sydney,4,1.57
False,False,False,1963,Tokyo,3,3.13
False,False,False,1612,Sydney,4,1.82
False,False,False,639,New York,1,1.55
False,True,True,1676,Tokyo,1,3.69
False,True,True,1223,Sydney,2,2.11
False,True,False,329,New York,4,1.56
False,True,False,728,Sydney,4,2.22
False,True,True,709,New York,0,2.33
False,True,False,1628,Sydney,1,1.05
False,True,False,1854,Tokyo,2,12.06
False,False,False,2496,London,3,5.4
False,True,True,1382,Sydney,1,4.91
True,True,True,1833,New York,0,61.54
True,False,False,2600,Tokyo,0,8.1
False,True,False,2369,London,1,15.4
True,False,False,1540,Sydney,3,5.75
True,False,False,1935,Tokyo,3,22.24
True,False,False,2036,Tokyo,3,10.84
True,False,False,2330,London,4,9.66
True,False,False,891,New York,4,27.29
False,False,False,2159,Tokyo,0,3.53
False,False,False,2556,London,0,14.82
True,False,False,2561,New York,2,4.11
True,False,False,2405,Sydney,3,64.32
True,False,False,1925,New York,3,8.35
True,True,True,1597,New York,1,5.47
True,True,True,2475,Tokyo,1,11.59
True,False,False,2333,London,1,6.8
True,False,False,1925,Tokyo,2,14.79
True,False,False,1506,Sydney,3,4.77
True,False,False,2476,London,3,12.76
True,True,True,2157,New York,0,150.15
True,True,True,2141,New York,1,6.63
True,False,False,2013,Tokyo,3,7.31
True,False,False,2606,Tokyo,0,23.65
False,True,False,2119,Tokyo,1,12.91
True,False,False,2528,Sydney,4,24.53
True,False,False,2020,Tokyo,4,3.61
True,True,True,2584,London,1,9.92
False,False,False,2466,Sydney,2,5.79
False,True,True,2428,Tokyo,2,29.07
True,False,False,2646,London,3,13.62
True,False,False,2138,New York,3,8.83
True,False,False,1598,New York,1,7.81
False,False,False,2265,Tokyo,4,14.2
True,False,False,1600,Sydney,1,48.87
True,True,False,1637,Tokyo,4,80.35
False,False,False,1704,Sydney,0,6.93
True,False,False,2258,London,3,10.26
True,False,False,1436,Sydney,0,8.77
False,False,False,2702,London,1,29.46
False,False,False,2178,London,2,4.28
False,False,False,1079,New York,3,30.26
False,False,False,1907,Tokyo,4,5.84
True,False,False,2472,London,1,4.84
False,False,False,1648,Tokyo,2,18.05
False,False,False,1648,London,2,16.21
False,False,False,825,New York,1,1.56
False,True,False,2148,London,2,12.75
False,True,True,1495,New York,0,41.85
False,False,False,1831,Tokyo,0,18.03
False,False,False,1816,Tokyo,0,11.26
False,False,False,1190,Sydney,2,4.1
False,True,False,1523,Sydney,3,4.88
False,True,False,1710,Tokyo,4,7.86
False,False,False,2164,Sydney,0,18.35
False,False,False,1905,Sydney,0,2.92
False,False,False,2179,Tokyo,0,54.55
False,False,False,2122,Tokyo,3,24.08
False,False,False,2318,London,3,17.09
False,False,False,1541,Sydney,1,9.41
False,False,False,1629,New York,3,4.36
False,False,False,1431,Tokyo,4,2.7
False,False,False,764,New York,4,14.98
False,False,False,1455,Tokyo,0,71.07
False,False,False,1044,Tokyo,1,13.77
False,False,False,1406,New York,1,7.68
False,False,False,1473,New York,1,5.04
False,False,False,794,New York,1,1.44
True,False,False,1648,Sydney,2,7.99
False,False,False,1730,Tokyo,0,10.9
False,False,False,1914,Tokyo,2,3.77
False,False,False,1057,New York,3,6.79
False,False,False,1775,Tokyo,1,6.23
False,False,False,797,Sydney,2,8.63
False,False,False,1304,New York,4,1.96
False,False,False,1031,New York,4,2.32
False,False,False,1486,London,0,1.68
False,False,False,870,New York,3,28.22
False,False,False,2161,London,3,9.01
True,False,False,1330,Sydney,4,8.28
True,False,False,586,New York,4,12.05
False,False,False,898,Sydney,0,3.01
False,True,True,705,New York,1,4.2
True,False,False,2369,Sydney,1,6.18
False,False,False,2454,Tokyo,2,4.93
True,True,True,2978,London,4,11.84
False,False,False,1913,Tokyo,3,6.39
False,False,False,2669,London,3,18.86
False,False,False,1912,Tokyo,4,14.84
False,False,False,1342,New York,4,21.88
False,False,False,1038,New York,1,3.52
False,False,False,2341,London,3,43.47
True,True,True,1993,New York,0,5.56
False,True,False,1583,New York,3,5.77
True,True,True,1346,New York,0,8.16
True,False,False,2481,Tokyo,1,8.6
True,False,False,1021,Sydney,3,2.86
True,False,False,2101,Tokyo,0,20.01
False,True,True,1909,New York,1,14.36
True,False,False,2738,London,4,22.65
True,False,False,1445,New York,0,3.04
True,True,True,2612,Sydney,1,11.64
True,True,True,3755,New York,4,25.75
True,True,True,3121,New York,0,13.67
True,False,False,2475,Tokyo,1,456.61
True,False,False,2029,Sydney,2,120.39
True,False,False,2926,London,2,15.37
True,True,False,2603,New York,3,10.9
True,False,False,2643,Sydney,3,9.78
True,True,False,1946,New York,4,20.9
True,False,False,1330,New York,4,225.59
True,False,False,2288,Tokyo,0,5.23
True,False,False,2569,London,2,5.67
True,True,False,1839,New York,4,5.86
