candle_size,gap_size,noisy_day,percentage,day_of_week,session,entry_day_of_week,entry_session,highest_of_day,highest_of_week,total_volume,success
36.53,8.029999999999973,True,0.01874207963716401,3,Sydney,3,London,True,True,28182,True
35.57,6.829999999999927,True,0.018014504791037823,3,Tokyo,3,London,True,True,31321,True
33.25,5.9500000000000455,False,0.017375627090301004,4,New York,4,Tokyo,True,False,13135,True
7.11,0.01999999999998181,False,0.0037561810574362874,4,New York,4,New York,False,False,15073,True
10.52,1.9500000000000455,False,0.005510767473899811,0,Tokyo,0,London,False,False,14377,False
13.07,4.210000000000036,False,0.00684253786431148,0,New York,1,Sydney,False,False,17575,True
12.89,0.19000000000005457,False,0.0067454066867964815,0,New York,1,New York,False,False,15093,True
5.25,0.5599999999999454,False,0.0027535350144757267,1,Sydney,2,London,False,False,6367,True
12.39,3.4200000000000728,False,0.006457665546087093,1,Tokyo,1,London,True,False,15249,True
18.1,1.1900000000000546,False,0.009401278781677376,1,Tokyo,1,London,True,False,19232,True
14.36,1.4199999999998454,False,0.007454628514473192,1,Tokyo,1,London,True,False,22071,True
15.93,2.980000000000018,False,0.008240095591316087,2,New York,2,New York,False,False,11990,True
5.94,0.14999999999986358,False,0.0030767477636601905,3,Sydney,3,Sydney,True,False,5285,True
15.05,0.32999999999992724,False,0.007762733720180529,3,Tokyo,3,London,True,False,15489,True
11.9,0.39000000000010004,False,0.006149266997039051,3,New York,4,Sydney,False,False,21414,True
13.93,2.2100000000000364,False,0.007151217709146166,4,Tokyo,4,London,False,False,18898,True
26.19,10.480000000000018,False,0.013151683756992638,0,New York,0,Tokyo,True,True,15311,True
22.48,3.9700000000000273,False,0.011248211194171746,0,Tokyo,0,Tokyo,False,False,25961,True
22.14,0.2599999999999909,False,0.011062201148190525,0,Tokyo,0,Tokyo,True,True,27760,False
21.48,0.39000000000010004,False,0.010759528544307919,0,New York,1,Sydney,False,False,27781,True
18.76,4.839999999999918,False,0.00939253903961789,0,New York,1,Sydney,False,False,25191,True
35.18,1.7699999999999818,True,0.017409119250982295,1,Tokyo,2,London,True,True,16738,True
31.73,18.5,True,0.015701003023420375,1,Tokyo,1,Tokyo,True,True,23246,True
66.32,19.200000000000045,True,0.032038802119817,1,London,1,London,True,True,45588,True
56.38,2.8900000000001,True,0.027232768197845723,1,London,1,London,True,True,45968,True
25.41,2.1499999999998636,True,0.012370501635768812,1,New York,2,New York,False,False,22723,False
21.34,4.669999999999845,True,0.010371457593180304,2,Sydney,2,Sydney,True,False,19279,True
13.56,0.9300000000000637,False,0.0068170506703935894,3,Tokyo,3,Tokyo,False,False,10382,True
31.14,11.650000000000091,False,0.015508663236898068,3,Tokyo,3,London,True,False,21152,True
29.25,1.2200000000000273,False,0.014706769639193918,4,London,0,New York,False,False,21950,True
19.79,2.730000000000018,False,0.009944773591827095,4,London,4,New York,False,False,18927,True
8.75,1.4400000000000546,False,0.004545832380873215,2,Sydney,2,Sydney,True,False,5158,True
10.54,4.829999999999927,False,0.00544413051450649,3,Sydney,3,Tokyo,True,False,7383,True
11.93,0.11000000000012733,False,0.006155195542255701,3,Sydney,3,Sydney,True,False,7778,True
10.01,1.0899999999999181,False,0.005190158919451429,0,Sydney,0,Sydney,True,True,9386,True
7.72,0.9100000000000819,False,0.003983858149879762,1,Sydney,1,Sydney,True,False,7363,True
12.24,0.10000000000013642,False,0.006363830152284792,1,London,2,Sydney,False,False,15888,True
13.82,4.910000000000082,False,0.007155987055016182,2,Tokyo,2,London,True,False,10391,True
13.32,3.040000000000191,False,0.006888063792158364,2,Tokyo,2,Tokyo,True,False,11859,True
11.88,2.269999999999982,False,0.006130695276577958,2,London,0,Tokyo,True,False,14783,True
12.26,1.1400000000001,False,0.006319457330776685,2,New York,0,Tokyo,True,False,13409,True
13.41,0.5299999999999727,False,0.006882994230808713,2,New York,3,Sydney,True,True,13341,True
4.91,0.01999999999998181,False,0.002519680190489875,3,Sydney,3,Sydney,True,True,4074,False
18.86,2.3199999999999363,False,0.00963808628284666,3,Tokyo,3,London,True,True,13524,True
9.76,1.9099999999998545,False,0.0050686290293263814,2,Sydney,2,Tokyo,True,False,11644,True
13.14,0.5799999999999272,False,0.006800397466153273,2,London,2,London,True,False,16936,True
14.74,1.800000000000182,False,0.0076221404045836265,3,Tokyo,3,Tokyo,False,False,14316,True
9.44,1.8699999999998909,False,0.0048859766259847,3,London,3,London,False,False,13677,True
14.66,1.7699999999999818,False,0.007546159745921934,3,London,3,New York,True,False,24694,True
13.96,6.2999999999999545,False,0.0072291901857011185,0,Tokyo,0,Tokyo,True,True,12647,True
15.84,0.09999999999990905,False,0.008194134779032533,0,Tokyo,0,Tokyo,True,True,15621,True
7.05,1.2000000000000455,False,0.003645973397323183,1,Tokyo,1,Tokyo,False,False,7827,True
18.26,2.509999999999991,False,0.009444453064792259,2,Tokyo,2,Tokyo,True,False,17064,True
7.32,0.21000000000003638,False,0.0037964048253757506,3,Tokyo,3,London,True,False,11744,True
4.56,0.22999999999979082,False,0.00235645518859393,4,Sydney,4,Sydney,True,False,5396,True
18.92,0.5499999999999545,False,0.0097118775441064,4,London,4,New York,True,True,32898,True
8.87,1.0,False,0.004548671295679018,0,New York,0,Sydney,True,True,5849,True
17.73,8.730000000000018,False,0.009048688373992038,0,Tokyo,0,Tokyo,True,True,17601,True
16.8,0.38000000000010914,False,0.008528871244504462,0,London,0,London,True,True,21201,False
13.77,2.050000000000182,False,0.007044847591859287,0,New York,1,New York,False,False,12518,True
9.1,2.5800000000001546,False,0.004652875067747906,0,New York,1,New York,False,False,9450,True
8.1,0.7999999999999545,False,0.004137064522884096,1,Sydney,1,Tokyo,True,False,10914,True
