candle_size,gap_size,noisy_day,percentage,day_of_week,session,entry_day_of_week,entry_session,lowest_of_day,lowest_of_week,total_volume,success
34.35,1.3900000000001,False,0.01794792749768793,4,London,0,New York,True,True,21120,True
41.5,25.779999999999973,False,0.02199502859353717,4,London,3,London,True,True,28668,True
12.39,1.25,False,0.0066276177485356655,4,London,0,New York,True,True,24238,True
5.72,0.22000000000002728,False,0.0030559473436765397,0,Tokyo,0,London,False,False,8673,False
12.74,1.1800000000000637,False,0.006816588816299887,0,London,0,London,False,False,21384,True
6.07,1.1800000000000637,False,0.0032512399704335347,0,New York,0,New York,False,False,7435,False
7.86,1.0899999999999181,False,0.0041981797205486475,1,Tokyo,1,London,False,False,7334,True
8.21,1.25,False,0.004389059960653495,1,Tokyo,1,London,True,False,8437,False
4.06,0.2300000000000182,False,0.0021646175664580243,2,New York,2,New York,False,False,5250,True
15.74,4.029999999999973,False,0.008364198678945495,3,London,0,New York,False,False,18239,False
14.77,2.9500000000000455,False,0.0078732602333726,3,London,0,New York,False,False,19542,False
10.07,2.259999999999991,False,0.0054067114093959735,3,New York,4,New York,True,True,9615,True
8.5,1.0599999999999454,False,0.004572842694211319,4,Sydney,4,Sydney,True,True,5895,False
6.72,1.9300000000000637,False,0.0036210408337015443,4,Sydney,4,Sydney,True,True,5605,False
3.68,0.8799999999998818,False,0.0019788350683988642,0,Sydney,0,Sydney,False,False,4147,True
8.87,1.6799999999998363,False,0.004772974310959007,0,Tokyo,0,Tokyo,True,True,8372,False
7.48,1.259999999999991,False,0.0040255959012114465,0,London,0,London,False,False,10297,True
7.75,0.13000000000010914,False,0.004178257962950982,0,London,0,New York,True,True,11749,True
6.88,0.5399999999999636,False,0.0036996010023337598,1,Tokyo,1,London,False,False,5625,True
8.02,1.4800000000000182,False,0.004317236107597151,1,Tokyo,1,London,False,False,5865,False
18.13,0.7899999999999636,False,0.009774849576225495,1,London,1,New York,False,False,24734,True
10.37,4.630000000000109,False,0.005598566076036841,2,Sydney,4,New York,True,False,6409,False
9.96,0.2999999999999545,False,0.005378608690017174,2,Sydney,4,New York,True,False,6221,False
5.69,0.8199999999999363,False,0.003077472254072648,2,Sydney,4,Tokyo,True,False,5386,True
5.08,0.7400000000000091,False,0.0027534173812182247,2,Tokyo,3,New York,True,True,6982,True
12.83,5.150000000000091,False,0.006987751011671668,2,Tokyo,2,Tokyo,True,True,13082,True
7.8,2.8400000000001455,False,0.004240674593466099,3,New York,4,London,False,False,8740,True
4.32,0.75,False,0.002353902738046588,4,New York,4,London,True,False,2852,True
5.95,0.1899999999998272,False,0.0032435850609739475,4,Sydney,4,London,True,False,3471,True
7.61,0.6700000000000728,False,0.004157106959466842,4,Sydney,4,London,True,True,7714,False
5.01,0.7599999999999909,False,0.002742335418821945,4,Sydney,4,Sydney,True,True,4371,True
4.11,1.0199999999999818,False,0.0022332829803188544,0,New York,0,Sydney,True,True,2221,True
4.72,0.4800000000000182,False,0.0025595002467314856,0,London,0,London,False,False,6564,True
2.98,0.6300000000001091,False,0.0016178067318132466,0,London,1,New York,False,False,3493,False
6.26,2.3899999999998727,False,0.003404246062820847,1,Sydney,1,Sydney,True,True,5414,True
5.92,0.9199999999998454,False,0.0032231895420566344,1,Tokyo,1,Tokyo,True,True,7406,True
5.12,0.12999999999988177,False,0.0027925038724174794,1,London,1,London,True,True,7018,False
9.5,0.6900000000000546,False,0.005171193729247184,1,London,1,London,False,False,16216,True
10.91,0.9900000000000091,False,0.005932313983078496,2,London,2,London,False,False,13352,True
5.76,0.8199999999999363,False,0.003142098114195628,2,London,2,London,False,False,11758,True
4.53,0.009999999999990905,False,0.0024767361756569094,3,Tokyo,3,London,False,False,7423,True
6.54,0.7100000000000364,False,0.0035912360661138876,4,Tokyo,1,London,True,True,7149,False
7.82,1.7000000000000455,False,0.004298569159140506,4,London,0,London,True,True,8606,True
3.97,0.32999999999992724,False,0.0021907557831538052,0,Sydney,0,Tokyo,True,True,5349,True
7.15,0.6700000000000728,False,0.003948552841577434,0,Sydney,0,Tokyo,True,True,6180,True
6.8,1.1299999999998818,False,0.00374412227862877,0,London,0,London,False,False,15767,False
4.7,0.5899999999999181,False,0.0025864820542170664,1,Sydney,1,London,True,False,3955,False
3.53,0.6900000000000546,False,0.001944346523310126,1,Sydney,1,Tokyo,True,False,3203,True
3.24,0.16000000000008185,False,0.0017855273091993236,1,Sydney,1,Sydney,True,False,2983,True
6.79,1.0199999999999818,False,0.0037451324309715284,1,Tokyo,1,Tokyo,True,False,6869,True
4.08,0.9199999999998454,False,0.00223204516609042,1,New York,2,Sydney,False,False,6483,False
3.01,0.8400000000001455,False,0.0016487730061349693,2,Sydney,2,Sydney,True,False,2034,False
3.16,1.0800000000001546,False,0.0017048274671443062,0,New York,0,Sydney,True,True,1936,True
5.73,0.5899999999999181,False,0.0030886823778002977,0,Tokyo,4,London,False,False,8119,False
5.54,0.09000000000014552,False,0.002994869798846381,0,Tokyo,0,London,True,True,7673,False
5.31,0.849999999999909,False,0.0028746677349675447,0,New York,0,New York,True,True,7272,True
4.16,0.5499999999999545,False,0.002255573870044244,1,Tokyo,4,London,True,True,6847,True
3.64,0.2599999999999909,False,0.0019761451055120335,1,London,4,London,True,True,6235,True
3.87,0.07999999999992724,False,0.0021022554430489763,1,London,4,London,True,True,7081,True
8.0,0.11999999999989086,False,0.004347353548527334,1,London,4,London,True,True,9649,True
7.46,1.550000000000182,False,0.004060151194370214,1,London,4,London,True,True,11931,False
14.37,0.2300000000000182,False,0.007844571578303781,1,London,3,London,True,True,23215,True
17.94,3.900000000000091,False,0.009824538345271737,1,London,3,London,True,True,28776,False
8.67,1.759999999999991,False,0.004768609678022594,1,New York,2,London,True,True,15742,True
3.37,0.3200000000001637,False,0.0018602443157668127,2,Sydney,2,Sydney,True,True,5270,True
3.31,0.040000000000190994,False,0.0018281131773269783,2,Sydney,2,Sydney,True,True,4794,True
6.57,1.5299999999999727,False,0.0036133247537494433,2,London,2,London,False,False,13204,True
4.56,1.0399999999999636,False,0.002514585699948164,3,Sydney,3,Sydney,True,False,5212,False
2.96,0.5900000000001455,False,0.001631438256124783,3,Tokyo,3,Tokyo,False,False,4036,False
3.15,0.03999999999996362,False,0.001732053996096005,3,London,3,London,False,False,5896,False
9.41,0.18000000000006366,False,0.005144016049767399,3,London,3,London,False,False,17115,True
6.04,0.8699999999998909,False,0.003298491650010376,3,New York,3,New York,False,False,12673,False
13.25,2.490000000000009,False,0.007122851721042248,4,London,4,London,False,False,26835,False
14.12,0.06999999999993634,True,0.007502138534532683,0,Sydney,0,Sydney,True,True,14006,True
6.62,0.33999999999991815,True,0.0035191613551429192,0,Sydney,0,Tokyo,False,False,5952,True
10.8,2.5,True,0.005759569952110242,0,Tokyo,0,Tokyo,True,True,8929,False
12.55,0.8099999999999454,True,0.006658213476648505,0,Tokyo,0,Tokyo,False,False,21980,False
4.17,1.0399999999999636,False,0.0021819437613152357,1,New York,1,New York,True,False,2599,False
8.75,0.3400000000001455,False,0.004579857003779037,1,Sydney,1,Tokyo,True,False,8803,True
8.05,1.3399999999999181,False,0.004219077568134172,1,Sydney,1,Tokyo,True,False,9061,True
4.53,0.03999999999996362,False,0.002379276657877874,1,Sydney,1,Sydney,True,False,4895,True
6.61,1.8099999999999454,False,0.003470417447641849,1,London,1,London,False,False,14877,False
4.73,0.5,False,0.002485248761316289,2,Sydney,2,Sydney,True,False,3802,True
4.16,0.2599999999999909,False,0.0021870679095100654,2,Sydney,2,Tokyo,True,False,3956,True
15.16,1.7200000000000273,False,0.007992576815200658,2,Tokyo,2,Tokyo,True,False,11547,False
13.7,6.079999999999927,False,0.0072476035296358205,2,Tokyo,2,Tokyo,True,False,12383,False
15.56,3.0499999999999545,False,0.00806735933967938,2,London,3,London,False,False,19358,True
19.86,1.0799999999999272,False,0.010339872547794577,2,New York,2,New York,False,False,18609,True
10.35,3.810000000000173,False,0.005248239177725155,0,Sydney,0,Sydney,True,True,10648,False
22.27,3.089999999999918,False,0.011175791639484116,0,Tokyo,3,London,False,False,19518,False
17.97,2.009999999999991,False,0.00903619001644315,0,Tokyo,3,London,False,False,18482,False
4.1,0.36999999999989086,False,0.0020682210272500727,1,Sydney,1,Sydney,False,False,3483,True
15.92,2.240000000000009,False,0.008077405082879656,1,Tokyo,2,New York,True,True,14691,True
20.66,4.1099999999999,False,0.010569342766957758,1,London,1,London,True,True,24286,True
11.73,0.15000000000009095,False,0.006016773101484958,1,London,2,London,True,True,20131,True
8.06,0.4900000000000091,False,0.0040423291037664875,4,New York,4,Sydney,True,False,4235,True
5.16,0.5399999999999636,False,0.0025903224349030887,4,New York,4,New York,True,False,3098,True
7.79,1.5399999999999636,False,0.003917368172263625,4,Tokyo,4,Tokyo,True,False,7670,True
11.72,2.150000000000091,False,0.0059138754049389945,4,London,3,London,True,False,16133,True
11.97,0.05999999999994543,False,0.0060457293513341516,4,New York,3,London,True,False,14321,True
3.62,0.20000000000004547,False,0.0018340536131362824,0,Tokyo,0,Tokyo,False,False,4480,True
10.68,0.9199999999998454,False,0.005424899679991872,0,Tokyo,1,London,True,True,8772,True
14.68,3.0399999999999636,False,0.007473552381049351,0,Tokyo,1,London,True,True,10052,False
16.7,4.190000000000055,False,0.008532205242963485,0,Tokyo,0,London,True,True,11697,True
16.07,1.8500000000001364,False,0.008223818881519693,0,Tokyo,0,London,True,True,12157,True
7.18,0.37999999999988177,False,0.0036704188776084,0,New York,0,New York,False,False,9371,True
7.8,1.290000000000191,False,0.003993139990273121,0,New York,0,New York,False,False,9257,False
7.73,2.1400000000001,False,0.003951356905162323,1,Tokyo,1,Tokyo,True,False,8156,True
6.74,0.43000000000006366,False,0.003452320584333431,1,Tokyo,1,Tokyo,True,False,9116,False
5.08,0.4900000000000091,False,0.00257937414634394,2,Sydney,2,Sydney,True,False,7892,True
4.35,0.9600000000000364,False,0.002211298464291342,2,Sydney,2,Sydney,True,False,4245,True
7.12,1.9800000000000182,False,0.003625900746059634,2,Tokyo,2,Tokyo,True,False,6945,True
5.86,0.029999999999972715,False,0.002978959194359295,2,London,2,London,False,False,7346,True
6.4,0.15000000000009095,False,0.0032539008678763724,2,New York,3,Tokyo,False,False,4365,True
7.15,2.369999999999891,False,0.00364006618302151,2,New York,2,New York,False,False,4638,True
3.25,0.7700000000002092,False,0.0016563801213999216,3,Sydney,3,Tokyo,True,False,4397,False
6.89,0.9800000000000182,False,0.003515700741920011,3,Sydney,3,Sydney,True,False,7301,True
2.39,0.2699999999999818,False,0.0012068147160703285,4,New York,4,New York,True,False,2085,True
10.18,2.880000000000109,False,0.005145910315578763,4,Tokyo,4,Tokyo,True,False,9121,True
12.36,5.379999999999882,False,0.006274493877799662,4,New York,4,New York,True,False,9437,True
10.91,1.6200000000001182,False,0.005545643543722139,0,New York,0,Tokyo,True,True,3879,False
10.64,4.0499999999999545,False,0.005445770059524724,0,Sydney,0,Tokyo,True,True,8621,False
2.5,0.15000000000009095,False,0.0012598456940993868,0,New York,1,New York,False,False,3196,True
6.41,0.38000000000010914,False,0.003166949106485576,2,Tokyo,2,Tokyo,False,False,10307,True
3.99,0.8699999999998909,False,0.001976030110935024,3,Sydney,3,Tokyo,True,False,5362,True
7.27,1.509999999999991,False,0.003604041285358768,3,Sydney,3,Tokyo,True,False,8728,True
6.66,1.6600000000000819,False,0.003304669706698159,3,Sydney,3,Tokyo,True,False,10280,True
7.32,0.9700000000000273,False,0.0036389486818753512,3,Sydney,3,Sydney,True,False,9341,True
5.81,0.9200000000000728,False,0.002889526585136593,3,New York,3,New York,False,False,6893,True
3.94,0.11000000000012733,False,0.0019620732241743357,3,New York,3,New York,False,False,6662,True
8.26,1.7899999999999636,False,0.004123958400942619,0,Sydney,0,London,False,False,6381,True
10.32,1.8699999999998909,False,0.00515824619629326,0,Sydney,0,Tokyo,False,False,8327,False
10.78,1.7000000000000455,False,0.005405269887431995,0,Sydney,0,Tokyo,True,True,7579,True
15.18,2.8299999999999272,False,0.0076160086696067065,0,London,0,London,True,True,17062,True
6.59,0.9300000000000637,False,0.0033082827552623783,1,Sydney,1,Sydney,True,False,7570,False
5.68,0.6100000000001273,False,0.002838453043091515,1,London,1,London,False,False,8632,True
6.87,1.2799999999999727,False,0.0034068762366663194,2,Tokyo,2,Tokyo,False,False,9061,True
7.48,0.6599999999998545,False,0.003666864389746506,3,New York,3,New York,False,False,8060,False
5.06,0.7899999999999636,False,0.0024761317536982934,4,Tokyo,4,Tokyo,False,False,4588,True
7.1,0.01999999999998181,False,0.0034780904793396527,4,Tokyo,4,Tokyo,True,False,10342,True
7.18,1.25,False,0.00352060880054133,4,Tokyo,4,Tokyo,True,False,10364,True
9.93,0.22000000000002728,False,0.004871730715452658,4,London,4,London,False,False,10195,True
8.38,3.3299999999999272,False,0.004119089867923694,4,London,4,London,False,False,10559,True
30.18,12.0,False,0.015013431499353297,4,London,0,Tokyo,True,False,30438,True
