candle_size,gap_size,noisy_day,percentage,day_of_week,session,entry_day_of_week,entry_session,lowest_of_day,lowest_of_week,total_volume,success
3.37,0.13000000000010914,False,0.0017076173923618325,0,Sydney,0,Sydney,False,False,1714,True
5.22,0.08000000000015461,False,0.0026432521115634685,0,Sydney,0,Tokyo,False,False,1914,True
8.86,2.4300000000000637,False,0.004502901983106494,0,Tokyo,0,London,True,True,4249,True
7.79,0.10999999999989996,False,0.003960969954593759,0,Tokyo,0,Tokyo,True,True,4053,True
13.8,0.20000000000004547,False,0.007043223959210547,0,London,0,London,True,True,6754,True
6.51,0.1799999999998363,False,0.0033287994845729828,0,London,0,London,False,False,3870,False
8.88,0.8099999999999454,False,0.004548737571650301,1,Sydney,3,Tokyo,True,True,1313,True
9.19,2.6200000000001182,False,0.004726077766863972,1,Sydney,1,Sydney,True,True,4109,True
9.13,3.0799999999999272,False,0.0047149349307994215,1,Sydney,3,Sydney,True,True,2061,True
10.16,2.709999999999809,False,0.005255018387392093,1,Sydney,1,Sydney,True,True,2496,True
8.29,0.9500000000000455,False,0.004294113076584393,1,Tokyo,1,Tokyo,False,False,3206,False
15.85,5.230000000000018,False,0.008275941290420271,1,London,1,London,True,True,7489,False
6.9,0.8099999999999454,False,0.003587714417932333,1,New York,2,Sydney,False,False,2052,True
5.55,0.36999999999989086,False,0.002891935408231855,1,New York,2,New York,False,False,2298,True
5.31,1.0199999999999818,False,0.00276873983231135,1,New York,1,New York,False,False,2611,True
2.44,0.1899999999998272,False,0.0012710517953606608,2,Sydney,2,Sydney,False,False,1269,True
3.59,0.10000000000013642,False,0.001871468190253769,2,Sydney,2,Sydney,False,False,1188,True
4.86,0.2899999999999636,False,0.0025341405040123894,2,Tokyo,2,Tokyo,False,False,1886,True
7.13,1.3700000000001182,False,0.003721138992108889,2,Tokyo,2,Tokyo,True,False,2103,True
10.24,1.2000000000000455,False,0.005324957618745515,2,London,2,New York,False,False,3514,True
10.24,1.3200000000001637,False,0.0053338055973706005,2,London,2,London,False,False,4400,False
6.85,0.14000000000010004,False,0.003581643163767366,2,London,2,New York,False,False,3712,True
7.19,0.4500000000000455,False,0.003764200827181823,2,London,2,London,False,False,3528,True
8.11,0.5700000000001637,False,0.004212724401595745,2,New York,2,New York,False,False,1878,False
5.21,1.6300000000001091,False,0.002695905948586331,3,Tokyo,3,Tokyo,False,False,1591,False
5.78,1.259999999999991,False,0.0029825330890889856,3,Tokyo,3,Tokyo,False,False,2045,False
7.86,2.3900000000001,False,0.004056083350964739,3,Tokyo,3,Tokyo,False,False,1731,False
7.58,2.2100000000000364,False,0.0038982344803468296,3,London,3,London,False,False,4110,True
4.88,0.7000000000000455,False,0.0025166054705227114,3,New York,3,New York,False,False,1792,False
5.5,1.4100000000000819,False,0.0028386950260901878,3,New York,3,New York,False,False,2166,False
4.77,0.33999999999991815,False,0.002457255600945811,4,Sydney,4,Sydney,True,False,1068,True
5.66,0.33999999999991815,False,0.0029186691693653182,4,Sydney,4,Tokyo,True,False,1636,True
5.44,1.009999999999991,False,0.002812372370509381,4,Sydney,4,Sydney,True,False,1364,True
19.11,2.490000000000009,False,0.00988920570686345,4,London,4,London,True,False,6802,False
5.58,0.4099999999998545,False,0.0028864507518738653,4,London,0,London,False,False,4010,False
4.15,0.9900000000000091,False,0.002152634773091547,4,New York,4,New York,False,False,2053,True
8.52,0.7699999999999818,False,0.0044321214359657295,4,New York,0,New York,True,False,3475,True
5.54,1.2300000000000182,False,0.0028774586949634087,0,Tokyo,0,Tokyo,False,False,2572,True
4.72,0.2999999999999545,False,0.0024519862647210083,0,Tokyo,0,Tokyo,False,False,2545,False
7.36,0.43000000000006366,False,0.003813926011908155,0,London,0,London,False,False,5801,False
5.78,0.900000000000091,False,0.0029900779075662425,1,Sydney,1,Sydney,True,False,1564,True
6.28,1.5800000000001546,False,0.003251695748977373,1,Sydney,1,Sydney,True,False,1713,False
3.19,0.009999999999990905,False,0.0016474464579901153,1,Sydney,1,Sydney,False,False,1530,True
4.0,0.37000000000011823,False,0.002068166776968895,1,Tokyo,1,Tokyo,False,False,2049,True
7.08,0.19000000000005457,False,0.003676871543195451,1,Tokyo,1,Tokyo,True,False,4038,True
4.41,0.13999999999987267,False,0.002298191672312262,2,Sydney,2,Sydney,True,False,1417,True
2.93,0.41000000000008185,False,0.001523843205375578,2,Sydney,2,Tokyo,False,False,1226,True
2.21,0.32999999999992724,False,0.0011501790323923723,2,Sydney,2,Sydney,False,False,740,True
8.42,0.16000000000008185,False,0.004358787201109886,2,London,2,London,False,False,5634,True
6.32,0.75,False,0.00327417031902438,2,London,2,London,False,False,4079,True
3.08,0.0500000000001819,False,0.0015834824274579967,3,New York,3,New York,True,False,1029,True
6.17,0.8000000000001819,False,0.0031729216591757604,3,Sydney,3,Tokyo,True,False,3000,True
3.78,0.75,False,0.0019487549621075423,3,Sydney,3,Sydney,True,False,1349,True
5.09,0.7000000000000455,False,0.0026207528614605163,3,Tokyo,3,Tokyo,False,False,3083,False
4.5,0.12999999999988177,False,0.0023178552113111333,3,Tokyo,3,Tokyo,False,False,2925,False
4.23,0.8899999999998727,False,0.002180491048646085,3,Tokyo,3,Tokyo,False,False,2861,False
15.35,4.569999999999936,False,0.007875308470958837,3,London,3,London,False,False,6258,False
3.69,0.37000000000011823,False,0.0018790196507773235,3,New York,3,New York,False,False,2452,True
6.02,0.5499999999999545,False,0.0030706609062020208,3,New York,4,Sydney,False,False,1723,False
5.49,2.410000000000082,False,0.002804110652555878,3,New York,4,New York,False,False,1355,False
4.12,0.5700000000001637,False,0.0020997803385131315,4,Sydney,4,Sydney,False,False,1744,False
2.82,0.42000000000007276,False,0.0014372868916377424,4,Sydney,4,Sydney,False,False,1330,True
3.56,0.34999999999990905,False,0.0018170681910984075,4,Sydney,4,Sydney,True,False,1539,True
4.86,0.5599999999999454,False,0.0024851199607289686,4,Tokyo,4,Tokyo,True,False,2500,True
5.65,1.3100000000001728,False,0.0028880017583585932,4,Tokyo,4,Tokyo,False,False,2719,False
8.89,5.220000000000027,False,0.004554816628923342,4,Tokyo,4,Tokyo,True,False,3551,False
13.58,1.4500000000000455,False,0.006965138405198722,4,London,4,London,True,False,8884,False
5.03,1.0600000000001728,False,0.0025737589160535015,4,London,4,New York,False,False,3608,True
4.9,0.13000000000010914,False,0.002507894750310928,4,London,4,New York,False,False,3419,False
3.69,0.37999999999988177,False,0.0018865320020245708,0,Sydney,0,Sydney,False,False,2495,True
10.95,2.8500000000001364,False,0.005608625502599432,0,Sydney,0,Tokyo,True,True,5519,False
3.93,0.2999999999999545,False,0.002018075382561364,0,Sydney,3,New York,False,False,2716,True
3.4,0.10000000000013642,False,0.0017504388968116271,0,Tokyo,0,London,True,True,2709,True
4.24,0.22000000000002728,False,0.002184497282258688,0,Tokyo,0,London,True,True,3446,True
9.37,0.9800000000000182,False,0.004830345083564455,0,Tokyo,0,London,True,True,4410,False
7.19,1.3099999999999454,False,0.003723613614235701,0,Tokyo,0,Tokyo,True,True,6048,False
13.06,1.1300000000001091,False,0.006744857433545595,0,London,0,London,False,False,7559,True
7.24,1.1100000000001273,False,0.0037433044485347343,0,New York,0,New York,False,False,3215,True
12.47,4.7199999999998,False,0.006468244911509015,0,New York,1,Sydney,True,True,3958,True
10.29,1.5499999999999545,False,0.0053588446976601265,0,New York,0,New York,True,True,5039,False
3.13,0.06999999999993634,False,0.0016247923588039866,1,Sydney,1,Sydney,False,False,2254,True
4.91,0.6400000000001,False,0.0025503181405012337,1,Sydney,2,Sydney,False,False,2696,True
5.02,0.2400000000000091,False,0.002609703731044557,1,Tokyo,2,Sydney,True,False,3828,False
5.64,2.25,False,0.002936567028183754,1,Tokyo,1,Tokyo,True,False,3767,True
10.9,1.1499999999998636,False,0.005686916960577665,1,Tokyo,1,London,True,True,4429,True
3.69,0.4800000000000182,False,0.0019238288887151013,2,Sydney,2,Sydney,True,False,999,True
3.65,0.009999999999990905,False,0.001903440795168911,2,Sydney,2,Sydney,True,False,1092,True
3.96,0.33999999999991815,False,0.0020573993640765603,2,Tokyo,2,Tokyo,False,False,2058,True
5.05,0.459999999999809,False,0.0026286475738363678,2,Tokyo,2,Tokyo,False,False,3669,True
5.3,0.9400000000000546,False,0.00273758916534522,2,London,3,London,False,False,3358,False
4.94,0.22000000000002728,False,0.002553987891822586,2,London,2,New York,False,False,3113,True
4.74,0.75,False,0.002452451416627,2,New York,2,New York,False,False,2938,False
1.03,0.029999999999972715,False,0.0005328256832325449,3,New York,3,Sydney,True,False,467,True
5.58,0.03000000000020009,False,0.0028925105747698433,3,Sydney,3,Tokyo,True,False,3451,True
4.96,1.3100000000001728,False,0.00258020215051526,3,Sydney,3,Tokyo,True,False,1909,True
7.91,1.3699999999998909,False,0.004099550137860978,3,Tokyo,3,Tokyo,False,False,4097,False
8.9,2.3999999999998636,False,0.004619465076324982,3,Tokyo,3,Tokyo,False,False,4602,True
4.53,0.5099999999999909,False,0.0023536013217575636,3,Tokyo,3,Tokyo,False,False,3796,True
6.04,1.5599999999999454,False,0.0031101316141789047,3,London,3,London,False,False,3824,False
5.74,1.6199999999998909,False,0.002950459017404624,3,New York,4,London,False,False,3305,False
5.74,0.9400000000000546,False,0.002952386340841173,3,New York,1,London,False,False,2996,True
4.52,0.5399999999999636,False,0.002328744538784931,3,New York,1,London,False,False,2819,True
7.28,1.6000000000001364,False,0.0037543383752172413,3,New York,4,Sydney,False,False,3750,True
3.79,0.9400000000000546,False,0.0019569269534416615,4,Sydney,4,Sydney,False,False,1595,True
6.52,0.13999999999987267,False,0.0033682731400881327,4,Tokyo,4,Tokyo,False,False,3183,True
5.51,1.5299999999999727,False,0.002848914465350272,4,Tokyo,4,Tokyo,True,False,3284,False
6.03,0.2300000000000182,False,0.003120310478654593,4,Tokyo,4,Tokyo,True,False,4035,True
7.33,0.5,False,0.003794977996375874,4,Tokyo,4,London,True,False,3379,True
8.38,1.7300000000000182,False,0.004343566804368447,4,London,4,London,True,False,3992,False
13.81,2.8700000000001182,False,0.007172796351794238,4,London,4,London,True,False,7420,False
6.22,1.5,False,0.003237576710268115,4,New York,4,New York,False,False,4762,False
3.54,0.8299999999999272,False,0.0018416493686888393,0,New York,0,New York,True,True,670,False
3.32,0.40000000000009095,False,0.0017248634916016811,0,Sydney,0,Sydney,False,False,1797,True
5.38,0.9500000000000455,False,0.002799619085284307,0,Sydney,0,Tokyo,True,True,2273,False
4.87,0.6099999999999,False,0.0025364451226816526,0,Sydney,0,Sydney,True,True,2255,True
3.44,0.09999999999990905,False,0.0017919653275545924,0,Sydney,0,Sydney,True,True,1951,True
3.33,0.3400000000001455,False,0.0017351702863812582,0,Sydney,0,Tokyo,True,True,1421,False
4.31,0.6999999999998181,False,0.0022472378787325785,0,Sydney,0,Sydney,True,True,1652,True
3.04,0.2899999999999636,False,0.0015735233983964554,0,London,0,New York,False,False,2878,True
1.85,0.2400000000000091,False,0.0009571804052236181,1,Sydney,1,Sydney,True,False,882,True
2.34,0.08999999999991815,False,0.0012109419472360508,1,Sydney,1,Sydney,True,False,1053,True
2.92,0.6900000000000546,False,0.0015121776912361017,1,Sydney,1,Tokyo,True,False,2022,False
5.64,0.2699999999999818,False,0.002919995236887202,1,Tokyo,1,Tokyo,False,False,3549,True
5.55,1.7899999999999636,False,0.002876855053157024,1,Tokyo,1,Tokyo,False,False,3824,True
4.75,0.7300000000000182,False,0.0024634118513447633,1,Tokyo,1,Tokyo,False,False,3393,False
10.54,1.4800000000000182,False,0.005478085061043746,1,London,1,London,True,False,5760,True
4.33,0.05999999999994543,False,0.00225084731665731,1,New York,1,New York,False,False,2954,True
3.38,0.9400000000000546,False,0.0017580177050067097,2,Sydney,2,Tokyo,False,False,1798,True
3.6,0.08000000000015461,False,0.001872980692690693,2,Sydney,2,Tokyo,False,False,2046,True
5.89,0.7699999999999818,False,0.0030658081709773626,2,Tokyo,2,Tokyo,False,False,3216,True
8.5,0.7000000000000455,False,0.0044125815678681,2,Tokyo,2,London,False,False,3933,True
10.27,1.2799999999999727,False,0.005337116605864072,2,London,2,London,False,False,4620,False
8.04,0.44000000000005457,False,0.004185058715749146,2,London,2,London,False,False,4994,True
5.03,0.5599999999999454,False,0.0026109389517832765,2,London,2,New York,False,False,3862,True
4.99,0.36999999999989086,False,0.002592221258292251,2,New York,2,New York,False,False,3391,True
5.91,1.3800000000001091,False,0.003074729985640855,2,New York,2,New York,False,False,3833,True
2.73,0.7699999999999818,False,0.0014188156786928184,3,New York,3,New York,True,False,627,True
3.79,0.10000000000013642,False,0.0019715247324916642,3,Sydney,3,Sydney,True,False,2161,True
3.9,1.300000000000182,False,0.0020279545738175466,3,Sydney,3,Sydney,False,False,1822,True
4.08,0.01999999999998181,False,0.0021221483631370347,3,Sydney,3,Sydney,False,False,1667,True
7.55,0.2400000000000091,False,0.003911734685947288,3,London,3,London,False,False,5894,True
3.22,0.03000000000020009,False,0.0016646418693618012,3,New York,3,New York,False,False,2257,True
3.86,0.5199999999999818,False,0.0019983950713157827,4,Sydney,4,Tokyo,True,False,2279,False
3.12,0.7100000000000364,False,0.0016174183514774496,4,Sydney,4,Tokyo,True,False,1210,False
2.02,0.049999999999954525,False,0.001047353875987079,4,Sydney,4,Tokyo,True,False,1374,False
3.14,0.03999999999996362,False,0.0016267744275204642,4,Tokyo,4,Tokyo,False,False,3449,True
9.28,1.0299999999999727,False,0.0048006290479442135,4,London,4,London,False,False,7435,False
2.88,0.37999999999988177,False,0.0014832057845025595,4,London,4,New York,False,False,2970,True
5.41,1.3799999999998818,False,0.002782320692031557,0,Sydney,0,Sydney,True,True,3253,True
5.91,2.3999999999998636,False,0.003023095219826594,0,Tokyo,0,Tokyo,False,False,3896,False
17.45,6.069999999999936,False,0.008934194156166642,0,London,0,London,False,False,11493,True
7.08,0.9600000000000364,False,0.003630080446274297,0,London,0,New York,False,False,3959,False
4.86,0.6600000000000819,False,0.00249394474321606,0,London,0,New York,False,False,3689,True
3.11,0.4900000000000091,False,0.0015928623377687635,1,New York,1,New York,True,False,611,True
3.28,0.75,False,0.0016750333219281266,1,Tokyo,1,Tokyo,False,False,1939,False
4.64,0.21000000000003638,False,0.002376696085110306,1,Tokyo,1,Tokyo,False,False,3248,True
12.17,0.2400000000000091,False,0.006185388861217561,1,London,1,London,False,False,8987,True
4.99,1.0499999999999545,False,0.002533329271883599,1,New York,1,New York,False,False,3608,True
5.02,0.5299999999999727,False,0.0025512667395116,1,New York,1,New York,False,False,3354,True
4.16,1.3899999999998727,False,0.002115498057403226,1,New York,2,New York,False,False,1965,False
4.46,0.8399999999999181,False,0.002269442917913334,1,New York,1,New York,False,False,1416,False
1.88,0.6099999999999,False,0.0009565336847407437,2,Sydney,2,Sydney,True,False,1019,False
4.97,0.2899999999999636,False,0.0025301634169933307,2,Sydney,2,Sydney,True,False,2564,False
3.13,0.5900000000001455,False,0.001588759904369851,2,Sydney,2,Sydney,False,False,2336,True
2.89,0.16000000000008185,False,0.0014675339843293776,2,Tokyo,2,Tokyo,False,False,1569,False
6.24,0.4399999999998272,False,0.003165696833795843,2,Tokyo,2,Tokyo,False,False,3606,True
5.51,0.18000000000006366,False,0.0027978774722624217,2,Tokyo,2,Tokyo,False,False,4398,True
4.31,0.9800000000000182,False,0.00219066401008417,2,Tokyo,2,Tokyo,False,False,3717,False
5.81,1.490000000000009,False,0.002938900213968122,2,London,2,London,False,False,3493,False
3.86,0.8599999999999,False,0.001952324834482305,2,New York,2,New York,False,False,2533,True
2.8,0.40000000000009095,False,0.0014157573796353413,3,Sydney,3,Sydney,True,False,1628,False
4.53,0.4099999999998545,False,0.0022917330662174263,3,Sydney,3,Sydney,True,False,2214,True
3.88,1.490000000000009,False,0.00196476587383975,3,Sydney,3,Sydney,True,False,2398,False
3.5,0.650000000000091,False,0.0017698667543172108,3,Sydney,3,Tokyo,False,False,2541,True
3.84,0.08999999999991815,False,0.0019421698690552658,3,Sydney,3,Tokyo,False,False,2441,True
4.3,1.0699999999999363,False,0.002178075391800306,3,Sydney,3,Sydney,True,False,2075,False
4.67,0.05999999999994543,False,0.002365251567548951,3,Tokyo,3,Tokyo,False,False,2747,True
6.99,1.6799999999998363,False,0.003543887934050223,3,Tokyo,3,Tokyo,True,False,3352,False
6.71,1.699999999999818,False,0.0034066620296800986,3,Tokyo,3,Tokyo,True,False,3550,True
9.24,1.5899999999999181,False,0.00467724953429983,3,London,3,London,False,False,6813,False
9.23,0.7899999999999636,False,0.004677538692316269,3,London,3,London,False,False,7488,False
17.51,3.019999999999982,False,0.00888048119934677,3,London,3,London,True,False,8601,True
9.9,0.9600000000000364,False,0.005028086178349772,3,London,3,London,False,False,6213,False
4.52,0.6599999999998545,False,0.002268894064733756,0,Tokyo,0,London,False,False,2057,False
5.66,1.4700000000000273,False,0.002843878125251226,0,Tokyo,0,London,False,False,2498,False
10.2,4.779999999999973,False,0.005134736492370889,0,London,0,London,False,False,7589,True
8.86,2.0700000000001637,False,0.004467797567420376,0,New York,4,New York,False,False,5320,True
7.87,2.6700000000000728,False,0.003974727400366665,0,New York,0,New York,False,False,5579,True
6.67,0.11000000000012733,False,0.003371070453856262,0,New York,0,New York,False,False,5468,True
4.4,1.759999999999991,False,0.00222337882838042,0,New York,1,Tokyo,False,False,3228,False
4.6,0.2899999999999636,False,0.002325028936501438,0,New York,0,New York,False,False,3191,True
1.58,0.049999999999954525,False,0.0007988674284558601,1,New York,1,Sydney,True,False,887,True
4.07,0.14999999999986358,False,0.002059008033672623,1,Sydney,1,Sydney,True,False,2704,True
2.79,0.4600000000000364,False,0.001411143481427531,1,Sydney,1,Sydney,False,False,3323,False
3.9,0.2799999999999727,False,0.0019728655112756853,1,Sydney,1,Tokyo,False,False,1945,True
4.15,0.6600000000000819,False,0.0021006489233541545,1,Sydney,1,Tokyo,True,False,2444,True
17.34,7.639999999999873,False,0.00880113694041214,1,London,4,London,True,True,8782,False
21.91,2.6900000000000546,False,0.011137487736563595,1,London,1,London,True,True,11149,True
12.93,0.16000000000008185,False,0.006581827437006872,1,London,1,London,True,True,11476,True
9.57,1.3399999999999181,False,0.004878944068029916,1,London,4,London,False,False,8616,True
3.0,0.15000000000009095,False,0.0015337580138856226,1,New York,1,New York,False,False,3222,True
10.13,3.0799999999999272,False,0.005194312407381769,1,New York,1,New York,True,True,3747,True
10.53,2.3200000000001637,False,0.005407459521082929,1,New York,1,New York,True,True,4628,False
3.6,0.2300000000000182,False,0.0018465894518706978,2,Sydney,2,Sydney,True,False,1963,True
6.67,0.7300000000000182,False,0.003428688924872131,2,Sydney,2,Sydney,True,True,5609,True
7.7,0.2599999999999909,False,0.003960457149911018,2,Sydney,2,Sydney,True,True,3447,True
6.82,1.5899999999999181,False,0.003509710886279192,2,Tokyo,2,Tokyo,True,True,3931,False
6.14,1.199999999999818,False,0.0031634482616491144,2,Tokyo,2,Tokyo,True,True,4318,False
8.74,1.259999999999991,False,0.0044803510462696206,2,London,2,London,False,False,5460,True
8.17,0.8399999999999181,False,0.004191850263209202,2,London,2,London,False,False,6527,True
4.51,0.4199999999998454,False,0.0023105810265947363,2,London,2,London,False,False,4348,False
3.06,0.5799999999999272,False,0.0015646411551755875,2,New York,2,New York,False,False,2414,False
5.72,0.2999999999999545,False,0.0029332882058224746,3,Tokyo,3,New York,True,False,3912,True
6.05,1.8599999999999,False,0.0031058929827353417,3,Tokyo,3,Tokyo,True,False,4362,True
8.33,0.8199999999999363,False,0.00428654498299276,3,London,3,New York,False,False,6295,False
2.86,0.3500000000001364,False,0.0014651339111903445,3,New York,3,New York,False,False,3134,True
4.5,0.32999999999992724,False,0.0023092673464465505,4,Sydney,4,Sydney,True,False,3686,False
7.34,1.8399999999999181,False,0.0037758561265066127,4,Tokyo,4,Tokyo,True,False,5269,True
11.86,2.5399999999999636,False,0.006116901938738144,4,London,4,London,False,False,7180,True
16.63,2.019999999999982,False,0.008589033101090285,4,London,4,London,True,True,7228,False
4.81,0.040000000000190994,False,0.002485980825386981,4,New York,4,New York,False,False,3547,True
4.91,1.0599999999999454,False,0.0025423948220064728,0,New York,0,Sydney,True,True,1043,False
5.36,0.9300000000000637,False,0.002776497158752441,0,Sydney,3,New York,True,True,2603,True
5.08,0.5299999999999727,False,0.002639728960113072,0,Sydney,0,Sydney,True,True,4408,True
6.25,0.849999999999909,False,0.0032611531437516305,0,Tokyo,0,Tokyo,False,False,5747,False
8.58,2.6400000000001,False,0.004488457132095607,0,Tokyo,4,Tokyo,True,True,4718,False
10.85,0.5199999999999818,False,0.005682026467245867,0,London,0,London,True,True,5740,True
4.55,0.37999999999988177,False,0.0023957834211787254,0,New York,1,New York,False,False,3802,True
6.06,0.6199999999998909,False,0.0031831910702560732,1,Tokyo,1,Tokyo,False,False,4976,True
7.74,2.8299999999999272,False,0.004075764995813652,1,Tokyo,1,Tokyo,True,False,5685,False
6.23,0.650000000000091,False,0.0032705643954705575,1,London,1,London,False,False,4267,True
4.24,0.5600000000001728,False,0.002228810530078429,1,New York,1,New York,False,False,3871,False
3.96,0.8900000000001,False,0.0020827635537416112,1,New York,1,New York,False,False,3377,True
4.71,1.4600000000000364,False,0.0024808014410770155,1,New York,1,New York,False,False,3674,True
3.5,0.599999999999909,False,0.001837386082062912,2,Sydney,2,London,True,False,2288,True
4.17,0.2899999999999636,False,0.0021925558260467216,2,Sydney,2,Tokyo,True,False,3407,True
4.35,0.6700000000000728,False,0.002289726759273393,2,Sydney,2,Tokyo,True,False,3847,False
3.54,0.36999999999989086,False,0.0018653963703812997,2,Sydney,2,Sydney,True,False,1985,False
16.85,1.6600000000000819,False,0.008877532204104213,2,Tokyo,2,Tokyo,True,True,6860,True
11.16,2.9199999999998454,False,0.005882445958981008,2,London,2,London,False,False,7528,True
15.67,0.3999999999998636,False,0.008288067193111436,2,London,2,London,True,True,10499,True
4.97,1.6000000000001364,False,0.0026320249115597263,2,New York,2,New York,False,False,3101,True
6.97,1.8500000000001364,False,0.0037058698426201617,3,Sydney,3,Sydney,True,True,5761,True
5.51,0.9500000000000455,False,0.0029324732830927746,3,Sydney,3,Sydney,True,True,3946,True
5.29,0.13999999999987267,False,0.0028161516143629054,3,Sydney,3,Sydney,True,True,3588,True
6.36,0.6299999999998818,False,0.0033677700173154216,3,Tokyo,3,Tokyo,False,False,5131,False
8.76,0.25,False,0.004640297487564956,3,London,3,London,False,False,10050,True
4.38,1.0799999999999272,False,0.0023218460266217138,3,London,3,London,False,False,4438,False
2.26,0.7400000000000091,False,0.0011933741333516386,4,New York,4,Sydney,True,False,765,False
2.01,0.15000000000009095,False,0.001061515061895306,4,New York,4,Sydney,True,False,736,False
12.26,0.5099999999999909,False,0.006405768326453837,4,London,4,London,False,False,8523,True
10.32,2.9300000000000637,False,0.005409910830830202,4,London,4,London,False,False,7470,False
11.19,3.119999999999891,False,0.005875588740292676,4,New York,3,London,False,False,5144,False
9.41,0.9900000000000091,False,0.004948048123843177,4,New York,3,Sydney,False,False,5528,True
10.01,1.009999999999991,False,0.0052703905143501,4,New York,0,New York,False,False,6249,True
4.73,0.049999999999954525,False,0.0025003435990146637,0,Sydney,3,Sydney,True,True,2993,False
7.66,1.009999999999991,False,0.0040551843891282946,0,Sydney,0,Sydney,True,True,3596,True
4.51,0.6400000000001,False,0.00238898629643559,0,Sydney,2,New York,False,False,2636,True
4.28,1.449999999999818,False,0.002271858677650856,0,Tokyo,0,Tokyo,True,True,2704,False
6.0,0.8800000000001091,False,0.0031871663435234124,0,Tokyo,2,New York,True,True,3501,False
3.92,0.42000000000007276,False,0.0020861938670157848,0,Tokyo,0,Tokyo,False,False,2710,False
4.18,0.36000000000012733,False,0.0022265308731410065,0,London,1,London,True,True,3664,True
15.72,2.990000000000009,False,0.008422586677096671,0,London,0,London,True,True,8812,False
14.81,1.3400000000001455,False,0.00794711226302205,0,London,0,London,True,True,9040,True
9.93,1.7999999999999545,False,0.005341093068412248,0,London,0,London,True,True,10147,False
4.77,0.7400000000000091,False,0.0025552841347390074,0,New York,0,New York,False,False,3429,True
5.21,0.9199999999998454,False,0.00279707515059109,0,New York,0,New York,False,False,2985,True
4.69,0.9199999999998454,False,0.0025161754133716753,1,Sydney,1,Sydney,False,False,2301,False
4.24,1.540000000000191,False,0.002278528629389795,1,Sydney,1,Sydney,True,False,2478,False
7.07,1.6399999999998727,False,0.0038026699368552404,1,Tokyo,1,Tokyo,True,False,3548,False
6.21,1.1799999999998363,False,0.0033446977653541015,1,Tokyo,1,Tokyo,False,False,4344,False
4.76,0.6400000000001,False,0.0025673663998619233,1,Tokyo,1,Tokyo,True,True,3785,False
5.21,0.2799999999999727,False,0.0027837293424307673,1,London,1,London,False,False,4384,True
4.74,1.759999999999991,False,0.002537500401503228,1,New York,1,New York,False,False,3031,False
4.75,0.7599999999999909,False,0.0025436299473602475,1,New York,1,New York,False,False,3131,False
3.51,1.2799999999999727,False,0.0018810289389067523,2,Sydney,2,Sydney,True,False,1889,True
3.82,1.0700000000001637,False,0.002048982481736164,2,Sydney,2,Sydney,True,False,2172,True
3.31,0.05999999999994543,False,0.001776542129811021,2,Sydney,2,Sydney,True,False,2084,True
3.77,0.060000000000172804,False,0.002022412840443965,2,Tokyo,2,Tokyo,True,False,2355,True
3.3,0.12999999999988177,False,0.0017662359905372567,2,Tokyo,2,Tokyo,False,False,2323,False
4.33,1.099999999999909,False,0.002318620180027738,2,London,2,London,False,False,2175,False
8.35,1.0299999999999727,False,0.0044027777045446154,3,Tokyo,3,Tokyo,False,False,5819,False
6.71,1.4800000000000182,False,0.003545237441088826,3,Tokyo,3,Tokyo,False,False,4473,False
4.03,0.8799999999998818,False,0.002124765379505241,3,Tokyo,3,London,False,False,3093,True
11.34,0.9800000000000182,False,0.005956195178318188,3,London,4,Tokyo,False,False,9344,True
13.31,1.9199999999998454,False,0.007012829631971337,3,London,3,London,False,False,10369,True
17.16,1.8500000000001364,False,0.009053832314161651,3,London,3,London,False,False,11219,True
11.67,1.449999999999818,False,0.0061863539739505195,3,London,4,London,False,False,9439,True
10.54,3.9400000000000546,False,0.005619055742738943,3,London,3,London,True,False,7225,False
3.01,0.18000000000006366,False,0.001603776600846112,4,New York,4,New York,True,False,1050,True
3.42,0.06999999999993634,False,0.0018226002430133657,4,Sydney,4,Sydney,True,False,1560,True
3.99,0.6799999999998363,False,0.0021275461234936547,4,Sydney,4,Sydney,True,False,2632,True
5.94,1.259999999999991,False,0.0031716198754845534,4,Sydney,4,Sydney,True,False,4653,False
15.54,4.220000000000027,False,0.008270488618764536,4,London,4,London,False,False,11410,True
8.07,3.8199999999999363,False,0.004282916629073945,4,New York,4,New York,False,False,4211,True
4.44,1.6400000000001,False,0.0023591422073919793,0,New York,0,Sydney,True,True,1216,True
4.99,0.599999999999909,False,0.002654043560354227,0,Sydney,0,Sydney,True,True,3156,False
3.45,0.9500000000000455,False,0.0018408050454065245,0,Sydney,4,London,True,True,2585,True
8.01,3.8500000000001364,False,0.004292443477468691,0,Tokyo,0,Tokyo,True,True,5076,True
10.06,1.1800000000000637,False,0.00538887192590569,0,London,1,London,False,False,8564,True
5.19,0.22000000000002728,False,0.0027898426077234027,0,London,0,London,False,False,6427,True
7.03,1.209999999999809,False,0.0037752466261754014,0,New York,1,Sydney,False,False,4706,False
6.36,0.9200000000000728,False,0.0034198696577979484,0,New York,0,New York,False,False,4678,True
2.37,0.5499999999999545,False,0.0012788137788137788,1,New York,1,New York,True,False,842,True
2.38,0.2799999999999727,False,0.0012837732144494608,1,Sydney,1,Sydney,False,False,3997,False
5.39,0.6600000000000819,False,0.00289493895921842,1,Tokyo,1,Tokyo,False,False,4285,True
6.25,0.01999999999998181,False,0.0033646469812387285,1,Tokyo,1,Tokyo,False,False,4048,True
