noisy_day,is_highest_day,is_highest_week,volume,session,weekday,target
0,0,0,0.0253730128788383,3,0,0.00034306775436340005
0,0,0,0.0825103748252369,2,1,0.016637268087716005
0,0,0,0.0919346367516625,2,3,0.005428364113291201
0,0,0,0.0207126635745618,3,3,0.0015058549218078005
0,0,0,0.0248034146305378,3,4,0.0012781550848409002
0,0,0,0.0433560432894668,1,1,0.007738758459048901
0,0,0,0.0314314669743976,3,2,0.0033456696045005008
0,0,0,0.0985109074365859,2,0,0.00020341185435710006
0,0,0,0.0118506025165886,3,4,0.00047361566089110013
0,0,0,0.0311133796409311,3,1,0.005376752150245401
0,0,0,0.0129602094937972,3,1,0.0006982795000318001
0,0,0,0.0141068033702462,3,2,0.0014329909739784002
0,1,0,0.0066650392431,0,4,0.00023073583479310005
0,0,0,0.0141511876493346,3,4,0.05837313020483871
0,0,0,0.1007153266313072,2,4,0.019682373907420204
0,0,0,0.0574258597604728,3,3,0.0004918316478485001
0,0,0,0.0274590739959906,3,3,0.0008682953783005002
0,0,0,0.106966112602916,2,1,0.0012963710717983003
0,0,0,0.1034301650355444,1,0,0.003810177271913001
0,0,0,0.01740603478248,1,2,0.0024682662327213003
0,0,0,0.0498065585169732,3,0,0.004013589126270101
0,0,0,0.0355813970691581,1,3,0.023753646992388706
0,1,0,0.0333399909751965,3,0,0.0057653598720023005
0,1,0,0.010630034841659,3,2,0.0025988141392490004
0,1,0,0.0327260084478077,0,4,0.004098597065404501
0,0,0,0.043252479971594,3,3,0.0007923954326448002
0,0,0,0.1032304357796468,2,3,0.0009320513326512002
0,0,0,0.0213192487221026,3,3,0.0004766516587174001
0,0,0,0.1221603308108268,2,1,0.07229014424025672
1,1,0,0.1153621387304616,3,1,0.004863668517613301
1,1,0,0.0961289511255113,3,2,0.003603729419729701
0,0,0,0.0427642529016222,3,4,0.003539973465378901
0,1,0,0.013699947478603,3,3,0.0009654473087397002
0,0,0,0.0364764800307731,3,1,0.0006345235456811001
0,0,0,0.0562792658840238,3,4,0.0016151508435519005
0,0,0,0.0501838248892242,3,2,0.0009350873304774002
0,0,0,0.1578748807172499,2,3,0.0022557463848855005
0,0,0,0.0234053098392549,3,1,0.0005707675913304001
0,0,0,0.0209789692490919,3,4,0.0011142112022247002
0,0,0,0.0243447770799582,3,1,0.007070838937279301
0,0,0,0.0285760783530473,3,0,0.0024773742262000006
0,1,0,0.0263050827396936,0,1,0.0004796876565436001
0,0,0,0.0329479298432495,0,2,0.0011688591630968001
0,1,0,0.0385477463882292,3,1,0.0007164954869892001
0,1,0,0.0284577202754784,0,2,0.0007863234369924002
0,1,0,0.0462262266705133,1,1,0.0011931471457066003
0,1,0,0.0829764097556645,3,2,0.007298538774246202
0,1,0,0.0309802268036661,3,1,0.003606765417555901
0,1,1,0.0215633622570885,0,0,0.003788925287129401
0,0,0,0.0179460435113882,3,0,0.0029904578588321007
0,0,0,0.0492369602686728,3,3,0.019755237855249602
0,0,0,0.0260683665845557,3,3,0.0010413472543953002
0,0,0,0.0279325063062663,3,0,0.0010717072326576003
0,1,0,0.0299002093458497,3,2,0.0021160904848792003
0,1,0,0.0670646457024921,1,1,0.0017608787392108004
0,0,0,0.0383480171323317,3,3,0.0012235071239688003
1,0,0,0.0785971608856143,3,4,0.007744830454701302
0,0,0,0.0709556675025706,3,1,0.0020887665044431003
0,0,0,0.04376289918111,3,4,0.003943761176266901
0,1,0,0.0595341130171693,0,3,0.004004481132791501
0,0,0,0.0930072568296309,3,2,0.0031513657436221007
0,0,0,0.047476383864835,3,3,0.00047361566089110013
0,0,0,0.0576995628148509,3,1,0.0011627871674443002
0,1,0,0.0123610217261046,3,4,0.0005646955956779001
0,0,0,0.0351375542782746,3,3,0.00025502381740290003
0,1,0,0.0599705584282047,3,4,0.009074597502588102
0,0,0,0.0249735543670431,3,3,0.0008561513869956003
0,0,0,0.0073234060495772,3,2,0.00023377183261930005
0,0,0,0.0079669780963582,3,4,0.0006405955413335001
0,0,0,0.0171249343482538,3,1,0.00028538379566520007
0,1,0,0.0273629080579658,3,3,0.0044598808067253005
0,0,0,0.092126968627712,2,0,0.0007225674826416001
0,0,0,0.0204241657604876,3,0,0.0002944917891438001
0,0,0,0.0253508207392941,3,1,0.0003855717239306001
0,1,0,0.1596206623613916,2,2,0.0015028189239816004
0,1,0,0.006280375491001,3,3,0.0003855717239306001
0,0,0,0.019447711620544,3,3,0.00022162784131440005
0,0,0,0.0152903841459355,0,1,0.0012660110935360002
0,0,0,0.0154605238824408,3,1,0.00010625992391780003
0,1,0,0.0460117026549196,1,4,0.0011961831435328002
0,0,0,0.0219554233890356,3,2,0.0007589994565563003
0,0,0,0.0223104976217423,3,3,0.0012174351283164003
0,0,0,0.0187449605349785,3,1,0.0008440073956907002
0,1,0,0.032252576137532,3,4,0.0017274827631223004
0,0,0,0.0314166722147015,2,4,0.0037524933132147007
0,0,0,0.0279990827248988,3,0,0.0020705505174858003
0,0,0,0.0351153621387304,3,1,0.00027323980436030004
0,1,0,0.1159539291183062,3,2,0.0008318634043858002
0,0,0,0.0248551962894742,3,0,0.00032788776523230007
0,0,0,0.0340279473010659,3,3,0.0011293911913559003
0,0,0,0.0395242005281729,3,2,0.0007468554652514002
0,0,0,0.0391025498768336,3,0,0.0004159317021929001
0,0,0,0.0295007508340545,3,3,0.0020887665044431003
0,1,0,0.0388658337216957,1,4,0.0016212228392044005
0,0,0,0.0527877025957405,3,0,0.0016940867870338004
0,0,0,0.1122404444345812,3,2,0.008342922026467801
0,1,0,0.0598300082110916,3,1,0.0004462916804551001
0,0,0,0.0273777028176619,3,4,0.0020250105500924003
0,1,0,0.1129210033806026,2,3,0.011388027846172002
0,0,0,0.0157046374174267,3,0,0.0018610666674762004
0,0,0,0.0201504627061094,3,4,0.003968049158876801
0,0,0,0.0222291264434137,3,4,0.0007013154978581001
0,1,0,0.0383110302330914,1,0,0.0022952143566265003
0,0,0,0.0518482353550372,3,4,0.0013965590000637003
0,1,0,0.0158303928748437,3,4,0.0010261672652642003
0,1,0,0.0860167328732163,2,1,0.003048141817530401
0,0,0,0.0389619996597205,3,2,0.0015240709087652004
0,0,0,0.0981780253434233,3,4,0.0012872630783196002
0,0,0,0.0016792052255091,3,0,0.0049061724871804005
0,0,0,0.0664876500743436,3,4,0.0024318342588066006
0,1,0,0.0766590473654231,3,0,0.005923231758966001
0,0,0,0.0584614929392009,3,4,0.0024804102240262005
0,0,0,0.0400790040167772,3,4,0.0013570910283228002
0,0,0,0.0324744975329738,3,0,0.0012842270804934001
0,1,0,0.0772286456137236,3,0,0.00033699575871100004
0,1,0,0.054126628348239,0,2,0.0025016622088098006
0,0,0,0.1386490904921477,2,3,0.0024955902131574004
0,1,0,0.059756034412611,0,4,0.011676447639663402
0,0,0,0.0836199818024455,1,3,0.007113342906846402
0,0,0,0.0698312657656658,3,1,0.7933426639666527
0,0,0,0.0341980870375712,0,2,0.0009745553022184003
0,0,0,0.028405938616542,3,3,0.00019126786305220006
0,0,0,0.0775689250867342,1,4,0.0026048861349015004
0,1,0,0.0747801128840164,3,3,0.7879385878359713
0,0,0,0.0333547857348927,3,4,0.02826817575998611
0,0,0,0.0349082355029848,3,4,0.0006466675369860001
0,1,0,0.0740033879999704,1,1,0.0014633509522407001
0,0,0,0.0385995280471656,3,4,0.0005525516043730001
0,1,0,0.040951894838848,0,2,0.7805823651030268
0,0,0,0.0854323398652197,3,1,0.00017305187609480003
0,1,0,0.0904033791231145,1,4,0.0036401613936444008
0,1,0,0.0727680255653447,0,2,0.0017669507348632004
0,0,0,0.0327555979672,0,0,0.0025654181631605006
0,1,0,0.1209915447948336,3,1,0.0017123027739912005
0,0,0,0.0286722442910721,3,2,0.0012326151174475001
0,0,0,0.0455012834454036,3,2,0.0012265431217951001
0,0,0,0.0505167069823868,3,2,0.0013115510609294002
0,1,0,0.0353520782938683,3,2,0.009924676893931303
0,0,0,0.0278511351279376,3,3,0.00011233191957030003
0,1,0,0.0974456847384656,3,2,0.0008956193587365002
0,0,0,0.0291160870819555,3,4,0.003731241328431201
0,0,0,0.0343608293942285,3,0,0.00030056378479630005
0,0,0,0.0412477900327703,3,1,0.0009047273522152002
0,0,0,0.0423869865293713,3,2,0.0015210349109390003
0,1,0,0.0430305585761523,3,2,0.003546045461031401
0,0,0,0.0610135889867808,1,4,0.0018398146826926005
0,0,0,0.0361066110383702,3,3,0.0011415351826608003
0,1,0,0.0133966549048327,3,1,0.0004675436652387001
0,1,0,0.0718137635649452,1,1,0.0013935230022375001
0,0,0,0.0245371089560077,3,2,0.0015028189239816004
0,0,0,0.0207496504738021,3,2,0.0003825357261044001
0,0,0,0.0239157290487709,3,2,0.00033395976088480004
0,1,0,0.1059230820443399,1,0,0.0020067945631350005
0,0,0,0.0441549603130571,3,3,0.7627215898913419
0,0,0,0.0501246458504397,3,0,0.00015787188696370002
0,0,0,0.0349970040611615,3,2,0.004083417076273301
0,1,0,0.0590606807068936,0,4,0.0011718951609230002
0,0,0,0.0271483840423721,3,2,0.0003673557369732001
0,0,0,0.0256097290339761,3,0,0.05057365178926532
0,0,0,0.0088694584378213,3,1,0.0008865113652578002
1,0,0,0.0835164184845727,3,4,0.010692784343966403
1,1,0,0.101595614833226,3,3,0.0027566860262128005
1,1,0,1.0,2,4,0.005054936380665501
1,0,0,0.1421332564005829,3,1,0.0004250396956715001
0,1,0,0.0160375195105893,0,4,0.0007984674282973003
0,0,0,0.0399680433190563,3,2,0.0005252276239370001
0,0,0,0.1825525398903708,2,4,0.708738512543225
0,0,0,0.0852030210899299,1,1,0.6881028353183699
1,1,0,0.0331994407580834,3,4,0.017347691579052804
0,1,0,0.041713824963198,3,2,0.017041055798604002
0,1,0,0.0095130304846023,3,2,0.0006071995652451001
0,0,0,0.0241746373434529,3,3,0.0004553996739338001
0,1,0,0.0340279473010659,0,0,0.04662078261951961
0,0,0,0.0178868644726038,3,0,0.0008136474174284002
0,0,0,0.0215411701175443,3,3,0.0007498914630777002
0,0,0,0.0360770215189779,3,4,0.010835476241799001
0,0,0,0.0361657900771546,3,0,0.0011749311587492001
0,1,0,0.0555469252790661,2,2,0.0018033827087779004
1,1,0,0.0345309691307338,3,3,0.0013783430131064003
0,0,0,0.0505758860211713,1,0,0.022117244164053102
0,0,0,0.0507830126569169,1,2,0.0006588115282909001
1,1,0,0.2509191244461212,2,0,0.6091972518147677
0,0,0,0.0733450211934932,3,4,0.0005312996195894001
0,1,0,0.0130637728116701,3,3,0.0010049152804806002
0,1,0,0.0405302441875087,0,4,0.0009745553022184003
1,0,0,0.0344643927121013,3,2,0.0014724589457193005
0,0,0,0.0770880953966105,2,4,0.0014967469283291004
0,0,0,0.0534756589216099,3,3,0.0007741794456875002
0,0,0,0.0340205499212179,3,4,0.5523117605447795
1,1,0,0.0854767241443081,2,0,0.003181725721884301
0,0,0,0.0027000436445411,3,3,0.0005434436108943001
0,0,0,0.0430971349947848,0,1,0.0025411301805507006
0,0,0,0.0239157290487709,3,4,0.004544888745859601
0,0,0,0.0503465672458815,0,4,0.0017244467652961005
0,1,0,0.0423056153510426,1,2,0.0019005346392171004
0,1,0,0.0326076503702388,0,3,0.0008348994022120002
0,0,0,0.0345975455493664,3,2,0.004031805113227501
0,0,0,0.0481199559116161,2,0,0.052446862448046416
1,1,0,0.0727532308056486,2,3,0.014988721268075503
1,0,0,0.0376526634266142,3,3,0.09838150955883913
1,1,0,0.0644385758564316,1,2,0.011977011424459803
1,0,0,0.0511528816493198,1,1,0.022026164229266402
1,0,0,0.0473728205469622,3,2,0.015119269174603203
1,1,0,0.0433190563902265,3,3,0.005352464167635601
0,1,0,0.0475355629036195,1,0,0.0016090788478995005
1,1,0,0.0557762440543559,1,1,0.0014147749870211002
0,1,0,0.0238343578704422,3,1,0.0011415351826608003
1,1,0,0.0673309513770222,2,0,0.0024287982609804003
1,0,0,0.0349526197820731,3,0,0.005331212182852001
1,0,0,0.0510123314322067,1,1,0.0026322101153375002
0,1,0,0.0172358950459747,3,2,0.004523636761076001
0,1,0,0.0681446631603086,2,3,0.005306924200242201
1,0,0,0.0399458511795122,2,0,0.048682225143526714
0,0,0,0.0167254758364587,0,4,0.004845452530655901
1,0,0,0.0364099036121405,3,2,0.0014238829804997003
0,0,0,0.0341241132390907,2,1,0.0026959660696882002
0,0,0,0.0300407595629627,3,1,0.0022982503544527006
1,1,0,0.053105789929207,3,2,0.33551722776966497
0,0,0,0.0345753534098222,3,2,0.0017790947261681004
1,0,0,0.0316977726489277,3,0,0.0046390046784726005
0,0,0,0.0297078774698002,3,1,0.0014846029370242004
0,0,0,0.0254987683362553,3,1,0.0004402196848027001
0,0,0,0.0192109954654061,3,3,0.0004766516587174001
1,1,0,0.0556800781163311,2,4,0.31797219633190743
1,0,0,0.0654446195157675,0,3,0.009399449269994302
1,0,0,0.0771176849160027,2,0,0.014797453405023303
1,0,0,0.0792777198316356,2,2,0.015456264933314303
1,0,0,0.0568192746129321,1,3,0.008106114196022201
1,1,0,0.055398977682105,3,2,0.029048427201326107
