noisy_day,is_highest_day,is_highest_week,volume,session,weekday,target
0,0,0,0.0089810702855582,3,0,0.0084628707987108
0,1,1,0.1219143076884907,3,3,0.0328868036219333
0,0,0,0.0457736869526384,3,2,0.0112692113744491
0,0,0,0.0440370159029448,1,2,0.0145140426651465
0,1,0,0.011635696032947,0,4,0.013264344127513
0,0,0,0.06897065025926,2,0,0.0150183069873495
0,0,0,0.0197484307936585,3,1,0.0069720023678498
0,1,0,0.0363460441114445,0,4,0.0064896625813948
0,0,0,0.0695660803334407,1,1,0.003420227576681
0,0,0,0.0884709851886768,3,1,0.0053715112582491
0,0,0,0.0208400525963231,1,2,0.0069281532963539
0,0,0,0.144292554643114,2,2,0.0070158514393457
0,0,0,0.2054729947651771,2,4,0.0185043081712744
0,0,0,0.0259012082268587,3,4,0.0102168336585472
0,0,0,0.0068970650259259,3,0,0.003924491898884
0,0,0,0.0044657255563548,3,1,0.0005042643222029
0,1,0,0.0870072195896493,2,2,0.0078270592620201
0,0,0,0.0625945865482421,3,4,0.0009208305014141
0,0,0,0.0113379809958566,3,3,0.0016004911096007
0,0,0,0.0076413526186517,3,0,0.0006796606081866
0,1,0,0.1216910214106729,3,1,0.0065115871171427
0,0,0,0.1517106209839481,2,2,0.0107868715879941
0,0,0,0.1062098394819757,1,3,0.0498563942908508
0,0,0,0.0091299278041034,3,4,0.0040341145776238
0,0,0,0.0048626789391419,3,1,0.0028063405757383
0,0,0,0.0287046914927927,1,4,0.0020170572888119
0,0,0,0.0043416776242339,3,3,0.0008989059656661
1,1,1,0.2584662713672562,0,2,0.1611672622832211
0,1,0,0.0146872751631229,3,4,0.0554690754423275
0,1,0,0.0089810702855582,3,1,0.0257174804323518
0,0,0,0.0411839134641624,0,0,0.0123873626975948
0,0,0,0.1477162775696528,2,1,0.0269014053627414
0,0,0,0.0616270126776985,1,2,0.0080024555480037
0,1,1,0.0149353710273648,3,4,0.0060511718664357
0,1,1,0.1424318356612994,2,1,0.0090329087281576
0,1,1,0.0900091795469768,3,2,0.018723553528754
0,0,0,0.186940233706304,0,2,0.0094275503716208
0,0,0,0.2108566750192273,2,2,0.0253447633246366
1,0,0,0.0674572654873842,0,4,0.0605117186643572
0,0,0,0.027216116307341,3,3,0.0175615531341123
0,0,0,0.0172674721512391,3,2,0.0451426191050404
0,0,0,0.0448805418413674,3,1,0.015237552344829
0,1,0,0.1886272855831492,1,1,0.0781828944772094
0,0,0,0.006400873297442,1,0,0.0084409462629628
0,1,0,0.0223286277817747,0,4,0.0067527570103703
0,1,1,0.1519835264346142,1,4,0.0151717787375852
0,0,0,0.2368075024189345,2,3,0.0352765780184604
0,0,0,0.1983526434614334,3,3,0.0065335116528907
0,0,0,0.0099486441561018,3,0,0.0011839249303895
0,1,1,0.240057558240504,0,2,0.0133301177347569
0,1,1,0.0563425707693451,0,2,0.0461730722851943
1,0,0,0.0303173146103653,3,4,0.0295981232597399
0,1,0,0.0569131912571016,3,3,0.0311547652978448
0,0,0,0.0234450591708635,3,4,0.0188551007432417
0,1,0,0.0367678070806558,3,2,0.0040779636491197
0,0,0,0.0728409457414343,1,0,0.0070816250465896
0,1,0,0.0981467238941125,0,4,0.0041656617921115
0,0,0,0.0158781353114842,3,0,0.0038587182916401
0,0,0,0.1300766616220506,2,4,0.0053715112582491
0,0,0,0.0229240578559554,0,0,0.0076078139045405
0,0,0,0.0128761753541567,3,3,0.0122338909473591
0,0,0,0.051727987694445,3,2,0.0050645677577777
0,1,0,0.0134964150147616,3,4,0.0013154721448773
0,0,0,0.189371573175875,2,0,0.0156541185240402
0,0,0,0.0135212246011858,3,2,0.0022363026462914
0,0,0,0.0123799836256728,3,4,0.0110280414812216
0,0,0,0.0139429875703971,3,2,0.0114884567319287
0,0,0,0.0318803185550895,0,3,0.000942755037162
0,0,0,0.0152578956508793,3,3,0.0154567977023086
0,1,0,0.0286054531470959,3,2,0.0030913595404617
0,1,1,0.0398690053836801,3,1,0.0153690995593168
1,0,0,0.0861140744783783,1,4,0.5102058713906733
0,0,0,0.0550276626888628,3,1,0.0026967178969985
0,0,0,0.1306969012826555,1,4,0.0529696783670605
0,1,0,0.0231721537201973,3,1,0.006884304224858
0,0,0,0.0410350559456172,3,2,0.0204555918528425
0,0,0,0.1077976530131241,0,1,0.0048233978645502
0,1,0,0.1800927878532264,2,4,0.0085286444059547
0,1,0,0.1611630734115661,1,4,0.0040998881848676
0,0,0,0.0312600788944847,3,0,0.0032229067549494
0,1,0,0.0357258044508397,3,4,0.0457126570344873
0,0,0,0.0562433324236484,0,0,0.0401657494902545
0,0,0,0.0191033815466295,3,4,0.0127600798053101
0,0,0,0.0911752301089139,3,3,0.0058538510447041
0,0,0,0.0957650035973899,1,1,0.0084628707987108
0,0,0,0.0131242712183986,3,4,0.0045822279713227
0,0,0,0.0239908700721957,3,0,0.0009866041086579
0,1,0,0.0145880368174261,3,2,0.011313060445945
0,1,1,0.0330463691170267,0,0,0.0128477779483019
0,0,0,0.0101967400203437,3,1,0.0021266799675516
0,0,0,0.0364949016299897,3,4,0.002433623468023
0,0,0,0.1234276924603666,3,0,0.0242046874657429
0,0,0,0.0713771801424069,3,3,0.0030913595404617
0,0,0,0.0504626987868111,2,0,0.0031132840762096
0,1,0,0.0387773835810156,3,3,0.0040998881848676
0,1,0,0.129233135683628,1,4,0.4729122360834009
1,1,0,0.0853201677128041,3,3,0.0038587182916401
1,0,0,0.1390825414940332,3,3,0.021683365854728
0,0,0,0.1854268489344281,3,4,0.0042972090065992
0,0,0,0.0088570223534372,3,1,0.0059196246519479
0,0,0,0.1356091993946459,1,0,0.0064458135098989
0,1,0,0.0982707718262335,0,0,0.0062923417596632
0,0,0,0.0386533356488946,0,1,0.002433623468023
0,0,0,0.0299699804004266,3,1,0.0015566420381048
0,0,0,0.0204927183863844,3,4,0.1742562101247506
0,1,0,0.1208723050586745,2,2,0.0076955120475323
0,0,0,0.0439129679708238,3,4,0.0009208305014141
0,0,0,0.0016126231175725,3,1,0.048804016574949
0,0,0,0.0431438707916738,0,0,0.0172984587051369
0,0,0,0.133698861239983,2,4,0.0115542303391725
0,0,0,0.049048552360632,1,0,0.0074104930828089
0,0,0,0.0714019897288311,3,0,0.0061607945451755
0,0,0,0.0164735653856649,3,0,0.0012496985376334
0,0,0,0.070111891234773,0,3,0.0020609063603078
0,0,0,0.0626690153075147,3,2,0.0110718905527175
0,1,0,0.1539186741757014,2,3,0.0163995527394707
0,0,0,0.0442851117671867,0,4,0.0069500778321019
0,1,0,0.0131242712183986,3,0,0.0045822279713227
0,1,0,0.2256183789416229,2,3,0.0171888360263971
0,1,0,0.0142158930210632,3,4,0.0041218127206156
0,0,0,0.0677549805244745,1,2,0.0064896625813948
0,0,0,0.0600143895601259,2,3,0.0219026112122075
0,0,0,0.0390750986181059,3,4,0.0278880094713994
0,1,0,0.1414394522043316,0,1,0.0116857775536603
0,1,0,0.0546307093060757,0,4,0.0076955120475323
0,0,0,0.0365197112164139,0,4,0.0006577360724386
0,0,0,0.0777284342670006,3,3,0.0031352086119576
0,1,0,0.1539434837621256,2,2,0.0052180395080134
0,0,0,0.0470141662738481,2,0,0.0064677380456468
0,0,0,0.0488500756692384,0,0,0.1051500734471947
0,0,0,0.0611556305356388,1,4,0.0062265681524193
0,0,0,0.073436375815615,0,0,0.0056784547587204
0,0,0,0.0157540873793632,3,3,0.005875775580452
0,0,0,0.1336740516535588,2,1,0.0066869834031264
0,1,0,0.0459721636440319,3,4,0.0062046436166714
0,0,0,0.0365693303892623,0,4,0.0011620003946416
0,0,0,0.0620239660604856,1,2,0.0104141544802788
0,0,0,0.021336244324807,3,4,0.0120804191971235
0,0,0,0.057855955541221,0,0,0.0092302295498892
0,0,0,0.0577319076091,0,4,0.0082655499769792
0,0,0,0.1366263924380379,3,1,0.0335445396943719
0,1,0,0.0883221276701316,1,3,0.0131327969130253
0,0,0,0.0322772719378766,0,1,0.0033983030409331
0,0,0,0.0947726201404221,1,1,0.0049768696147859
0,0,0,0.02555387401692,3,2,0.0064677380456468
0,0,0,0.0402659587664672,3,0,0.0098660410865799
0,1,0,0.0594685786587936,1,2,0.0130012496985376
0,0,0,0.0456496390205174,0,3,0.0100414373725636
0,0,0,0.0349815168581138,3,3,0.0027186424327464
0,0,0,0.0603865333564888,0,0,0.6746618140360878
0,1,0,0.0977249609249012,1,1,0.0185920063142662
0,1,0,0.0693179844691988,0,1,0.0348819363749972
0,0,0,0.080581536705783,3,1,0.0205213654600863
0,1,0,0.0365197112164139,0,1,0.0036613974699085
0,0,0,0.0852457389535315,1,4,0.0781390454057135
0,0,0,0.1063090778276725,1,0,0.0451206945692924
0,0,0,0.0225022948867441,3,2,0.0030913595404617
0,0,0,0.0492718386384497,0,4,0.0021486045032996
0,0,0,0.0261244945046765,3,1,0.0023459253250312
0,1,0,0.0441114446622173,3,3,0.5287321040976958
0,0,0,0.0188800952688117,3,4,0.0118611738396439
0,0,0,0.0919195177016398,2,0,0.0062046436166714
0,0,0,0.0788448656560894,0,1,0.0240512157155072
0,0,0,0.0137693204654277,3,1,0.0039902655061279
0,0,0,0.0284317860421265,3,0,0.0013373966806252
0,1,0,0.0221549606768054,3,1,0.0084847953344587
0,0,0,0.0217331977075941,3,4,0.0151937032733331
0,0,0,0.0871064579353461,3,1,0.0056346056872245
0,0,0,0.1043243109137369,1,4,0.0222095547126789
0,0,0,0.0353288510680526,3,4,0.0156321939882922
0,0,0,0.0271416875480684,3,0,0.0012716230733814
0,0,0,0.0186816185774182,3,4,0.0089890596566617
0,1,0,0.1088396556429403,1,0,0.0103045318015391
0,0,0,0.0198228595529311,3,0,0.0010743022516498
0,1,0,0.0187064281638424,3,0,0.0032229067549494
0,0,0,0.298657801374451,2,2,0.346604985639429
0,0,0,0.0729153745007069,0,4,0.0159172129530157
0,0,0,0.1159103877738357,1,4,0.0125846835193264
0,0,0,0.0206167663185053,3,4,0.0041218127206156
0,0,0,0.017639615947602,3,0,0.0023897743965271
0,0,0,0.017515568015481,3,1,0.0031790576834535
0,0,0,0.0185079514724488,3,4,0.0100195128368156
0,0,0,0.0384300493710768,0,3,0.0031132840762096
0,0,0,0.103952167117374,1,3,0.0130231742342855
0,1,0,0.2970203686704542,2,3,0.1460393326171318
0,0,0,0.1310938546654426,3,3,0.0023020762535353
0,0,0,0.032574986974967,3,1,0.0182631382780469
0,1,0,0.0600391991465501,0,3,0.0037052465414044
0,0,0,0.0524226561143224,1,0,0.0064896625813948
0,0,0,0.1341454337956185,2,0,0.0430597882089846
0,0,0,0.1749323938769939,2,2,0.0089452105851658
0,0,0,0.0339395142282977,3,4,0.0293569533665124
0,0,0,0.0707321308953778,0,0,0.004428756221087
0,0,0,0.0286798819063685,3,0,0.0050864922935256
0,0,0,0.0395712903465898,3,2,0.0059415491876959
0,0,0,0.1792988810876521,1,2,0.122273135866348
0,0,0,0.0302676954375169,3,1,0.0014908684308609
0,0,0,0.0259012082268587,3,4,0.0079147574050119
0,0,0,0.021088148460565,3,4,0.042380127600798
0,0,0,0.1072270325253677,0,3,0.0627480213106487
0,0,0,0.1034807849753143,1,3,0.0466115630001534
0,0,0,0.0920683752201849,2,0,0.0031132840762096
0,1,0,0.0147120847495471,3,2,0.0092521540856372
0,0,0,0.2102116257721982,2,2,0.0175177040626164
0,0,0,0.0329471307713299,3,1,0.0061169454736795
0,0,0,0.2301585332572505,2,0,0.0174300059196246
0,0,0,0.1360309623638573,1,0,0.012782004341058
0,0,0,0.0429702036867044,0,1,0.0041875863278595
0,1,1,0.1877589500583024,1,4,0.0261998202188068
0,1,1,0.1297045178256877,3,2,0.0022143781105435
0,0,0,0.0284317860421265,3,0,0.0036175483984126
0,0,0,0.0208896717691715,3,4,0.0104141544802788
0,0,0,0.0353288510680526,0,3,0.0039902655061279
0,0,0,0.1422829781427542,1,1,0.0086163425489465
1,1,1,0.1056640285806434,3,4,0.0429282409944969
0,1,0,0.1204505420894632,0,2,0.0200828747451272
0,1,0,0.2424144689508025,2,1,0.0088136633706781
0,0,0,0.0367678070806558,3,3,0.0550305847273683
0,0,0,0.0380330959882897,3,2,0.0007015851439345
0,1,0,0.133574813307862,0,4,0.0056565302229725
0,0,0,0.1577393504850273,2,0,0.0571353401591721
0,0,0,0.1331778599250749,3,1,0.0073227949398171
0,1,1,0.0363956632842929,0,0,0.0169257415974216
0,0,0,0.0683504105986552,0,0,0.0012496985376334
0,0,0,0.0548043764110451,3,0,0.0016881892525925
0,1,0,0.0190041432009327,0,1,0.0032009822192015
1,0,0,0.0925645669486688,3,3,0.0048233978645502
0,0,0,0.1824248889771006,1,4,0.0232619324285808
0,1,0,0.01585332572506,0,2,0.0012935476091293
0,1,0,0.0221549606768054,3,4,0.0108526451952379
0,0,0,0.048155407249361,3,1,0.0050645677577777
0,0,0,0.0527203711514128,3,3,0.0005481133936988
0,1,0,0.0025801969881161,3,4,0.0003507925719672
0,0,0,0.1382390155556106,1,3,0.0276906886496678
0,0,0,0.0740566154762199,0,4,0.0170572888119094
0,1,1,0.1121145210509339,0,3,0.3850167722698472
0,1,0,0.0223534373681989,3,3,0.0006577360724386
0,1,0,0.0322772719378766,3,0,0.0044945298283308
0,0,0,0.0495199345026917,1,4,0.0041656617921115
0,0,0,0.0955665269059963,1,2,0.0020389818245598
0,0,0,0.0511325576202643,3,1,0.0010304531801539
0,1,0,0.0042424392785371,3,2,0.0062923417596632
0,1,0,0.2140819212543726,1,4,0.007388568547061
0,0,0,0.0346589922345993,3,4,0.0056565302229725
0,1,0,0.0966085295358125,0,2,0.0149086843086097
0,1,0,0.1257101744113924,3,0,0.0053715112582491
0,0,0,0.2070608082963256,1,1,0.0130670233057814
1,1,1,0.0337162279504799,3,4,0.0519830742584025
0,1,0,0.0944749051033318,0,2,0.0170134397404134
0,1,0,0.0271416875480684,3,4,0.0020609063603078
1,0,0,0.0522241794229289,3,4,0.0057661529017123
1,1,0,0.6273848214950256,3,3,0.0039683409703799
1,0,0,0.5155183963083334,3,0,0.0030694350047137
1,0,0,0.3547274666931301,3,3,0.0028721141829821
1,0,0,1.0,2,0,0.0166626471684462
0,0,0,0.1174982013049841,3,2,0.0040779636491197
0,0,0,0.0427717269953108,0,0,0.0134835894849926
0,0,0,0.026198923263949,3,2,0.0155883449167963
0,0,0,0.1671669933262211,2,0,0.0377759750937273
0,1,1,0.0859155977869847,1,1,0.0110280414812216
1,0,0,0.0313096980673331,3,4,0.0567406985157089
0,1,1,0.0482050264222094,3,1,0.0062923417596632
0,0,0,0.1730716748951794,2,1,0.0317905768345355
0,1,0,0.1787034510134715,2,2,0.0146894389511302
0,0,0,0.0274890217580071,3,4,0.2471991405581987
0,0,0,0.0627434440667873,1,1,0.0066650588673784
0,1,0,0.0344605155432057,0,4,0.0076516629760364
0,1,0,0.0897858932691591,1,4,0.0098002674793361
0,1,0,0.0955169077331479,0,1,0.0524434895091096
0,1,0,0.0466668320639093,0,4,0.0030036613974699
0,1,1,0.1419356439328155,2,1,0.0145578917366424
0,0,0,0.0889919865035848,1,4,0.0124312117690907
0,0,0,0.0588235294117646,3,3,0.0063142662954111
0,1,1,0.0534894683305628,1,4,0.0195566858871763
0,1,1,0.0894881782320687,0,0,0.0195128368156804
0,1,1,0.0775795767484555,1,2,0.0088136633706781
0,0,0,0.027216116307341,0,3,0.0163776282037227
0,0,0,0.1874860446076363,1,2,0.0178904211703317
0,0,0,0.1835413203661894,3,1,0.0065115871171427
1,1,1,0.247078671198551,0,0,0.1930455372607485
0,1,0,0.1133053811992953,1,3,0.0035079257196728
0,1,0,0.2177289304587291,2,3,0.074938063186512
0,0,0,0.2261145706701068,1,2,0.0075858893687926
0,0,0,0.1483117076438334,3,4,0.0079147574050119
0,0,0,0.2055226139380255,0,1,0.004889171471794
0,1,1,0.0149849902002132,3,1,0.0017978119313323
0,0,0,0.2441263304140719,2,3,0.0423143539935541
0,1,0,0.0890664152628574,0,3,0.0025870952182587
0,0,0,0.0510829384474159,3,0,0.0041656617921115
0,0,0,0.0497928399533578,3,1,0.0569380193374405
0,0,0,0.0487260277371175,3,1,0.0078051347262721
0,0,0,0.1280174659488425,2,3,0.0115761548749205
0,0,0,0.0521001314908079,3,1,0.0150183069873495
0,1,0,0.0326494157342396,0,3,0.0067089079388743
0,0,0,0.0575086213312823,3,4,0.0026309442897546
0,1,0,0.0285062148013991,3,4,0.0486066957532174
0,0,0,0.017763663879723,3,0,0.0042533599351033
0,1,0,0.0846006897065024,1,1,0.0084847953344587
0,1,1,0.1260326990349069,2,1,0.0281511039003749
1,0,0,0.1273724167018134,2,2,0.1124947929227598
1,0,0,0.1032078795246482,0,0,0.0075858893687926
0,0,0,0.0793410573845733,1,2,0.0102606827300431
1,0,0,0.0774307192299103,0,0,0.0318344259060314
0,0,0,0.0136700821197309,3,1,0.0040779636491197
0,1,1,0.1002803483265933,0,3,0.0278880094713994
0,1,0,0.0092787853226485,3,1,0.0016881892525925
1,0,0,0.0704096062718633,1,2,0.0043849071495911
1,0,0,0.0615277743320017,3,2,0.115849246892197
0,0,0,0.0697645570248342,2,1,0.008857512442174
0,0,0,0.0593197211402484,1,0,0.0582315669465699
0,0,0,0.0276130696901281,0,1,0.0086821161561903
0,1,0,0.0799116778723297,2,1,0.003924491898884
0,1,1,0.0852705485399557,2,3,0.0150621560588454
0,1,1,0.0843029746694121,0,4,0.0024993970752669
0,1,0,0.0190289527873569,3,4,0.0039902655061279
0,1,0,0.0195251445158408,3,3,0.0038148692201442
0,1,1,0.0885454139479493,1,1,0.0281511039003749
0,1,1,0.0991142977646561,2,1,0.009822192015084
0,0,0,0.0266951149924329,3,4,0.0137247593782201
0,1,0,0.0388518123402881,0,3,0.0056784547587204
0,0,0,0.1069789366611257,1,1,0.014755212558374
0,0,0,0.0887438906393429,2,3,0.008353248119971
0,0,0,0.1077232242538515,1,4,0.071495911074083
0,1,1,0.1186146326940728,2,1,0.0172765341693889
1,0,0,0.0383308110253801,3,4,0.0587358312687728
1,0,0,0.087354553799588,3,3,0.017210760562145
1,1,1,0.0512814151388095,3,1,0.0108964942667339
1,0,0,0.0490981715334804,3,1,0.1480783144416917
1,0,0,0.09961048949314,1,4,0.1171866435728223
1,1,1,0.0987917731411416,3,0,0.3281006774681546
0,0,0,0.0791673902796039,1,1,0.0423143539935541
1,0,0,0.0391743369638027,3,4,0.4513604174431606
1,0,0,0.1230803582504278,1,0,0.050755300256517
1,1,1,0.1059865532041579,2,1,0.0206529126745741
0,1,1,0.1089388939886371,1,2,0.0626383986319089
1,0,0,0.1197310640831616,2,3,0.0287649909013176
1,0,0,0.0406381025628301,3,4,0.2452917059481265
1,0,0,0.0510581288609917,3,1,0.0160268356317554
1,0,0,0.0934577120599398,2,1,0.0564776040867334
0,1,0,0.0342124196789638,0,1,0.0533423954747758
1,0,0,0.0832609720395959,1,0,0.0254324614676284
0,0,0,0.0849976430892896,0,2,0.0117954002324
0,0,0,0.0829384474160814,1,4,0.0117077020894082
1,0,0,0.0956657652516931,0,1,0.0157856657385279
1,0,0,0.0696653186791375,1,0,0.0306943500471377
0,1,0,0.0944500955169076,2,2,0.0268575562912455
0,1,0,0.0635869700052099,1,4,0.0161364583104952
0,0,0,0.0953184310417544,2,1,0.0299927649032031
1,0,0,0.1045724067779789,2,2,0.0278003113284076
0,1,0,0.0705832733768327,1,4,0.0085944180131985
0,0,0,0.0305654104746072,3,4,0.0117296266251562
0,0,0,0.0879499838737687,2,0,0.0061388700094275
0,0,0,0.0589971965167339,0,1,0.0207186862818179
0,0,0,0.0360483290743542,0,1,0.00686237968911
1,0,0,0.0753963331431264,1,0,0.1431233693626537
0,0,0,0.0429453941002802,1,3,0.0304093310824143
0,1,1,0.0276130696901281,3,1,0.0081120782267435
1,0,0,0.1082442255687596,1,1,0.0060950209379316
0,0,0,0.1048949314014934,1,2,0.0097125693363443
0,1,1,0.1066812216240354,3,2,0.1378176317116485
0,0,0,0.0980474855484158,1,1,0.0188331762074938
0,0,0,0.102289924826953,2,3,0.0942097301089649
1,1,1,0.0645545438757534,3,0,0.0110938150884655
1,0,0,0.1170516287493486,2,0,0.0018855100743241
0,1,0,0.0558463790408612,3,3,0.0115542303391725
0,0,0,0.1071029845932467,2,3,0.0697200236784986
1,1,1,0.0546555188924999,3,0,0.0167941943829339
0,1,1,0.0625449673753937,3,1,0.0303874065466663
1,1,1,0.1384871114198525,3,4,0.0553594527635877
1,1,1,0.1262807948991489,2,0,0.0445725811755936
1,0,0,0.1126603319522662,1,1,1.0
1,0,0,0.1281911330538119,2,2,0.0326017846572098
1,0,0,0.1051182176793111,0,0,0.0330402753721689
