noisy_day,is_highest_day,is_highest_week,volume,session,target
0,1,1,0.0349438881795578,3,0.0005142766309582
0,0,0,0.0195887373160405,3,0.001365170693089
0,1,1,0.1818762179961024,3,0.0004737578660948
0,1,0,0.046099052483032,0,1.0
0,0,0,0.0084335730125663,3,0.0002462294172466
0,0,0,0.1340635709965728,1,0.0004457064134971
0,0,0,0.0110879645185135,3,0.0001901265120512
0,0,0,0.0171359451649754,3,0.0003147996347077
0,0,0,0.0120287615079631,3,0.0021599618500244
0,0,0,0.0118943619380417,3,0.0007979079850018
0,0,0,0.0072575767757543,3,0.0060030108559121
0,1,0,0.0164975472078489,3,0.0005236271151574
0,0,0,0.0148847523687924,0,0.0001838928559183
0,0,0,0.0329278946307371,0,0.0060684642453068
0,0,0,0.0088367717223304,3,0.0070190968055629
0,1,1,0.0109535649485921,3,0.0014399745666829
0,0,0,0.0169679457025737,3,0.0053017245409691
0,0,0,0.0321886969961696,1,0.0002431125891802
0,0,0,0.0183791411867482,3,0.00028674818211
0,0,0,0.0168335461326523,3,0.0007885575008025
0,1,0,0.0568846179692225,2,0.0021225599132275
0,0,0,0.0025871917209864,3,0.0001683087155863
0,1,0,0.0278207109737248,2,0.0047500459732139
0,0,0,0.0288623076406155,2,0.0001932433401176
0,0,0,0.0042335864525233,3,0.0025152802495955
0,0,0,0.0334654929104226,1,0.0002555799014458
0,0,0,0.0082991734426449,3,0.000610898301017
0,0,0,0.0126335595726093,3,0.000158958231387
0,0,0,0.0341038908675492,1,0.0014960774718784
0,0,0,0.0103487668839459,3,0.0005921973326185
0,1,1,0.0887037161481083,2,0.0003459679153718
0,0,0,0.0172031449499361,3,0.0002742808698443
0,0,0,0.0198575364558833,3,0.0023937239550054
0,0,0,0.0019151938713796,3,0.000935048419924
0,0,0,0.0076943753779987,3,0.0002057106523832
0,0,0,0.0222767287144681,3,0.0001215562945901
0,0,0,0.0042671863450036,3,0.0002555799014458
0,1,0,0.0545998252805591,2,0.0003896035083016
0,0,0,0.0060479806464619,3,0.0001153226384572
0,0,0,0.0038303877427592,3,0.0007823238446697
0,0,0,0.0010415966668906,3,5.298607712902733e-05
0,0,0,0.0050735837645319,3,0.0003241501189069
0,0,0,0.0109535649485921,1,2.1817796464893612e-05
0,0,0,0.0069215778509508,3,0.9587581310252185
0,0,0,0.0566158188293797,3,0.0012498480546317
0,0,0,0.0,3,0.0001028553261916
0,0,0,0.1358779651905114,1,0.0008664782024629
0,1,0,0.1394395537934278,0,0.0006514170658803
0,0,0,0.0697197768967139,0,0.9338702589149076
0,1,0,0.0342382904374706,3,0.0011999788055691
0,0,0,0.0261407163497076,3,0.0027646264949086
0,1,0,0.0268463140917949,3,0.0007231041114079
0,0,0,0.0263423157045897,1,0.0004332391012314
0,0,0,0.0296015052751831,3,0.0020384055554343
0,1,0,0.2428264229554465,0,0.0100548873422495
0,1,0,0.1391371547611047,0,0.0013059509598272
0,0,0,0.013775955916941,3,0.0004612905538291
0,0,0,0.0497614407633895,3,0.0089234787541414
0,0,0,0.103420469054499,3,0.0013495865527569
0,1,0,0.1444795376654795,0,0.000754272392072
0,0,0,0.0172703447348968,3,0.0040175913776068
0,1,0,0.0199919360258047,3,0.0013963389737531
0,1,0,0.198440964988912,1,0.0017391900610586
0,1,0,0.0392782743095222,3,0.01185329713657
0,0,0,0.1104764464753712,3,0.0006981694868765
0,0,0,0.0865869229218466,2,0.0005828468484193
0,0,0,0.0255359182850614,3,0.0002275284488481
0,0,0,0.014851152476312,3,0.0006451834097475
0,0,0,0.0285263087158121,3,0.0003553183995711
0,0,0,0.0237215240911229,3,0.0022316488955519
0,1,0,0.2666151468315301,3,0.001078422510979
0,0,0,0.0250319198978563,3,0.001094006651311
0,0,0,0.0247631207580135,3,0.0035001979185822
0,1,0,0.0348094886096364,3,0.0004862251783604
0,0,0,0.0112895638733956,3,0.0005516785677551
0,0,0,0.0875613198037766,1,0.0008945296550606
0,1,0,0.1619514817552584,1,0.0008789455147285
0,0,0,0.0385726765674349,3,0.0001527245752542
0,0,0,0.0259727168873059,3,0.0022784013165481
0,0,0,0.026174316242188,3,0.0055853558950127
0,0,0,0.0280223103286069,0,0.0012997173036943
0,1,0,0.0768765539950272,0,0.0039303201917472
0,0,0,0.0194543377461192,3,0.0012997173036943
0,0,0,0.0117935622606007,3,0.0001090889823244
0,1,0,0.0180767421544251,0,0.0002368789330474
0,0,0,0.0139775552718231,3,0.0015365962367417
0,1,0,0.026275115919629,0,0.000302332322442
0,0,0,0.1323499764800753,2,0.0023999576111382
0,0,0,0.044049459041731,3,0.0636206944916297
0,1,0,0.2490088031718298,2,0.0006732348623452
0,1,0,0.0392110745245615,3,0.0005766131922864
0,0,0,0.0184799408641892,3,0.0002212947927153
0,0,0,0.0435790605470062,2,0.0336804440856629
0,1,0,0.1115180431422619,0,0.0003459679153718
0,0,0,0.0206975337678919,3,0.0009568662163889
0,0,0,0.222364088434917,3,0.0074772705313256
1,1,0,0.2531415899469121,3,0.0032477348452027
0,0,0,0.2751159196290572,1,0.0039770726127434
0,0,0,0.1838586116524427,3,0.0366164961242243
0,0,0,0.0383038774275922,3,0.0008010248130682
0,0,0,0.1667562663799476,3,0.0022597003481496
1,0,0,0.1157852294872656,3,0.002533981217994
1,0,0,0.0643101942073785,3,0.0047251113486826
1,0,0,0.0904509105570862,1,0.9008911011441876
1,0,0,0.0341038908675492,3,0.8816914402550813
1,0,0,0.0892749143202741,0,0.0039833062688762
1,0,0,0.0903165109871648,3,0.0048310835029407
0,1,0,0.0362542839862912,3,0.0041859000931931
0,0,0,0.3257173577044553,2,0.0031698141435424
0,1,0,0.0205295343054902,0,0.0006233656132826
0,0,0,0.0978092870102815,1,0.0019168492608442
0,1,0,0.2407432296216652,3,0.002284634972681
0,1,0,0.1355755661581883,1,0.0034222772169218
0,1,0,0.0184799408641892,3,0.000610898301017
0,0,0,0.0427390632349976,3,0.0024872287969978
0,1,0,0.0212687319400577,3,0.000950632560256
0,1,0,0.0365902829110946,3,0.0063022263502878
0,1,0,0.0664605873261205,0,0.0019417838853755
0,1,0,0.3132181977017673,2,0.002858131336901
0,1,0,0.0264431153820307,3,0.0012062124617019
0,0,0,0.0215039311874202,3,0.0071375362720866
0,0,0,0.0811101404475505,0,0.0004270054450986
0,1,0,0.0961628922787447,1,0.002895533273698
0,1,0,0.0238895235535246,0,0.0013371192404913
0,0,0,0.0564142194744976,0,0.0042731712790527
0,0,0,0.0244943216181708,3,0.0042918722474512
0,0,0,0.0812109401249916,2,0.0011189412758424
0,0,0,0.0948524964720112,3,0.0003709025399031
0,0,0,0.0370606814058195,3,0.0008789455147285
0,1,0,0.0619246018412741,0,0.0014898438157455
0,1,0,0.0279551105436462,0,0.0026025514354551
0,0,0,0.0381358779651905,3,0.1035659629907835
0,0,0,0.031348699684161,3,0.0009132306234591
0,0,0,0.0247631207580135,3,0.0017236059207265
0,0,0,0.0159935488206437,3,0.0005984309887513
0,0,0,0.013876755594382,3,0.0005547953958215
0,0,0,0.0219407297896646,3,0.0005890805045521
0,0,0,0.0186815402190713,3,0.0006015478168177
0,0,0,0.0047039849472481,3,0.0009319315918575
0,0,0,0.1829178146629931,2,0.0008041416411346
0,0,0,0.2801895033935891,2,0.0742802464787635
1,1,0,0.1261339963712116,3,0.0037651283042273
0,0,0,0.0364558833411733,3,0.0029516361788934
0,1,0,0.473825683757812,2,0.0017828256539884
0,0,0,0.0204287346280491,3,0.0011220581039088
0,0,0,0.0826893353941267,0,0.0013464697246905
0,0,0,0.0422014649553121,2,0.0010534878864477
0,0,0,0.0958940931389019,0,0.0021880133026221
0,0,0,0.0944828976547275,3,0.0014212735982844
0,1,0,0.2883206773738324,1,0.0018482790433831
0,1,0,0.2700759357570055,1,0.0055853558950127
0,0,0,0.0331294939856192,3,0.0017236059207265
0,0,0,0.0351118876419595,3,0.0010254364338499
0,0,0,0.0185807405416302,3,0.0122647184413366
0,0,0,0.1673274645521134,3,0.0037838292726258
0,0,0,0.0087023721524091,3,0.0007511555640056
0,0,0,0.0297695047375848,3,0.0006514170658803
0,0,0,0.2479672065049392,2,0.0014524418789486
0,0,0,0.0236879241986425,3,0.0012093292897683
0,0,0,0.1340971708890531,2,0.0015521803770738
0,0,0,0.1130972380888381,2,0.0046191391944246
0,0,0,0.0313150997916806,3,0.0010597215425805
0,0,0,0.0296015052751831,3,0.0026087850915879
0,0,0,0.034574289362274,3,0.0009381652479904
0,0,0,0.0323902963510516,0,0.0005579122238879
0,0,0,0.0228143269941536,3,0.0041516149844626
0,1,0,0.0614878032390296,0,0.0008727118585957
0,1,0,0.3138565956588939,2,0.003182281455808
0,0,0,0.0574894160338686,0,0.0004893420064268
0,1,0,0.2208184933808212,3,0.0075583080610524
0,0,0,0.2009609569249378,2,0.0036092869009066
0,1,0,0.0158927491432027,3,0.0007854406727361
0,0,0,0.047275048719844,2,0.0046877094118857
0,0,0,0.0624286002284792,0,0.0039552548162785
0,0,0,0.1036556683018614,3,0.0203466536175464
0,0,0,0.0113231637658759,3,0.0011656936968386
0,1,0,0.037699079362946,3,0.0022378825516848
0,1,0,0.0587998118406021,0,0.0020041204467037
0,0,0,0.1260667965862509,1,0.0022939854568802
0,0,0,0.1866138028358309,2,0.0036061700728402
0,0,0,0.0550366238828035,0,0.0008041416411346
0,1,0,0.1689402593911699,1,0.0018732136679144
0,0,0,0.0563806195820173,3,0.0013215351001592
0,0,0,0.0273839123714804,3,0.0016020496261364
0,0,0,0.0383710772125529,3,0.0004862251783604
1,0,0,0.286237484040051,1,0.0011656936968386
0,0,0,0.2040185471406491,1,0.0008384267498651
0,0,0,0.101370875613198,3,0.0045287511804986
0,1,0,0.0486190444190578,3,0.0008353099217987
0,1,0,0.2073113366037229,1,0.000626482441349
0,0,0,0.0591694106578858,3,0.0033007209223317
0,0,0,0.0629325986156844,3,0.0001901265120512
0,0,0,0.0849741280827901,1,0.0008415435779316
0,0,0,0.0406558699012163,3,0.00028674818211
0,0,0,0.05957260936765,3,0.0003210332908405
0,1,0,0.0243599220482494,3,0.0006451834097475
0,1,0,0.0385726765674349,0,0.0018295780749846
0,0,0,0.0666621866810026,0,0.0004363559292978
0,0,0,0.0236207244136818,3,0.0017610078575235
0,0,0,0.0342718903299509,3,0.0229679060214001
0,0,0,0.0405214703312949,3,0.0002119443085161
0,1,0,0.0148175525838317,3,0.0006451834097475
0,0,0,0.0409918688260197,3,0.0004238886170322
0,0,0,0.0692829782944694,0,0.0003522015715047
0,0,0,0.0319534977488072,3,0.0003272669469734
0,0,0,0.0300383038774275,3,7.792070166033429e-05
1,0,0,0.1488475236879242,2,0.0017485405452579
0,0,0,0.0249311202204152,2,0.0136236554782928
0,0,0,0.0092735703245749,3,0.0002431125891802
0,0,0,0.0321214972112089,3,0.0005173934590246
0,0,0,0.0396478731268059,3,0.0006077814729506
0,0,0,0.0437806599018883,3,0.0009443989041232
0,0,0,0.0183791411867482,3,0.0002057106523832
0,1,0,0.1320139775552718,2,0.001832694903051
0,0,0,0.0199919360258047,3,0.0002368789330474
0,0,0,0.0046367851622874,3,0.0004176549608993
0,1,0,0.0860157247496808,1,0.0003802530241024
0,0,0,0.0136415563470196,3,0.0007231041114079
0,0,0,0.0373294805456622,0,0.0003958371644344
0,1,0,0.0100463678516228,3,0.0002524630733794
0,0,0,0.0147167529063907,3,0.0004020708205673
0,1,0,0.3636516363147637,2,0.0016082832822693
0,0,0,0.1352395672333848,3,0.0003646688837703
0,0,0,0.0149855520462334,3,0.0
0,0,0,0.0140111551643034,3,0.0
0,0,0,0.0211343323701364,3,0.0002929818382428
0,0,0,0.0158927491432027,3,0.0001028553261916
0,0,0,0.0999596801290235,3,0.0003864866802352
0,0,0,0.0135071567770983,3,0.0001745423717191
0,1,0,0.0075935757005577,3,0.0001246731226565
0,0,0,0.0385054767824743,3,0.0333531771386895
0,0,0,0.3326725354478865,2,0.0021443777096924
0,0,0,0.0203951347355688,3,0.0002680472137115
0,1,0,0.0123311605402862,3,0.0016394515629334
0,1,0,0.031550299039043,3,0.001870096839848
0,0,0,0.0433774611921241,2,0.0083530992179878
0,0,0,0.0566830186143404,3,0.001327768756292
0,0,0,0.066998185605806,0,0.001168810524905
0,1,0,0.2814662993078422,2,0.0010347869180492
0,0,0,0.0275183119414017,3,0.0010316700899828
0,1,0,0.016799946240172,3,0.0027583928387758
0,0,0,0.0364222834486929,3,0.000844660405998
0,0,0,0.0287615079631745,3,0.0013153014440264
0,0,0,0.0153215509710368,3,0.0009319315918575
0,0,0,0.0567838182917814,3,0.0012685490230302
0,0,0,0.1720314494993616,2,0.0221731148644647
0,1,0,0.2586519723136886,2,0.0026586543406506
0,0,0,0.0881661178684228,2,0.0039178528794816
0,1,0,0.0987164841072508,0,0.0004270054450986
0,1,0,0.1661514683153014,2,0.0004207717889658
0,1,0,0.1530475102479672,0,0.0003709025399031
0,0,0,0.1172636247564007,1,0.0005797300203528
0,0,0,0.0598078086150124,3,0.0002711640417779
0,0,0,0.0227471272091929,3,0.0004020708205673
0,0,0,0.0373630804381426,3,0.0002368789330474
0,0,0,0.069148578724548,3,0.0206053503470588
0,1,0,0.2436328203749748,1,0.0042420029983886
0,0,0,0.0169679457025737,3,0.0007916743288689
0,0,0,0.1416571466971306,3,0.0020882748044969
0,0,0,0.0552718231301659,3,0.002209831099087
0,0,0,0.0377326792554263,3,0.0004207717889658
0,0,0,0.1193468180901821,2,0.0008633613743965
0,0,0,0.1081244540017472,3,0.0006420665816811
0,0,0,0.0577918150661917,3,0.0006295992694155
0,0,0,0.056548619044419,3,0.0018046434504533
0,0,0,0.04492305624622,3,0.0086304969158986
0,1,0,0.0959612929238626,0,0.0041578486405954
0,0,0,0.0164975472078489,3,0.0006046646448841
0,0,0,0.0646461931321819,1,0.0013433528966241
0,1,0,0.0529870304415025,3,0.0013402360685577
0,1,0,0.0815133391573147,1,0.0024217754076031
0,0,0,0.0398158725892077,3,0.0024778783127986
0,0,0,0.025199919360258,3,0.0001838928559183
0,0,0,0.0353806867818023,3,0.0008103752972674
0,0,0,0.129393185941805,3,0.0014991942999448
0,1,0,0.0060815805389422,3,0.0002244116207817
0,1,0,0.1285867885222767,2,0.0007792070166033
0,1,0,0.0072911766682346,0,0.0005360944274231
0,1,0,0.0620254015187151,1,0.0008820623427949
0,0,0,0.0504670385054767,3,0.0016301010787341
0,1,0,0.0813789395873933,3,0.000467524209962
0,0,0,0.2163833075734157,3,0.0013869884895539
0,0,0,0.0103151669914656,3,0.0051022475447186
0,0,0,0.0898797123849203,1,0.0006389497536147
0,1,0,0.2143001142396344,1,0.0075053219839234
0,1,0,0.0712653719508097,3,0.0061463849469671
0,0,0,0.1965257711175324,3,0.0009225811076583
0,1,0,0.1373227605671662,0,0.0044664146191703
0,0,0,0.0301391035548686,3,0.0014586755350814
0,0,0,0.0345070895773133,3,0.0013838716614875
0,1,0,0.2026745514414354,3,0.0004114213047665
0,1,0,0.1579866944425778,1,0.0005921973326185
0,1,0,0.1556347019689537,0,0.0026337197161193
0,0,0,0.2558295813453397,2,0.0026274860599864
0,1,0,0.1635978764867952,0,0.0120527741328205
0,0,0,0.1276123916403467,3,0.0128693830862208
0,0,0,0.1833210133727572,0,0.0008758286866621
0,0,0,0.1557019017539144,3,0.8145300290800059
0,0,0,0.0605470062495799,0,0.0010659551987133
0,1,0,0.1571130972380888,0,0.000430122273165
0,0,0,0.0613198037766279,0,0.0012093292897683
0,1,0,0.2188024998320005,3,0.8089820751217902
0,0,0,0.207815334990928,2,0.0013308855843585
0,0,0,0.506047980646462,2,0.0360835185248676
0,0,0,0.1236140044351858,1,0.0010534878864477
0,0,0,0.0836301323835763,3,0.0007293377675407
0,1,0,0.1947785767085545,1,0.0015677645174059
0,0,0,0.1157180297023049,3,0.0039677221285442
0,0,0,0.0537934278610308,3,0.0002618135575787
0,0,0,0.2263288757475976,3,0.000701286314943
0,0,0,0.1859082050937437,1,0.0005423280835559
0,0,0,0.0305087023721524,3,0.0004893420064268
0,1,0,0.1934345810093408,3,0.0003677857118367
0,0,0,0.0487198440964988,3,0.0003335006031062
0,1,0,0.0833613332437336,0,0.8014300007168705
0,0,0,0.0632685975404878,3,0.0621277338478177
1,1,0,0.2402728311269404,0,0.0022628171762161
0,0,0,0.1655466702506552,2,0.017825139711818
0,0,0,0.3599220482494456,2,0.0225440174043679
0,1,0,0.1108124454001747,0,0.0038461658339541
0,0,0,0.2163833075734157,1,0.0015334794086753
0,1,0,0.1362475640077952,0,0.0022690508323489
0,1,0,0.2127209192930582,1,0.0268078381992214
0,0,0,0.0222767287144681,0,0.0009568662163889
0,0,0,0.0307439016195148,3,0.0013308855843585
0,0,0,0.061823802163833,1,0.0009599830444553
0,0,0,0.0575566158188293,3,0.0013246519282256
0,1,0,0.0707949734560849,3,0.0009973849812522
0,0,0,0.0510046367851622,3,0.0016269842506677
0,0,0,0.0601438075398158,0,0.0002462294172466
0,0,0,0.0935085007727975,0,0.0007044031430094
0,0,0,0.1496539211074525,3,0.0106221500503367
0,0,0,0.0398158725892077,3,0.0004363559292978
0,0,0,0.0206303339829312,3,0.000196360168184
0,0,0,0.0317854982864054,3,0.0032165665645386
0,0,0,0.0296015052751831,0,0.0001340236068557
0,1,0,0.1836234124050803,1,0.0014960774718784
0,0,0,0.1263355957260937,3,0.0003272669469734
0,0,0,0.12206840938109,3,0.0001870096839848
0,0,0,0.0630669981856058,3,0.0002150611365825
0,0,0,0.0398158725892077,3,0.0016082832822693
0,0,0,0.1424299442241785,3,0.0006981694868765
0,0,0,0.0159935488206437,3,0.0002057106523832
0,0,0,0.035548686244204,3,0.0008197257814667
0,0,0,0.0332974934480209,3,0.0003366174311726
0,0,0,0.0381022780727101,3,0.000483108350294
0,0,0,0.0406222700087359,3,0.0024217754076031
0,1,0,0.0306095020495934,0,0.0012280302581668
1,0,0,0.153517908742692,3,0.0013153014440264
0,0,0,0.0488542436664202,3,0.0002275284488481
0,1,0,0.0275183119414017,3,0.001976068994106
0,0,0,0.1021436731402459,1,0.0006389497536147
0,0,0,0.0966332907734695,3,0.000233762104981
0,1,0,0.1214636113164438,0,0.0003179164627741
0,0,0,0.0261407163497076,3,0.0519855753197086
0,0,0,0.0195887373160405,3,0.000249346245313
0,1,0,0.1157180297023049,0,0.0011719273529714
1,0,0,0.0599422081849338,3,0.0045287511804986
0,1,0,0.2002889590753309,2,0.0030981270980148
1,1,0,0.0862509239970432,3,0.002895533273698
1,1,0,0.6379947584167731,1,0.0008633613743965
1,0,0,0.8523956723338486,1,0.002518397077662
1,1,0,1.0,2,0.003973955784677
1,0,0,0.0755325582958134,0,0.0005672627080872
0,1,0,0.0492910422686647,0,0.0008851791708613
0,0,0,0.2527047913446676,3,0.0003709025399031
0,0,0,0.2114441233788052,1,0.7064883009858528
0,1,0,0.1203884147570727,0,0.0007231041114079
0,1,0,0.0365566830186143,3,0.0036186373851059
0,0,0,0.2280424702640952,2,0.677838417399381
1,0,0,0.0585646125932397,3,0.008671015680762
1,1,0,0.3107318056582219,2,0.0263777159260563
0,1,0,0.0547342248504804,3,0.0175602093261729
0,0,0,0.1259995968012902,2,0.0019573680257075
1,1,0,0.0808077414152274,3,0.0018638631837151
0,0,0,0.092870102815671,3,0.0009599830444553
0,1,0,0.0187823398965123,3,0.0006888190026773
0,1,0,0.1926953833747732,2,0.0021661955061572
0,1,0,0.0854445265775149,0,0.0490713410776121
0,1,0,0.0500638397957126,0,0.0028705986491667
0,0,0,0.1083596532491096,2,0.005323542337434
0,0,0,0.0254687185001008,3,0.0008353099217987
0,0,0,0.0612862038841475,3,0.011189412758424
0,0,0,0.0542638263557556,3,0.0012716658510966
0,0,0,0.170116255627982,2,0.0012155629459012
0,0,0,0.0302399032323096,3,0.0006233656132826
0,1,0,0.1447147369128419,2,0.0019168492608442
1,1,0,0.0496270411934681,3,0.0014804933315463
0,0,0,0.174417041865466,2,0.0068352039496445
0,0,0,0.1140716349707681,2,0.0086554315404299
0,1,0,0.1457563335797325,2,0.0039833062688762
0,0,0,0.0249983200053759,3,0.0019947699625045
0,0,0,0.062596599690881,3,0.0002742808698443
0,0,0,0.0734829648545124,3,0.0007885575008025
0,1,0,0.1255627981990457,2,0.0040331755179389
0,0,0,0.1118876419595457,2,0.0018171107627189
0,0,0,0.0602446072172569,3,0.000339734259239
0,1,0,0.0119615617230024,3,0.0005797300203528
0,1,0,0.0192191384987568,3,9.973849812522791e-05
0,0,0,0.1183388213157718,2,0.032128263708589
0,1,0,0.1386667562663799,1,0.0021474945377588
0,0,0,0.2063369397217929,1,0.0011656936968386
0,1,0,0.0389758752771991,0,0.0004425895854306
0,0,0,0.1042604663665076,0,0.001327768756292
1,0,0,0.1626906793898259,3,0.0006857021746109
0,1,0,0.3544788656676298,0,0.0015490635490074
0,0,0,0.3188293797459848,0,0.0007792070166033
0,0,0,0.2384248370405215,2,0.0020851579764305
0,0,0,0.0822525367918822,3,0.0026648879967834
0,1,0,0.0262415160271487,3,0.0503430069287087
0,1,0,0.0832269336738122,0,0.0010659551987133
0,0,0,0.0225455278543108,3,0.0003958371644344
1,0,0,0.037699079362946,3,0.0015771150016051
1,0,0,0.0968684900208319,0,0.0017921761381876
1,0,0,0.1837578119750017,2,0.0024996961092635
0,0,0,0.1573482964854512,2,0.0016020496261364
0,0,0,0.0622270008735972,3,0.0021350272254931
